op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,22657.007,4550.803,9.188,245.000,0.090,246.000,372.000,246.000
bn1,1052.594,1740.253,245.000,245.000,0.002,246.003,0.000,492.000
relu1,666.010,910.842,245.000,245.000,0.000,246.000,0.000,492.000
maxpool,579.160,2540.463,245.000,61.250,0.000,184.500,1.500,308.000
block-0-0-conv1,6003.356,11225.551,61.250,122.500,0.195,62.000,96.000,248.000
block-0-0-bn1,283.366,469.631,122.500,122.500,0.002,62.003,0.000,124.000
block-0-0-conv2,13268.495,14903.408,122.500,183.750,3.516,122.500,229.500,352.000
block-0-0-bn2,543.362,871.122,183.750,183.750,0.005,122.505,1.495,248.000
block-0-0-conv3,24933.928,27164.274,183.750,306.250,1.562,246.000,372.000,372.000
block-0-0-bn3,1074.004,1654.726,306.250,306.250,0.010,246.010,0.000,492.000
block-0-0-downsample,25230.092,15828.085,306.250,245.000,0.781,492.010,617.990,246.000
block-0-0-relu,680.572,937.611,245.000,245.000,0.000,246.000,0.000,492.000
block-0-1-conv1,7377.511,43573.415,245.000,306.250,0.781,62.000,96.000,802.000
block-0-1-bn1,283.366,469.631,306.250,306.250,0.002,62.003,0.000,124.000
block-0-1-conv2,13268.495,14903.408,306.250,367.500,3.516,122.500,229.500,352.000
block-0-1-bn2,543.362,871.122,367.500,367.500,0.005,122.505,1.495,248.000
block-0-1-conv3,24933.928,27164.274,367.500,490.000,1.562,246.000,372.000,372.000
block-0-1-bn3,1074.004,1654.726,490.000,490.000,0.010,246.010,0.000,492.000
block-0-1-downsample,980.532,60.743,490.000,245.000,0.000,246.000,0.000,246.000
block-0-1-relu,680.572,937.611,245.000,245.000,0.000,246.000,0.000,492.000
block-0-2-conv1,7377.511,43573.415,245.000,306.250,0.781,62.000,96.000,802.000
block-0-2-bn1,283.366,469.631,306.250,306.250,0.002,62.003,0.000,124.000
block-0-2-conv2,13268.495,14903.408,306.250,367.500,3.516,122.500,229.500,352.000
block-0-2-bn2,543.362,871.122,367.500,367.500,0.005,122.505,1.495,248.000
block-0-2-conv3,24933.928,27164.274,367.500,490.000,1.562,246.000,372.000,372.000
block-0-2-bn3,1074.004,1654.726,490.000,490.000,0.010,246.010,0.000,492.000
block-0-2-downsample,980.532,60.743,490.000,245.000,0.000,246.000,0.000,246.000
block-0-2-relu,680.572,937.611,245.000,245.000,0.000,246.000,0.000,492.000
block-1-0-conv1,14854.407,48021.865,245.000,367.500,1.562,122.500,1.500,802.000
block-1-0-bn1,543.362,871.122,367.500,367.500,0.005,122.505,1.495,248.000
block-1-0-conv2,12933.517,34900.993,367.500,306.250,14.062,62.000,64.000,186.000
block-1-0-bn2,258.887,431.705,306.250,306.250,0.010,62.010,0.000,124.000
block-1-0-conv3,14302.182,16385.400,306.250,367.500,6.250,122.500,187.500,292.000
block-1-0-bn3,505.751,836.849,367.500,367.500,0.020,122.520,1.480,248.000
block-1-0-downsample,15252.829,47118.366,367.500,122.500,6.250,245.020,250.980,370.000
block-1-0-relu,342.423,497.055,122.500,122.500,0.000,122.500,1.500,248.000
block-1-1-conv1,4801.166,22963.804,122.500,153.125,3.125,30.625,0.000,374.000
block-1-1-bn1,133.753,225.466,153.125,153.125,0.005,30.630,1.370,64.000
