op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,25883.746,4001.659,9.188,245.000,0.045,246.000,310.000,246.000
bn1,1058.406,1733.267,245.000,245.000,0.002,246.003,0.000,492.000
relu1,651.151,907.922,245.000,245.000,0.000,246.000,0.000,492.000
maxpool,563.568,2609.032,245.000,61.250,0.000,184.500,1.500,308.000
block-0-0-conv1,6806.731,14155.883,61.250,122.500,0.098,62.000,80.000,248.000
block-0-0-bn1,283.575,435.305,122.500,122.500,0.002,62.003,0.000,124.000
block-0-0-conv2,14973.050,16320.741,122.500,183.750,1.758,122.500,129.500,400.000
block-0-0-bn2,541.222,799.125,183.750,183.750,0.005,122.505,1.495,248.000
block-0-0-conv3,27812.421,30953.205,183.750,306.250,0.781,246.000,310.000,494.000
block-0-0-bn3,1030.576,1616.490,306.250,306.250,0.010,246.010,0.000,492.000
block-0-0-downsample,28638.524,17592.168,306.250,245.000,0.391,492.010,555.990,246.000
block-0-0-relu,633.973,911.283,245.000,245.000,0.000,246.000,0.000,492.000
block-0-1-conv1,7578.397,55956.888,245.000,306.250,0.391,62.000,80.000,800.000
block-0-1-bn1,283.575,435.305,306.250,306.250,0.002,62.003,0.000,124.000
block-0-1-conv2,14973.050,16320.741,306.250,367.500,1.758,122.500,129.500,400.000
block-0-1-bn2,541.222,799.125,367.500,367.500,0.005,122.505,1.495,248.000
block-0-1-conv3,27812.421,30953.205,367.500,490.000,0.781,246.000,310.000,494.000
block-0-1-bn3,1030.576,1616.490,490.000,490.000,0.010,246.010,0.000,492.000
block-0-1-downsample,980.443,57.107,490.000,245.000,0.000,246.000,0.000,246.000
block-0-1-relu,633.973,911.283,245.000,245.000,0.000,246.000,0.000,492.000
block-0-2-conv1,7578.397,55956.888,245.000,306.250,0.391,62.000,80.000,800.000
block-0-2-bn1,283.575,435.305,306.250,306.250,0.002,62.003,0.000,124.000
block-0-2-conv2,14973.050,16320.741,306.250,367.500,1.758,122.500,129.500,400.000
block-0-2-bn2,541.222,799.125,367.500,367.500,0.005,122.505,1.495,248.000
block-0-2-conv3,27812.421,30953.205,367.500,490.000,0.781,246.000,310.000,494.000
block-0-2-bn3,1030.576,1616.490,490.000,490.000,0.010,246.010,0.000,492.000
block-0-2-downsample,980.443,57.107,490.000,245.000,0.000,246.000,0.000,246.000
block-0-2-relu,633.973,911.283,245.000,245.000,0.000,246.000,0.000,492.000
block-1-0-conv1,14769.197,57925.904,245.000,367.500,0.781,122.500,161.500,864.000
block-1-0-bn1,541.222,799.125,367.500,367.500,0.005,122.505,1.495,248.000
block-1-0-conv2,10348.868,34982.443,367.500,306.250,7.031,62.000,64.000,186.000
block-1-0-bn2,258.976,431.645,306.250,306.250,0.010,62.010,0.000,124.000
block-1-0-conv3,14796.269,16662.484,306.250,367.500,3.125,122.500,129.500,252.000
block-1-0-bn3,468.510,812.870,367.500,367.500,0.020,122.520,1.480,248.000
block-1-0-downsample,15757.883,57403.463,367.500,122.500,3.125,245.020,190.980,370.000
block-1-0-relu,342.268,495.481,122.500,122.500,0.000,122.500,1.500,248.000
block-1-1-conv1,4375.428,28287.923,122.500,153.125,1.562,30.625,0.000,374.000
block-1-1-bn1,134.057,223.792,153.125,153.125,0.005,30.630,1.370,64.000
block-1-1-conv2,7771.063,9076.017,153.125,183.750,7.031,61.250,70.750,212.000
block-1-1-bn2,258.976,431.645,183.750,183.750,0.010,62.010,0.000,124.000
block-1-1-conv3,14796.269,16662.484,183.750,245.000,3.125,122.500,129.500,252.000
block-1-1-bn3,468.510,812.870,245.000,245.000,0.020,122.520,1.480,248.000
block-1-1-downsample,455.618,36.895,245.000,122.500,0.000,122.500,1.500,124.000
block-1-1-relu,342.268,495.481,122.500,122.500,0.000,122.500,1.500,248.000
block-1-2-conv1,4375.428,28287.923,122.500,153.125,1.562,30.625,0.000,374.000
block-1-2-bn1,134.057,223.792,153.125,153.125,0.005,30.630,1.370,64.000
block-1-2-conv2,7771.063,9076.017,153.125,183.750,7.031,61.250,70.750,212.000
block-1-2-bn2,258.976,431.645,183.750,183.750,0.010,62.010,0.000,124.000
block-1-2-conv3,14796.269,16662.484,183.750,245.000,3.125,122.500,129.500,252.000
block-1-2-bn3,468.510,812.870,245.000,245.000,0.020,122.520,1.480,248.000
block-1-2-downsample,455.618,36.895,245.000,122.500,0.000,122.500,1.500,124.000
block-1-2-relu,342.268,495.481,122.500,122.500,0.000,122.500,1.500,248.000
block-1-3-conv1,4375.428,28287.923,122.500,153.125,1.562,30.625,0.000,374.000
block-1-3-bn1,134.057,223.792,153.125,153.125,0.005,30.630,1.370,64.000
block-1-3-conv2,7771.063,9076.017,153.125,183.750,7.031,61.250,70.750,212.000
block-1-3-bn2,258.976,431.645,183.750,183.750,0.010,62.010,0.000,124.000
block-1-3-conv3,14796.269,16662.484,183.750,245.000,3.125,122.500,129.500,252.000
block-1-3-bn3,468.510,812.870,245.000,245.000,0.020,122.520,1.480,248.000
block-1-3-downsample,455.618,36.895,245.000,122.500,0.000,122.500,1.500,124.000
block-1-3-relu,342.268,495.481,122.500,122.500,0.000,122.500,1.500,248.000
block-2-0-conv1,8413.500,29882.604,122.500,183.750,3.125,62.000,0.000,390.000
block-2-0-bn1,258.976,431.645,183.750,183.750,0.010,62.010,0.000,124.000
block-2-0-conv2,7769.024,22338.206,183.750,153.125,28.125,30.625,31.375,142.000
block-2-0-bn2,116.301,153.899,153.125,153.125,0.020,30.645,1.355,64.000
block-2-0-conv3,8237.344,10588.109,153.125,183.750,12.500,62.000,78.000,338.000
block-2-0-bn3,224.936,289.649,183.750,183.750,0.039,62.039,0.000,124.000
block-2-0-downsample,8910.358,31148.696,183.750,61.250,12.500,124.039,93.961,186.000
block-2-0-relu,173.235,249.553,61.250,61.250,0.000,62.000,0.000,124.000
block-2-1-conv1,2807.540,15208.703,61.250,76.562,6.250,15.312,0.000,292.000
block-2-1-bn1,68.557,132.674,76.562,76.562,0.010,16.010,0.000,32.000
block-2-1-conv2,4886.442,6354.529,76.562,91.875,28.125,30.625,169.375,180.000
block-2-1-bn2,116.301,153.899,91.875,91.875,0.020,30.645,1.355,64.000
block-2-1-conv3,8237.344,10588.109,91.875,122.500,12.500,62.000,78.000,338.000
block-2-1-bn3,224.936,289.649,122.500,122.500,0.039,62.039,0.000,124.000
block-2-1-downsample,229.895,58.454,122.500,61.250,0.000,62.000,0.000,62.000
block-2-1-relu,173.235,249.553,61.250,61.250,0.000,62.000,0.000,124.000
block-2-2-conv1,2807.540,15208.703,61.250,76.562,6.250,15.312,0.000,292.000
block-2-2-bn1,68.557,132.674,76.562,76.562,0.010,16.010,0.000,32.000
block-2-2-conv2,4886.442,6354.529,76.562,91.875,28.125,30.625,169.375,180.000
