op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,18261.164,3532.422,9.188,171.500,0.031,172.000,220.000,172.000
bn1,714.785,1143.295,171.500,171.500,0.002,172.002,0.000,344.000
relu1,451.869,637.418,171.500,171.500,0.000,172.000,0.000,344.000
maxpool,396.782,1768.512,171.500,42.875,0.000,128.875,1.125,216.000
block-0-0-conv1,8558.285,5145.454,42.875,85.750,0.048,53.594,38.406,200.000
block-0-0-bn1,186.670,282.997,85.750,85.750,0.002,42.877,1.123,88.000
block-0-0-conv2,17713.559,6878.078,85.750,128.625,0.861,96.719,259.281,222.000
block-0-0-bn2,362.122,557.071,128.625,128.625,0.003,86.004,0.000,172.000
block-0-0-conv3,34189.725,11316.204,128.625,214.375,0.383,194.000,66.000,302.000
block-0-0-bn3,699.121,1112.419,214.375,214.375,0.007,172.007,0.000,344.000
block-0-0-downsample,34930.634,7367.325,214.375,171.500,0.191,354.726,209.274,172.000
block-0-0-relu,438.482,639.904,171.500,171.500,0.000,172.000,0.000,344.000
block-0-1-conv1,9201.247,19747.376,171.500,214.375,0.191,85.750,90.250,692.000
block-0-1-bn1,186.670,282.997,214.375,214.375,0.002,42.877,1.123,88.000
block-0-1-conv2,17713.559,6878.078,214.375,257.250,0.861,96.719,259.281,222.000
block-0-1-bn2,362.122,557.071,257.250,257.250,0.003,86.004,0.000,172.000
block-0-1-conv3,34189.725,11316.204,257.250,343.000,0.383,194.000,66.000,302.000
block-0-1-bn3,699.121,1112.419,343.000,343.000,0.007,172.007,0.000,344.000
block-0-1-downsample,636.214,31.596,343.000,171.500,0.000,172.000,0.000,172.000
block-0-1-relu,438.482,639.904,171.500,171.500,0.000,172.000,0.000,344.000
block-0-2-conv1,9201.247,19747.376,171.500,214.375,0.191,85.750,90.250,692.000
block-0-2-bn1,186.670,282.997,214.375,214.375,0.002,42.877,1.123,88.000
block-0-2-conv2,17713.559,6878.078,214.375,257.250,0.861,96.719,259.281,222.000
block-0-2-bn2,362.122,557.071,257.250,257.250,0.003,86.004,0.000,172.000
block-0-2-conv3,34189.725,11316.204,257.250,343.000,0.383,194.000,66.000,302.000
block-0-2-bn3,699.121,1112.419,343.000,343.000,0.007,172.007,0.000,344.000
block-0-2-downsample,636.214,31.596,343.000,171.500,0.000,172.000,0.000,172.000
block-0-2-relu,438.482,639.904,171.500,171.500,0.000,172.000,0.000,344.000
block-1-0-conv1,17924.088,20647.401,171.500,257.250,0.383,128.875,133.125,690.000
block-1-0-bn1,362.122,557.071,257.250,257.250,0.003,86.004,0.000,172.000
block-1-0-conv2,10302.997,13303.357,257.250,214.375,3.445,64.312,45.688,174.000
block-1-0-bn2,181.884,307.459,214.375,214.375,0.007,42.882,1.118,88.000
block-1-0-conv3,17669.070,6478.900,214.375,257.250,1.531,96.719,25.281,170.000
block-1-0-bn3,328.386,563.437,257.250,257.250,0.014,86.014,0.000,172.000
block-1-0-downsample,18780.655,20867.038,257.250,85.750,1.531,214.889,219.111,258.000
block-1-0-relu,240.779,346.780,85.750,85.750,0.000,86.000,0.000,172.000
block-1-1-conv1,4882.270,10374.451,85.750,107.188,0.766,44.000,44.000,360.000
block-1-1-bn1,97.477,157.738,107.188,107.188,0.003,22.004,0.000,44.000
block-1-1-conv2,9220.564,4162.413,107.188,128.625,3.445,48.234,139.766,124.000
block-1-1-bn2,181.884,307.459,128.625,128.625,0.007,42.882,1.118,88.000
block-1-1-conv3,17669.070,6478.900,128.625,171.500,1.531,96.719,25.281,170.000
block-1-1-bn3,328.386,563.437,171.500,171.500,0.014,86.014,0.000,172.000
block-1-1-downsample,320.017,36.991,171.500,85.750,0.000,86.000,0.000,86.000
block-1-1-relu,240.779,346.780,85.750,85.750,0.000,86.000,0.000,172.000
block-1-2-conv1,4882.270,10374.451,85.750,107.188,0.766,44.000,44.000,360.000
block-1-2-bn1,97.477,157.738,107.188,107.188,0.003,22.004,0.000,44.000
block-1-2-conv2,9220.564,4162.413,107.188,128.625,3.445,48.234,139.766,124.000
block-1-2-bn2,181.884,307.459,128.625,128.625,0.007,42.882,1.118,88.000
block-1-2-conv3,17669.070,6478.900,128.625,171.500,1.531,96.719,25.281,170.000
block-1-2-bn3,328.386,563.437,171.500,171.500,0.014,86.014,0.000,172.000
block-1-2-downsample,320.017,36.991,171.500,85.750,0.000,86.000,0.000,86.000
block-1-2-relu,240.779,346.780,85.750,85.750,0.000,86.000,0.000,172.000
block-1-3-conv1,4882.270,10374.451,85.750,107.188,0.766,44.000,44.000,360.000
block-1-3-bn1,97.477,157.738,107.188,107.188,0.003,22.004,0.000,44.000
block-1-3-conv2,9220.564,4162.413,107.188,128.625,3.445,48.234,139.766,124.000
block-1-3-bn2,181.884,307.459,128.625,128.625,0.007,42.882,1.118,88.000
block-1-3-conv3,17669.070,6478.900,128.625,171.500,1.531,96.719,25.281,170.000
block-1-3-bn3,328.386,563.437,171.500,171.500,0.014,86.014,0.000,172.000
block-1-3-downsample,320.017,36.991,171.500,85.750,0.000,86.000,0.000,86.000
block-1-3-relu,240.779,346.780,85.750,85.750,0.000,86.000,0.000,172.000
block-2-0-conv1,9343.302,11127.728,85.750,128.625,1.531,64.312,0.000,394.000
block-2-0-bn1,181.884,307.459,128.625,128.625,0.007,42.882,1.118,88.000
block-2-0-conv2,6281.763,9041.703,128.625,107.188,13.781,32.719,51.281,80.000
block-2-0-bn2,83.899,112.337,107.188,107.188,0.014,22.014,0.000,44.000
block-2-0-conv3,9291.309,4570.293,107.188,128.625,6.125,48.750,15.250,142.000
block-2-0-bn3,162.315,212.675,128.625,128.625,0.027,42.902,1.098,88.000
