op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,15879.393,3789.824,9.188,171.500,0.063,172.000,258.000,172.000
bn1,714.272,1152.509,171.500,171.500,0.002,172.002,0.000,344.000
relu1,468.016,639.218,171.500,171.500,0.000,172.000,0.000,344.000
maxpool,406.235,1879.871,171.500,42.875,0.000,128.875,1.125,216.000
block-0-0-conv1,6765.401,4752.791,42.875,85.750,0.096,64.875,23.125,220.000
block-0-0-bn1,195.563,314.307,85.750,85.750,0.002,42.877,1.123,88.000
block-0-0-conv2,14129.078,7318.658,85.750,128.625,1.723,108.000,272.000,250.000
block-0-0-bn2,382.775,603.455,128.625,128.625,0.003,86.004,0.000,172.000
block-0-0-conv3,27011.842,11858.654,128.625,214.375,0.766,214.875,45.125,346.000
block-0-0-bn3,748.134,1135.617,214.375,214.375,0.007,172.007,0.000,344.000
block-0-0-downsample,27363.181,7241.577,214.375,171.500,0.383,366.007,193.993,194.000
block-0-0-relu,477.892,655.377,171.500,171.500,0.000,172.000,0.000,344.000
block-0-1-conv1,7675.964,17787.409,171.500,214.375,0.383,128.875,43.125,774.000
block-0-1-bn1,195.563,314.307,214.375,214.375,0.002,42.877,1.123,88.000
block-0-1-conv2,14129.078,7318.658,214.375,257.250,1.723,108.000,272.000,250.000
block-0-1-bn2,382.775,603.455,257.250,257.250,0.003,86.004,0.000,172.000
block-0-1-conv3,27011.842,11858.654,257.250,343.000,0.766,214.875,45.125,346.000
block-0-1-bn3,748.134,1135.617,343.000,343.000,0.007,172.007,0.000,344.000
block-0-1-downsample,636.375,33.736,343.000,171.500,0.000,172.000,0.000,172.000
block-0-1-relu,477.892,655.377,171.500,171.500,0.000,172.000,0.000,344.000
block-0-2-conv1,7675.964,17787.409,171.500,214.375,0.383,128.875,43.125,774.000
block-0-2-bn1,195.563,314.307,214.375,214.375,0.002,42.877,1.123,88.000
block-0-2-conv2,14129.078,7318.658,214.375,257.250,1.723,108.000,272.000,250.000
block-0-2-bn2,382.775,603.455,257.250,257.250,0.003,86.004,0.000,172.000
block-0-2-conv3,27011.842,11858.654,257.250,343.000,0.766,214.875,45.125,346.000
block-0-2-bn3,748.134,1135.617,343.000,343.000,0.007,172.007,0.000,344.000
block-0-2-downsample,636.375,33.736,343.000,171.500,0.000,172.000,0.000,172.000
block-0-2-relu,477.892,655.377,171.500,171.500,0.000,172.000,0.000,344.000
block-1-0-conv1,14634.442,19727.319,171.500,257.250,0.766,172.000,0.000,862.000
block-1-0-bn1,382.775,603.455,257.250,257.250,0.003,86.004,0.000,172.000
block-1-0-conv2,10289.794,15680.325,257.250,214.375,6.891,85.750,0.000,262.000
block-1-0-bn2,183.648,309.283,214.375,214.375,0.007,42.882,1.118,88.000
block-1-0-conv3,14278.322,7373.536,214.375,257.250,3.062,107.438,0.562,206.000
block-1-0-bn3,354.141,569.975,257.250,257.250,0.014,86.014,0.000,172.000
block-1-0-downsample,15264.863,19962.209,257.250,85.750,3.062,258.014,85.986,430.000
block-1-0-relu,240.964,346.899,85.750,85.750,0.000,86.000,0.000,172.000
block-1-1-conv1,4294.598,9655.327,85.750,107.188,1.531,64.312,23.688,392.000
block-1-1-bn1,97.638,158.286,107.188,107.188,0.003,22.004,0.000,44.000
block-1-1-conv2,7716.197,4713.458,107.188,128.625,6.891,53.594,152.406,150.000
block-1-1-bn2,183.648,309.283,128.625,128.625,0.007,42.882,1.118,88.000
block-1-1-conv3,14278.322,7373.536,128.625,171.500,3.062,107.438,0.562,206.000
block-1-1-bn3,354.141,569.975,171.500,171.500,0.014,86.014,0.000,172.000
block-1-1-downsample,320.160,37.915,171.500,85.750,0.000,86.000,0.000,86.000
block-1-1-relu,240.964,346.899,85.750,85.750,0.000,86.000,0.000,172.000
block-1-2-conv1,4294.598,9655.327,85.750,107.188,1.531,64.312,23.688,392.000
block-1-2-bn1,97.638,158.286,107.188,107.188,0.003,22.004,0.000,44.000
block-1-2-conv2,7716.197,4713.458,107.188,128.625,6.891,53.594,152.406,150.000
block-1-2-bn2,183.648,309.283,128.625,128.625,0.007,42.882,1.118,88.000
block-1-2-conv3,14278.322,7373.536,128.625,171.500,3.062,107.438,0.562,206.000
block-1-2-bn3,354.141,569.975,171.500,171.500,0.014,86.014,0.000,172.000
block-1-2-downsample,320.160,37.915,171.500,85.750,0.000,86.000,0.000,86.000
block-1-2-relu,240.964,346.899,85.750,85.750,0.000,86.000,0.000,172.000
block-1-3-conv1,4294.598,9655.327,85.750,107.188,1.531,64.312,23.688,392.000
block-1-3-bn1,97.638,158.286,107.188,107.188,0.003,22.004,0.000,44.000
block-1-3-conv2,7716.197,4713.458,107.188,128.625,6.891,53.594,152.406,150.000
block-1-3-bn2,183.648,309.283,128.625,128.625,0.007,42.882,1.118,88.000
block-1-3-conv3,14278.322,7373.536,128.625,171.500,3.062,107.438,0.562,206.000
block-1-3-bn3,354.141,569.975,171.500,171.500,0.014,86.014,0.000,172.000
block-1-3-downsample,320.160,37.915,171.500,85.750,0.000,86.000,0.000,86.000
block-1-3-relu,240.964,346.899,85.750,85.750,0.000,86.000,0.000,172.000
block-2-0-conv1,8229.011,11164.838,85.750,128.625,3.062,85.750,0.000,442.000
block-2-0-bn1,183.648,309.283,128.625,128.625,0.007,42.882,1.118,88.000
block-2-0-conv2,7554.322,12568.766,128.625,107.188,27.562,44.000,28.000,122.000
block-2-0-bn2,89.246,114.775,107.188,107.188,0.014,22.014,0.000,44.000
block-2-0-conv3,8154.583,6030.470,107.188,128.625,12.250,53.594,28.406,240.000
block-2-0-bn3,165.641,213.653,128.625,128.625,0.027,42.902,1.098,88.000
block-2-0-downsample,8475.214,12690.049,128.625,42.875,12.250,128.652,61.348,218.000
block-2-0-relu,122.380,175.816,42.875,42.875,0.000,42.875,1.125,88.000
block-2-1-conv1,2721.518,6034.893,42.875,53.594,6.125,32.719,51.281,142.000
block-2-1-bn1,49.335,121.552,53.594,53.594,0.007,10.726,1.274,24.000
block-2-1-conv2,4866.469,4313.171,53.594,64.312,27.562,27.359,204.641,190.000
block-2-1-bn2,89.246,114.775,64.312,64.312,0.014,22.014,0.000,44.000
block-2-1-conv3,8154.583,6030.470,64.312,85.750,12.250,53.594,28.406,240.000
block-2-1-bn3,165.641,213.653,85.750,85.750,0.027,42.902,1.098,88.000
block-2-1-downsample,162.500,32.091,85.750,42.875,0.000,42.875,1.125,44.000
block-2-1-relu,122.380,175.816,42.875,42.875,0.000,42.875,1.125,88.000
block-2-2-conv1,2721.518,6034.893,42.875,53.594,6.125,32.719,51.281,142.000
block-2-2-bn1,49.335,121.552,53.594,53.594,0.007,10.726,1.274,24.000
block-2-2-conv2,4866.469,4313.171,53.594,64.312,27.562,27.359,204.641,190.000
block-2-2-bn2,89.246,114.775,64.312,64.312,0.014,22.014,0.000,44.000
block-2-2-conv3,8154.583,6030.470,64.312,85.750,12.250,53.594,28.406,240.000
block-2-2-bn3,165.641,213.653,85.750,85.750,0.027,42.902,1.098,88.000
block-2-2-downsample,162.500,32.091,85.750,42.875,0.000,42.875,1.125,44.000
block-2-2-relu,122.380,175.816,42.875,42.875,0.000,42.875,1.125,88.000
block-2-3-conv1,2721.518,6034.893,42.875,53.594,6.125,32.719,51.281,142.000
block-2-3-bn1,49.335,121.552,53.594,53.594,0.007,10.726,1.274,24.000
block-2-3-conv2,4866.469,4313.171,53.594,64.312,27.562,27.359,204.641,190.000
block-2-3-bn2,89.246,114.775,64.312,64.312,0.014,22.014,0.000,44.000
block-2-3-conv3,8154.583,6030.470,64.312,85.750,12.250,53.594,28.406,240.000
block-2-3-bn3,165.641,213.653,85.750,85.750,0.027,42.902,1.098,88.000
block-2-3-downsample,162.500,32.091,85.750,42.875,0.000,42.875,1.125,44.000
block-2-3-relu,122.380,175.816,42.875,42.875,0.000,42.875,1.125,88.000
block-2-4-conv1,2721.518,6034.893,42.875,53.594,6.125,32.719,51.281,142.000
block-2-4-bn1,49.335,121.552,53.594,53.594,0.007,10.726,1.274,24.000
block-2-4-conv2,4866.469,4313.171,53.594,64.312,27.562,27.359,204.641,190.000
block-2-4-bn2,89.246,114.775,64.312,64.312,0.014,22.014,0.000,44.000
block-2-4-conv3,8154.583,6030.470,64.312,85.750,12.250,53.594,28.406,240.000
block-2-4-bn3,165.641,213.653,85.750,85.750,0.027,42.902,1.098,88.000
block-2-4-downsample,162.500,32.091,85.750,42.875,0.000,42.875,1.125,44.000
block-2-4-relu,122.380,175.816,42.875,42.875,0.000,42.875,1.125,88.000
