op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,52935.559,8328.688,18.375,490.000,0.045,490.000,620.000,490.000
bn1,2141.613,3486.061,490.000,490.000,0.002,490.003,0.000,980.000
relu1,1300.311,1814.294,490.000,490.000,0.000,490.000,0.000,980.000
maxpool,1131.660,5212.963,490.000,122.500,0.000,368.500,1.500,614.000
block-0-0-conv1,24496.120,15068.215,122.500,245.000,0.098,153.125,98.875,560.000
block-0-0-bn1,570.285,897.282,245.000,245.000,0.002,122.503,1.497,248.000
block-0-0-conv2,51092.321,20925.885,245.000,367.500,1.758,276.625,725.375,628.000
block-0-0-bn2,1094.079,1593.828,367.500,367.500,0.005,246.005,0.000,492.000
block-0-0-conv3,98706.698,33219.832,367.500,612.500,0.781,552.000,186.000,862.000
block-0-0-bn3,2159.876,3230.792,612.500,612.500,0.010,490.010,0.000,980.000
block-0-0-downsample,100585.645,21283.293,612.500,490.000,0.391,1010.635,587.365,490.000
block-0-0-relu,1293.904,1814.675,490.000,490.000,0.000,490.000,0.000,980.000
block-0-1-conv1,26608.348,57796.198,490.000,612.500,0.391,245.000,251.000,1966.000
block-0-1-bn1,570.285,897.282,612.500,612.500,0.002,122.503,1.497,248.000
block-0-1-conv2,51092.321,20925.885,612.500,735.000,1.758,276.625,725.375,628.000
block-0-1-bn2,1094.079,1593.828,735.000,735.000,0.005,246.005,0.000,492.000
block-0-1-conv3,98706.698,33219.832,735.000,980.000,0.781,552.000,186.000,862.000
block-0-1-bn3,2159.876,3230.792,980.000,980.000,0.010,490.010,0.000,980.000
block-0-1-downsample,1810.282,49.073,980.000,490.000,0.000,490.000,0.000,490.000
block-0-1-relu,1293.904,1814.675,490.000,490.000,0.000,490.000,0.000,980.000
block-0-2-conv1,26608.348,57796.198,490.000,612.500,0.391,245.000,251.000,1966.000
block-0-2-bn1,570.285,897.282,612.500,612.500,0.002,122.503,1.497,248.000
block-0-2-conv2,51092.321,20925.885,612.500,735.000,1.758,276.625,725.375,628.000
block-0-2-bn2,1094.079,1593.828,735.000,735.000,0.005,246.005,0.000,492.000
block-0-2-conv3,98706.698,33219.832,735.000,980.000,0.781,552.000,186.000,862.000
block-0-2-bn3,2159.876,3230.792,980.000,980.000,0.010,490.010,0.000,980.000
block-0-2-downsample,1810.282,49.073,980.000,490.000,0.000,490.000,0.000,490.000
block-0-2-relu,1293.904,1814.675,490.000,490.000,0.000,490.000,0.000,980.000
block-1-0-conv1,51930.135,61544.991,490.000,735.000,0.781,368.500,373.500,1964.000
block-1-0-bn1,1094.079,1593.828,735.000,735.000,0.005,246.005,0.000,492.000
block-1-0-conv2,31078.565,41852.665,735.000,612.500,7.031,183.750,126.250,494.000
block-1-0-bn2,537.789,899.643,612.500,612.500,0.010,122.510,1.490,248.000
block-1-0-conv3,50939.769,20532.429,612.500,735.000,3.125,276.625,65.375,436.000
block-1-0-bn3,1019.025,1649.439,735.000,735.000,0.020,246.020,0.000,492.000
block-1-0-downsample,53884.447,61640.692,735.000,245.000,3.125,614.520,619.480,736.000
block-1-0-relu,639.862,910.246,245.000,245.000,0.000,246.000,0.000,492.000
block-1-1-conv1,14136.612,30110.300,245.000,306.250,1.562,124.000,124.000,988.000
block-1-1-bn1,274.968,452.203,306.250,306.250,0.005,62.005,0.000,124.000
block-1-1-conv2,26550.227,12156.773,306.250,367.500,7.031,137.812,374.188,340.000
block-1-1-bn2,537.789,899.643,367.500,367.500,0.010,122.510,1.490,248.000
block-1-1-conv3,50939.769,20532.429,367.500,490.000,3.125,276.625,65.375,436.000
block-1-1-bn3,1019.025,1649.439,490.000,490.000,0.020,246.020,0.000,492.000
block-1-1-downsample,907.570,43.631,490.000,245.000,0.000,246.000,0.000,246.000
block-1-1-relu,639.862,910.246,245.000,245.000,0.000,246.000,0.000,492.000
block-1-2-conv1,14136.612,30110.300,245.000,306.250,1.562,124.000,124.000,988.000
block-1-2-bn1,274.968,452.203,306.250,306.250,0.005,62.005,0.000,124.000
block-1-2-conv2,26550.227,12156.773,306.250,367.500,7.031,137.812,374.188,340.000
block-1-2-bn2,537.789,899.643,367.500,367.500,0.010,122.510,1.490,248.000
block-1-2-conv3,50939.769,20532.429,367.500,490.000,3.125,276.625,65.375,436.000
block-1-2-bn3,1019.025,1649.439,490.000,490.000,0.020,246.020,0.000,492.000
block-1-2-downsample,907.570,43.631,490.000,245.000,0.000,246.000,0.000,246.000
block-1-2-relu,639.862,910.246,245.000,245.000,0.000,246.000,0.000,492.000
block-1-3-conv1,14136.612,30110.300,245.000,306.250,1.562,124.000,124.000,988.000
block-1-3-bn1,274.968,452.203,306.250,306.250,0.005,62.005,0.000,124.000
block-1-3-conv2,26550.227,12156.773,306.250,367.500,7.031,137.812,374.188,340.000
block-1-3-bn2,537.789,899.643,367.500,367.500,0.010,122.510,1.490,248.000
block-1-3-conv3,50939.769,20532.429,367.500,490.000,3.125,276.625,65.375,436.000
block-1-3-bn3,1019.025,1649.439,490.000,490.000,0.020,246.020,0.000,492.000
block-1-3-downsample,907.570,43.631,490.000,245.000,0.000,246.000,0.000,246.000
block-1-3-relu,639.862,910.246,245.000,245.000,0.000,246.000,0.000,492.000
block-2-0-conv1,27365.899,33429.241,245.000,367.500,3.125,183.750,0.000,1152.000
block-2-0-bn1,537.789,899.643,367.500,367.500,0.010,122.510,1.490,248.000
block-2-0-conv2,19722.503,29826.903,367.500,306.250,28.125,92.625,215.375,124.000
block-2-0-bn2,221.145,440.437,306.250,306.250,0.020,62.020,0.000,124.000
block-2-0-conv3,26914.954,14183.939,306.250,367.500,12.500,137.812,34.188,230.000
block-2-0-bn3,407.219,810.152,367.500,367.500,0.039,122.539,1.461,248.000
block-2-0-downsample,28428.024,34954.035,367.500,122.500,12.500,307.039,312.961,370.000
block-2-0-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-1-conv1,7986.295,16885.358,122.500,153.125,6.250,61.250,66.750,506.000
block-2-1-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-1-conv2,14990.735,9673.673,153.125,183.750,28.125,69.656,348.344,316.000
block-2-1-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-1-conv3,26914.954,14183.939,183.750,245.000,12.500,137.812,34.188,230.000
block-2-1-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-1-downsample,455.940,80.580,245.000,122.500,0.000,122.500,1.500,124.000
block-2-1-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-2-conv1,7986.295,16885.358,122.500,153.125,6.250,61.250,66.750,506.000
block-2-2-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-2-conv2,14990.735,9673.673,153.125,183.750,28.125,69.656,348.344,316.000
block-2-2-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-2-conv3,26914.954,14183.939,183.750,245.000,12.500,137.812,34.188,230.000
block-2-2-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-2-downsample,455.940,80.580,245.000,122.500,0.000,122.500,1.500,124.000
block-2-2-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-3-conv1,7986.295,16885.358,122.500,153.125,6.250,61.250,66.750,506.000
block-2-3-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-3-conv2,14990.735,9673.673,153.125,183.750,28.125,69.656,348.344,316.000
block-2-3-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-3-conv3,26914.954,14183.939,183.750,245.000,12.500,137.812,34.188,230.000
block-2-3-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-3-downsample,455.940,80.580,245.000,122.500,0.000,122.500,1.500,124.000
block-2-3-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-4-conv1,7986.295,16885.358,122.500,153.125,6.250,61.250,66.750,506.000
block-2-4-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-4-conv2,14990.735,9673.673,153.125,183.750,28.125,69.656,348.344,316.000
block-2-4-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-4-conv3,26914.954,14183.939,183.750,245.000,12.500,137.812,34.188,230.000
block-2-4-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-4-downsample,455.940,80.580,245.000,122.500,0.000,122.500,1.500,124.000
block-2-4-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-5-conv1,7986.295,16885.358,122.500,153.125,6.250,61.250,66.750,506.000
block-2-5-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-5-conv2,14990.735,9673.673,153.125,183.750,28.125,69.656,348.344,316.000
block-2-5-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-5-conv3,26914.954,14183.939,183.750,245.000,12.500,137.812,34.188,230.000
block-2-5-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-5-downsample,455.940,80.580,245.000,122.500,0.000,122.500,1.500,124.000
block-2-5-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-3-0-conv1,15543.771,20439.661,122.500,183.750,12.500,91.875,0.000,574.000
block-3-0-bn1,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-3-0-conv2,13990.742,25248.164,183.750,153.125,112.500,46.625,321.375,0.000
block-3-0-bn2,139.856,182.807,153.125,153.125,0.039,30.664,1.336,64.000
block-3-0-conv3,15465.140,11467.612,153.125,183.750,50.000,69.656,84.344,114.000
block-3-0-bn3,248.301,347.590,183.750,183.750,0.078,62.078,0.000,124.000
block-3-0-downsample,17441.219,22915.500,183.750,61.250,50.000,154.703,211.297,238.000
block-3-0-relu,173.199,253.373,61.250,61.250,0.000,62.000,0.000,124.000
block-3-1-conv1,5370.295,10970.306,61.250,76.562,25.000,32.000,58.000,244.000
block-3-1-bn1,77.534,136.614,76.562,76.562,0.020,16.020,0.000,32.000
block-3-1-conv2,9917.092,9225.291,76.562,91.875,112.500,34.453,569.547,552.000
block-3-1-bn2,139.856,182.807,91.875,91.875,0.039,30.664,1.336,64.000
block-3-1-conv3,15465.140,11467.612,91.875,122.500,50.000,69.656,84.344,114.000
block-3-1-bn3,248.301,347.590,122.500,122.500,0.078,62.078,0.000,124.000
block-3-1-downsample,230.128,37.068,122.500,61.250,0.000,62.000,0.000,62.000
block-3-1-relu,173.199,253.373,61.250,61.250,0.000,62.000,0.000,124.000
block-3-2-conv1,5370.295,10970.306,61.250,76.562,25.000,32.000,58.000,244.000
block-3-2-bn1,77.534,136.614,76.562,76.562,0.020,16.020,0.000,32.000
block-3-2-conv2,9917.092,9225.291,76.562,91.875,112.500,34.453,569.547,552.000
block-3-2-bn2,139.856,182.807,91.875,91.875,0.039,30.664,1.336,64.000
block-3-2-conv3,15465.140,11467.612,91.875,122.500,50.000,69.656,84.344,114.000
block-3-2-bn3,248.301,347.590,122.500,122.500,0.078,62.078,0.000,124.000
block-3-2-downsample,230.128,37.068,122.500,61.250,0.000,62.000,0.000,62.000
block-3-2-relu,173.199,253.373,61.250,61.250,0.000,62.000,0.000,124.000
avgpool,155.371,105.858,61.250,1.250,0.000,1.250,18.750,62.000
fc,122.464,223.857,1.250,0.125,40.004,0.125,0.000,40.000
