op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,14032.298,18954.051,36.750,980.000,0.179,980.000,1960.000,0.000
bn1,4438.800,7021.862,980.000,980.000,0.002,980.003,0.000,1960.000
relu1,2616.554,3620.172,980.000,980.000,0.000,980.000,0.000,1960.000
maxpool,2339.906,10012.716,980.000,245.000,0.000,736.000,0.000,1226.000
block-0-0-conv1,5156.267,9620.035,245.000,490.000,0.391,246.000,492.000,492.000
block-0-0-bn1,1150.608,1700.592,490.000,490.000,0.002,246.003,0.000,492.000
block-0-0-conv2,22667.122,36140.925,490.000,735.000,7.031,490.000,1360.000,3042.000
block-0-0-bn2,2165.258,3211.027,735.000,735.000,0.005,490.005,0.000,980.000
block-0-0-conv3,31840.891,52229.404,735.000,1225.000,3.125,980.000,1960.000,494.000
block-0-0-bn3,4135.096,6499.863,1225.000,1225.000,0.010,980.010,0.000,1960.000
block-0-0-downsample,28038.895,34802.443,1225.000,980.000,1.562,1960.010,979.990,980.000
block-0-0-relu,2621.049,3620.321,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-1-conv1,14833.200,38327.849,980.000,1225.000,1.562,245.000,0.000,2940.000
block-0-1-bn1,1150.608,1700.592,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-1-conv2,22667.122,36140.925,1225.000,1470.000,7.031,490.000,1360.000,3042.000
block-0-1-bn2,2165.258,3211.027,1470.000,1470.000,0.005,490.005,0.000,980.000
block-0-1-conv3,31840.891,52229.404,1470.000,1960.000,3.125,980.000,1960.000,494.000
block-0-1-bn3,4135.096,6499.863,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-1-downsample,3683.251,67.055,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-1-relu,2621.049,3620.321,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-2-conv1,14833.200,38327.849,980.000,1225.000,1.562,245.000,0.000,2940.000
block-0-2-bn1,1150.608,1700.592,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-2-conv2,22667.122,36140.925,1225.000,1470.000,7.031,490.000,1360.000,3042.000
block-0-2-bn2,2165.258,3211.027,1470.000,1470.000,0.005,490.005,0.000,980.000
block-0-2-conv3,31840.891,52229.404,1470.000,1960.000,3.125,980.000,1960.000,494.000
block-0-2-bn3,4135.096,6499.863,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-2-downsample,3683.251,67.055,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-2-relu,2621.049,3620.321,980.000,980.000,0.000,980.000,0.000,1960.000
block-1-0-conv1,31493.533,54306.126,980.000,1470.000,3.125,490.000,490.000,2944.000
block-1-0-bn1,2165.258,3211.027,1470.000,1470.000,0.005,490.005,0.000,980.000
block-1-0-conv2,55817.991,130849.195,1470.000,1225.000,28.125,246.000,246.000,490.000
block-1-0-bn2,1015.365,1643.801,1225.000,1225.000,0.010,246.010,0.000,492.000
block-1-0-conv3,27675.229,51963.329,1225.000,1470.000,12.500,490.000,980.000,1058.000
block-1-0-bn3,1985.967,3286.189,1470.000,1470.000,0.020,490.020,0.000,980.000
block-1-0-downsample,32423.377,70830.458,1470.000,490.000,12.500,980.020,489.980,1470.000
block-1-0-relu,1269.102,1812.792,490.000,490.000,0.000,490.000,0.000,980.000
block-1-1-conv1,13490.438,27162.719,490.000,612.500,6.250,122.500,0.000,1478.000
block-1-1-bn1,538.129,811.011,612.500,612.500,0.005,122.505,1.495,248.000
block-1-1-conv2,19629.288,31487.638,612.500,735.000,28.125,245.000,941.000,940.000
block-1-1-bn2,1015.365,1643.801,735.000,735.000,0.010,246.010,0.000,492.000
block-1-1-conv3,27675.229,51963.329,735.000,980.000,12.500,490.000,980.000,1058.000
block-1-1-bn3,1985.967,3286.189,980.000,980.000,0.020,490.020,0.000,980.000
block-1-1-downsample,1809.406,66.584,980.000,490.000,0.000,490.000,0.000,490.000
block-1-1-relu,1269.102,1812.792,490.000,490.000,0.000,490.000,0.000,980.000
block-1-2-conv1,13490.438,27162.719,490.000,612.500,6.250,122.500,0.000,1478.000
block-1-2-bn1,538.129,811.011,612.500,612.500,0.005,122.505,1.495,248.000
block-1-2-conv2,19629.288,31487.638,612.500,735.000,28.125,245.000,941.000,940.000
block-1-2-bn2,1015.365,1643.801,735.000,735.000,0.010,246.010,0.000,492.000
block-1-2-conv3,27675.229,51963.329,735.000,980.000,12.500,490.000,980.000,1058.000
block-1-2-bn3,1985.967,3286.189,980.000,980.000,0.020,490.020,0.000,980.000
block-1-2-downsample,1809.406,66.584,980.000,490.000,0.000,490.000,0.000,490.000
block-1-2-relu,1269.102,1812.792,490.000,490.000,0.000,490.000,0.000,980.000
block-1-3-conv1,13490.438,27162.719,490.000,612.500,6.250,122.500,0.000,1478.000
block-1-3-bn1,538.129,811.011,612.500,612.500,0.005,122.505,1.495,248.000
block-1-3-conv2,19629.288,31487.638,612.500,735.000,28.125,245.000,941.000,940.000
block-1-3-bn2,1015.365,1643.801,735.000,735.000,0.010,246.010,0.000,492.000
block-1-3-conv3,27675.229,51963.329,735.000,980.000,12.500,490.000,980.000,1058.000
block-1-3-bn3,1985.967,3286.189,980.000,980.000,0.020,490.020,0.000,980.000
block-1-3-downsample,1809.406,66.584,980.000,490.000,0.000,490.000,0.000,490.000
block-1-3-relu,1269.102,1812.792,490.000,490.000,0.000,490.000,0.000,980.000
block-2-0-conv1,26147.705,54173.493,490.000,735.000,12.500,246.000,246.000,2284.000
block-2-0-bn1,1015.365,1643.801,735.000,735.000,0.010,246.010,0.000,492.000
block-2-0-conv2,54854.864,140211.576,735.000,612.500,112.500,122.500,239.500,246.000
block-2-0-bn2,546.610,879.306,612.500,612.500,0.020,122.520,1.480,248.000
block-2-0-conv3,28753.024,51361.293,612.500,735.000,50.000,246.000,492.000,174.000
block-2-0-bn3,1112.866,1752.979,735.000,735.000,0.039,246.039,0.000,492.000
block-2-0-downsample,29951.489,76398.361,735.000,245.000,50.000,492.039,245.961,736.000
block-2-0-relu,624.770,910.985,245.000,245.000,0.000,246.000,0.000,492.000
block-2-1-conv1,14533.812,26454.234,245.000,306.250,25.000,61.250,0.000,764.000
block-2-1-bn1,276.816,444.829,306.250,306.250,0.010,62.010,0.000,124.000
block-2-1-conv2,23151.803,40146.095,306.250,367.500,112.500,122.500,991.500,990.000
block-2-1-bn2,546.610,879.306,367.500,367.500,0.020,122.520,1.480,248.000
block-2-1-conv3,28753.024,51361.293,367.500,490.000,50.000,246.000,492.000,174.000
block-2-1-bn3,1112.866,1752.979,490.000,490.000,0.039,246.039,0.000,492.000
block-2-1-downsample,906.867,64.194,490.000,245.000,0.000,246.000,0.000,246.000
block-2-1-relu,624.770,910.985,245.000,245.000,0.000,246.000,0.000,492.000
block-2-2-conv1,14533.812,26454.234,245.000,306.250,25.000,61.250,0.000,764.000
block-2-2-bn1,276.816,444.829,306.250,306.250,0.010,62.010,0.000,124.000
block-2-2-conv2,23151.803,40146.095,306.250,367.500,112.500,122.500,991.500,990.000
block-2-2-bn2,546.610,879.306,367.500,367.500,0.020,122.520,1.480,248.000
block-2-2-conv3,28753.024,51361.293,367.500,490.000,50.000,246.000,492.000,174.000
block-2-2-bn3,1112.866,1752.979,490.000,490.000,0.039,246.039,0.000,492.000
block-2-2-downsample,906.867,64.194,490.000,245.000,0.000,246.000,0.000,246.000
block-2-2-relu,624.770,910.985,245.000,245.000,0.000,246.000,0.000,492.000
block-2-3-conv1,14533.812,26454.234,245.000,306.250,25.000,61.250,0.000,764.000
block-2-3-bn1,276.816,444.829,306.250,306.250,0.010,62.010,0.000,124.000
block-2-3-conv2,23151.803,40146.095,306.250,367.500,112.500,122.500,991.500,990.000
block-2-3-bn2,546.610,879.306,367.500,367.500,0.020,122.520,1.480,248.000
block-2-3-conv3,28753.024,51361.293,367.500,490.000,50.000,246.000,492.000,174.000
block-2-3-bn3,1112.866,1752.979,490.000,490.000,0.039,246.039,0.000,492.000
block-2-3-downsample,906.867,64.194,490.000,245.000,0.000,246.000,0.000,246.000
block-2-3-relu,624.770,910.985,245.000,245.000,0.000,246.000,0.000,492.000
block-2-4-conv1,14533.812,26454.234,245.000,306.250,25.000,61.250,0.000,764.000
block-2-4-bn1,276.816,444.829,306.250,306.250,0.010,62.010,0.000,124.000
block-2-4-conv2,23151.803,40146.095,306.250,367.500,112.500,122.500,991.500,990.000
block-2-4-bn2,546.610,879.306,367.500,367.500,0.020,122.520,1.480,248.000
block-2-4-conv3,28753.024,51361.293,367.500,490.000,50.000,246.000,492.000,174.000
block-2-4-bn3,1112.866,1752.979,490.000,490.000,0.039,246.039,0.000,492.000
block-2-4-downsample,906.867,64.194,490.000,245.000,0.000,246.000,0.000,246.000
block-2-4-relu,624.770,910.985,245.000,245.000,0.000,246.000,0.000,492.000
block-2-5-conv1,14533.812,26454.234,245.000,306.250,25.000,61.250,0.000,764.000
block-2-5-bn1,276.816,444.829,306.250,306.250,0.010,62.010,0.000,124.000
block-2-5-conv2,23151.803,40146.095,306.250,367.500,112.500,122.500,991.500,990.000
block-2-5-bn2,546.610,879.306,367.500,367.500,0.020,122.520,1.480,248.000
block-2-5-conv3,28753.024,51361.293,367.500,490.000,50.000,246.000,492.000,174.000
block-2-5-bn3,1112.866,1752.979,490.000,490.000,0.039,246.039,0.000,492.000
block-2-5-downsample,906.867,64.194,490.000,245.000,0.000,246.000,0.000,246.000
block-2-5-relu,624.770,910.985,245.000,245.000,0.000,246.000,0.000,492.000
block-3-0-conv1,28474.486,52428.496,245.000,367.500,50.000,122.500,125.500,788.000
block-3-0-bn1,546.610,879.306,367.500,367.500,0.020,122.520,1.480,248.000
block-3-0-conv2,64079.350,159588.414,367.500,306.250,450.000,61.250,1084.750,452.000
block-3-0-bn2,244.576,331.366,306.250,306.250,0.039,62.039,0.000,124.000
block-3-0-conv3,28068.864,55651.146,306.250,367.500,200.000,122.500,327.500,464.000
block-3-0-bn3,475.597,655.538,367.500,367.500,0.078,122.578,1.422,248.000
block-3-0-downsample,28624.845,87210.202,367.500,122.500,200.000,245.078,204.922,772.000
block-3-0-relu,314.158,460.702,122.500,122.500,0.000,122.500,1.500,248.000
block-3-1-conv1,14367.795,28939.450,122.500,153.125,100.000,30.625,103.375,472.000
block-3-1-bn1,129.408,168.645,153.125,153.125,0.020,30.645,1.355,64.000
block-3-1-conv2,25828.105,45226.640,153.125,183.750,450.000,61.250,2070.750,2070.000
block-3-1-bn2,244.576,331.366,183.750,183.750,0.039,62.039,0.000,124.000
block-3-1-conv3,28068.864,55651.146,183.750,245.000,200.000,122.500,327.500,464.000
block-3-1-bn3,475.597,655.538,245.000,245.000,0.078,122.578,1.422,248.000
block-3-1-downsample,490.063,64.671,245.000,122.500,0.000,122.500,1.500,124.000
block-3-1-relu,314.158,460.702,122.500,122.500,0.000,122.500,1.500,248.000
block-3-2-conv1,14367.795,28939.450,122.500,153.125,100.000,30.625,103.375,472.000
block-3-2-bn1,129.408,168.645,153.125,153.125,0.020,30.645,1.355,64.000
block-3-2-conv2,25828.105,45226.640,153.125,183.750,450.000,61.250,2070.750,2070.000
block-3-2-bn2,244.576,331.366,183.750,183.750,0.039,62.039,0.000,124.000
block-3-2-conv3,28068.864,55651.146,183.750,245.000,200.000,122.500,327.500,464.000
block-3-2-bn3,475.597,655.538,245.000,245.000,0.078,122.578,1.422,248.000
block-3-2-downsample,490.063,64.671,245.000,122.500,0.000,122.500,1.500,124.000
block-3-2-relu,314.158,460.702,122.500,122.500,0.000,122.500,1.500,248.000
avgpool,323.862,220.013,122.500,2.500,0.000,2.500,17.500,124.000
fc,170.273,234.377,2.500,0.250,40.004,0.250,0.000,0.000
