op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,8031.178,10910.243,27.562,514.500,0.126,514.500,1033.500,0.000
bn1,2244.431,3453.261,514.500,514.500,0.002,514.502,1.498,1032.000
relu1,1375.765,1901.525,514.500,514.500,0.000,514.500,1.500,1032.000
maxpool,1228.678,5776.954,514.500,128.625,0.000,386.625,1.375,646.000
block-0-0-conv1,1359.910,4689.586,128.625,257.250,0.191,128.625,1.375,650.000
block-0-0-bn1,589.067,848.353,257.250,257.250,0.002,128.627,1.373,260.000
block-0-0-conv2,7193.583,17659.867,257.250,385.875,3.445,258.000,882.000,882.000
block-0-0-bn2,1100.367,1675.326,385.875,385.875,0.003,258.004,0.000,516.000
block-0-0-conv3,9924.966,20518.053,385.875,643.125,1.531,514.500,1.500,1292.000
block-0-0-bn3,2135.569,3329.819,643.125,643.125,0.007,514.507,1.493,1032.000
block-0-0-downsample,8895.504,16428.351,643.125,514.500,0.766,1029.007,518.993,776.000
block-0-0-relu,1418.614,1905.578,514.500,514.500,0.000,514.500,1.500,1032.000
block-0-1-conv1,5054.784,16076.005,514.500,643.125,0.766,128.625,1.375,2232.000
block-0-1-bn1,589.067,848.353,643.125,643.125,0.002,128.627,1.373,260.000
block-0-1-conv2,7193.583,17659.867,643.125,771.750,3.445,258.000,882.000,882.000
block-0-1-bn2,1100.367,1675.326,771.750,771.750,0.003,258.004,0.000,516.000
block-0-1-conv3,9924.966,20518.053,771.750,1029.000,1.531,514.500,1.500,1292.000
block-0-1-bn3,2135.569,3329.819,1029.000,1029.000,0.007,514.507,1.493,1032.000
block-0-1-downsample,1961.815,27.484,1029.000,514.500,0.000,514.500,1.500,516.000
block-0-1-relu,1418.614,1905.578,514.500,514.500,0.000,514.500,1.500,1032.000
block-0-2-conv1,5054.784,16076.005,514.500,643.125,0.766,128.625,1.375,2232.000
block-0-2-bn1,589.067,848.353,643.125,643.125,0.002,128.627,1.373,260.000
block-0-2-conv2,7193.583,17659.867,643.125,771.750,3.445,258.000,882.000,882.000
