op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,106012.708,16134.465,36.750,980.000,0.045,980.000,1230.000,980.000
bn1,4365.486,7000.816,980.000,980.000,0.002,980.003,0.000,1960.000
relu1,2596.343,3621.131,980.000,980.000,0.000,980.000,0.000,1960.000
maxpool,2239.788,10424.912,980.000,245.000,0.000,736.000,0.000,1226.000
block-0-0-conv1,49062.306,29755.205,245.000,490.000,0.098,308.000,186.000,1108.000
block-0-0-bn1,1147.604,1873.863,490.000,490.000,0.002,246.003,0.000,492.000
block-0-0-conv2,101798.457,40414.959,490.000,735.000,1.758,552.000,1434.000,1248.000
block-0-0-bn2,2215.344,3209.937,735.000,735.000,0.005,490.005,0.000,980.000
block-0-0-conv3,197280.592,66159.415,735.000,1225.000,0.781,1102.500,373.500,1718.000
block-0-0-bn3,4088.438,6514.400,1225.000,1225.000,0.010,980.010,0.000,1960.000
block-0-0-downsample,201206.088,43088.305,1225.000,980.000,0.391,2022.010,1165.990,980.000
block-0-0-relu,2490.151,3619.641,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-1-conv1,53115.451,115791.088,980.000,1225.000,0.391,492.000,492.000,3924.000
block-0-1-bn1,1147.604,1873.863,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-1-conv2,101798.457,40414.959,1225.000,1470.000,1.758,552.000,1434.000,1248.000
block-0-1-bn2,2215.344,3209.937,1470.000,1470.000,0.005,490.005,0.000,980.000
block-0-1-conv3,197280.592,66159.415,1470.000,1960.000,0.781,1102.500,373.500,1718.000
block-0-1-bn3,4088.438,6514.400,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-1-downsample,3617.150,42.230,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-1-relu,2490.151,3619.641,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-2-conv1,53115.451,115791.088,980.000,1225.000,0.391,492.000,492.000,3924.000
block-0-2-bn1,1147.604,1873.863,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-2-conv2,101798.457,40414.959,1225.000,1470.000,1.758,552.000,1434.000,1248.000
block-0-2-bn2,2215.344,3209.937,1470.000,1470.000,0.005,490.005,0.000,980.000
block-0-2-conv3,197280.592,66159.415,1470.000,1960.000,0.781,1102.500,373.500,1718.000
block-0-2-bn3,4088.438,6514.400,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-2-downsample,3617.150,42.230,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-2-relu,2490.151,3619.641,980.000,980.000,0.000,980.000,0.000,1960.000
block-1-0-conv1,103226.042,120546.931,980.000,1470.000,0.781,736.000,738.000,3922.000
block-1-0-bn1,2215.344,3209.937,1470.000,1470.000,0.005,490.005,0.000,980.000
block-1-0-conv2,62493.670,82735.538,1470.000,1225.000,7.031,368.500,249.500,984.000
block-1-0-bn2,1015.133,1639.646,1225.000,1225.000,0.010,246.010,0.000,492.000
block-1-0-conv3,101439.041,40478.700,1225.000,1470.000,3.125,551.250,124.750,864.000
block-1-0-bn3,2102.995,3302.801,1470.000,1470.000,0.020,490.020,0.000,980.000
block-1-0-downsample,107071.406,122002.864,1470.000,490.000,3.125,1226.020,1227.980,1470.000
block-1-0-relu,1246.667,1814.651,490.000,490.000,0.000,490.000,0.000,980.000
block-1-1-conv1,28111.762,59728.307,490.000,612.500,1.562,245.000,251.000,1968.000
block-1-1-bn1,505.203,813.782,612.500,612.500,0.005,122.505,1.495,248.000
block-1-1-conv2,53119.838,23408.747,612.500,735.000,7.031,276.625,715.375,650.000
block-1-1-bn2,1015.133,1639.646,735.000,735.000,0.010,246.010,0.000,492.000
block-1-1-conv3,101439.041,40478.700,735.000,980.000,3.125,551.250,124.750,864.000
block-1-1-bn3,2102.995,3302.801,980.000,980.000,0.020,490.020,0.000,980.000
block-1-1-downsample,1810.294,38.010,980.000,490.000,0.000,490.000,0.000,490.000
block-1-1-relu,1246.667,1814.651,490.000,490.000,0.000,490.000,0.000,980.000
block-1-2-conv1,28111.762,59728.307,490.000,612.500,1.562,245.000,251.000,1968.000
block-1-2-bn1,505.203,813.782,612.500,612.500,0.005,122.505,1.495,248.000
block-1-2-conv2,53119.838,23408.747,612.500,735.000,7.031,276.625,715.375,650.000
block-1-2-bn2,1015.133,1639.646,735.000,735.000,0.010,246.010,0.000,492.000
block-1-2-conv3,101439.041,40478.700,735.000,980.000,3.125,551.250,124.750,864.000
block-1-2-bn3,2102.995,3302.801,980.000,980.000,0.020,490.020,0.000,980.000
block-1-2-downsample,1810.294,38.010,980.000,490.000,0.000,490.000,0.000,490.000
block-1-2-relu,1246.667,1814.651,490.000,490.000,0.000,490.000,0.000,980.000
block-1-3-conv1,28111.762,59728.307,490.000,612.500,1.562,245.000,251.000,1968.000
block-1-3-bn1,505.203,813.782,612.500,612.500,0.005,122.505,1.495,248.000
block-1-3-conv2,53119.838,23408.747,612.500,735.000,7.031,276.625,715.375,650.000
block-1-3-bn2,1015.133,1639.646,735.000,735.000,0.010,246.010,0.000,492.000
block-1-3-conv3,101439.041,40478.700,735.000,980.000,3.125,551.250,124.750,864.000
block-1-3-bn3,2102.995,3302.801,980.000,980.000,0.020,490.020,0.000,980.000
block-1-3-downsample,1810.294,38.010,980.000,490.000,0.000,490.000,0.000,490.000
block-1-3-relu,1246.667,1814.651,490.000,490.000,0.000,490.000,0.000,980.000
block-2-0-conv1,54994.214,66222.996,490.000,735.000,3.125,367.500,0.000,2290.000
block-2-0-bn1,1015.133,1639.646,735.000,735.000,0.010,246.010,0.000,492.000
block-2-0-conv2,38257.903,59669.089,735.000,612.500,28.125,183.750,126.250,494.000
block-2-0-bn2,594.109,897.276,612.500,612.500,0.020,122.520,1.480,248.000
block-2-0-conv3,53886.175,26711.965,612.500,735.000,12.500,276.625,65.375,446.000
block-2-0-bn3,1138.496,1764.619,735.000,735.000,0.039,246.039,0.000,492.000
block-2-0-downsample,57027.781,69334.155,735.000,245.000,12.500,614.539,619.461,736.000
block-2-0-relu,624.996,911.272,245.000,245.000,0.000,246.000,0.000,492.000
block-2-1-conv1,15871.519,33354.086,245.000,306.250,6.250,124.000,124.000,992.000
