op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,2737.951,3783.464,9.188,171.500,0.126,172.000,344.000,0.000
bn1,718.760,1152.390,171.500,171.500,0.002,172.002,0.000,344.000
relu1,438.666,637.382,171.500,171.500,0.000,172.000,0.000,344.000
maxpool,411.367,1931.047,171.500,42.875,0.000,128.875,1.125,216.000
block-0-0-conv1,474.930,1757.938,42.875,85.750,0.191,42.875,1.125,220.000
block-0-0-bn1,196.201,284.278,85.750,85.750,0.002,42.877,1.123,88.000
block-0-0-conv2,2334.964,6131.005,85.750,128.625,3.445,86.000,304.000,304.000
block-0-0-bn2,363.028,555.527,128.625,128.625,0.003,86.004,0.000,172.000
block-0-0-conv3,3277.946,8135.134,128.625,214.375,1.531,172.000,0.000,432.000
block-0-0-bn3,698.352,1107.889,214.375,214.375,0.007,172.007,0.000,344.000
block-0-0-downsample,2932.167,5702.519,214.375,171.500,0.766,344.007,171.993,260.000
block-0-0-relu,468.081,637.949,171.500,171.500,0.000,172.000,0.000,344.000
block-0-1-conv1,1701.730,5724.210,171.500,214.375,0.766,42.875,1.125,732.000
block-0-1-bn1,196.201,284.278,214.375,214.375,0.002,42.877,1.123,88.000
block-0-1-conv2,2334.964,6131.005,214.375,257.250,3.445,86.000,304.000,304.000
block-0-1-bn2,363.028,555.527,257.250,257.250,0.003,86.004,0.000,172.000
block-0-1-conv3,3277.946,8135.134,257.250,343.000,1.531,172.000,0.000,432.000
block-0-1-bn3,698.352,1107.889,343.000,343.000,0.007,172.007,0.000,344.000
block-0-1-downsample,647.044,33.462,343.000,171.500,0.000,172.000,0.000,172.000
block-0-1-relu,468.081,637.949,171.500,171.500,0.000,172.000,0.000,344.000
block-0-2-conv1,1701.730,5724.210,171.500,214.375,0.766,42.875,1.125,732.000
block-0-2-bn1,196.201,284.278,214.375,214.375,0.002,42.877,1.123,88.000
block-0-2-conv2,2334.964,6131.005,214.375,257.250,3.445,86.000,304.000,304.000
block-0-2-bn2,363.028,555.527,257.250,257.250,0.003,86.004,0.000,172.000
block-0-2-conv3,3277.946,8135.134,257.250,343.000,1.531,172.000,0.000,432.000
block-0-2-bn3,698.352,1107.889,343.000,343.000,0.007,172.007,0.000,344.000
block-0-2-downsample,647.044,33.462,343.000,171.500,0.000,172.000,0.000,172.000
block-0-2-relu,468.081,637.949,171.500,171.500,0.000,172.000,0.000,344.000
block-1-0-conv1,3264.177,9421.515,171.500,257.250,1.531,85.750,0.000,776.000
block-1-0-bn1,363.028,555.527,257.250,257.250,0.003,86.004,0.000,172.000
block-1-0-conv2,7373.369,16114.604,257.250,214.375,13.781,42.875,0.000,302.000
block-1-0-bn2,169.772,288.820,214.375,214.375,0.007,42.882,1.118,88.000
block-1-0-conv3,3279.549,7160.467,214.375,257.250,6.125,86.000,0.000,278.000
block-1-0-bn3,328.374,566.125,257.250,257.250,0.014,86.014,0.000,172.000
block-1-0-downsample,3730.261,9732.431,257.250,85.750,6.125,172.014,85.986,602.000
block-1-0-relu,231.296,320.947,85.750,85.750,0.000,86.000,0.000,172.000
block-1-1-conv1,2038.771,4306.239,85.750,107.188,3.062,21.438,0.000,370.000
block-1-1-bn1,93.240,145.125,107.188,107.188,0.003,22.004,0.000,44.000
block-1-1-conv2,2310.205,5129.415,107.188,128.625,13.781,42.875,201.125,200.000
block-1-1-bn2,169.772,288.820,128.625,128.625,0.007,42.882,1.118,88.000
block-1-1-conv3,3279.549,7160.467,128.625,171.500,6.125,86.000,0.000,278.000
