op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,36759.615,7174.814,18.375,343.000,0.031,344.000,430.000,344.000
bn1,1451.534,2302.164,343.000,343.000,0.002,344.002,0.000,688.000
relu1,911.504,1271.737,343.000,343.000,0.000,344.000,0.000,688.000
maxpool,790.632,3541.142,343.000,85.750,0.000,258.000,0.000,430.000
block-0-0-conv1,9344.870,19712.937,85.750,171.500,0.048,86.000,110.000,344.000
block-0-0-bn1,390.220,582.576,171.500,171.500,0.002,86.002,0.000,172.000
block-0-0-conv2,20134.580,22464.347,171.500,257.250,0.861,172.000,240.000,552.000
block-0-0-bn2,770.044,1111.573,257.250,257.250,0.003,172.004,0.000,344.000
block-0-0-conv3,37631.083,40449.548,257.250,428.750,0.383,344.000,430.000,516.000
block-0-0-bn3,1496.029,2216.488,428.750,428.750,0.007,344.007,0.000,688.000
block-0-0-downsample,39645.809,23338.944,428.750,343.000,0.191,688.007,773.993,344.000
block-0-0-relu,873.423,1269.233,343.000,343.000,0.000,344.000,0.000,688.000
block-0-1-conv1,9985.042,76287.067,343.000,428.750,0.191,86.000,110.000,1118.000
block-0-1-bn1,390.220,582.576,428.750,428.750,0.002,86.002,0.000,172.000
block-0-1-conv2,20134.580,22464.347,428.750,514.500,0.861,172.000,240.000,552.000
block-0-1-bn2,770.044,1111.573,514.500,514.500,0.003,172.004,0.000,344.000
block-0-1-conv3,37631.083,40449.548,514.500,686.000,0.383,344.000,430.000,516.000
block-0-1-bn3,1496.029,2216.488,686.000,686.000,0.007,344.007,0.000,688.000
block-0-1-downsample,1370.096,35.995,686.000,343.000,0.000,344.000,0.000,344.000
block-0-1-relu,873.423,1269.233,343.000,343.000,0.000,344.000,0.000,688.000
block-0-2-conv1,9985.042,76287.067,343.000,428.750,0.191,86.000,110.000,1118.000
block-0-2-bn1,390.220,582.576,428.750,428.750,0.002,86.002,0.000,172.000
block-0-2-conv2,20134.580,22464.347,428.750,514.500,0.861,172.000,240.000,552.000
block-0-2-bn2,770.044,1111.573,514.500,514.500,0.003,172.004,0.000,344.000
block-0-2-conv3,37631.083,40449.548,514.500,686.000,0.383,344.000,430.000,516.000
block-0-2-bn3,1496.029,2216.488,686.000,686.000,0.007,344.007,0.000,688.000
block-0-2-downsample,1370.096,35.995,686.000,343.000,0.000,344.000,0.000,344.000
block-0-2-relu,873.423,1269.233,343.000,343.000,0.000,344.000,0.000,688.000
