data_size(MB),time(ms)
122,21.043
92,15.908
30,5.297
61,10.530
62,10.662
91,15.767
153,26.272
245,42.014
183,31.504
124,31.189
15,2.673
76,13.170
16,4.113
7,1.987
38,9.676
45,11.607
31,7.851
3,1.009
19,5.034
22,3.834
0,0.156
8,2.187
