op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,52875.209,8354.837,18.375,490.000,0.045,490.000,620.000,490.000
bn1,2141.613,3486.061,490.000,490.000,0.002,490.003,0.000,980.000
relu1,1300.311,1814.294,490.000,490.000,0.000,490.000,0.000,980.000
maxpool,1131.660,5212.963,490.000,122.500,0.000,368.500,1.500,614.000
block-0-0-conv1,13509.232,27895.683,122.500,245.000,0.098,122.500,161.500,496.000
block-0-0-bn1,570.285,897.282,245.000,245.000,0.002,122.503,1.497,248.000
block-0-0-conv2,29804.206,32512.707,245.000,367.500,1.758,246.000,248.000,792.000
block-0-0-bn2,1094.079,1593.828,367.500,367.500,0.005,246.005,0.000,492.000
block-0-0-conv3,55256.003,61812.508,367.500,612.500,0.781,490.000,620.000,982.000
block-0-0-bn3,2159.876,3230.792,612.500,612.500,0.010,490.010,0.000,980.000
block-0-0-downsample,57008.582,34963.471,612.500,490.000,0.391,980.010,1109.990,490.000
block-0-0-relu,1293.904,1814.675,490.000,490.000,0.000,490.000,0.000,980.000
block-0-1-conv1,15097.225,113518.983,490.000,612.500,0.391,122.500,161.500,1594.000
block-0-1-bn1,570.285,897.282,612.500,612.500,0.002,122.503,1.497,248.000
block-0-1-conv2,29804.206,32512.707,612.500,735.000,1.758,246.000,248.000,792.000
block-0-1-bn2,1094.079,1593.828,735.000,735.000,0.005,246.005,0.000,492.000
block-0-1-conv3,55256.003,61812.508,735.000,980.000,0.781,490.000,620.000,982.000
block-0-1-bn3,2159.876,3230.792,980.000,980.000,0.010,490.010,0.000,980.000
block-0-1-downsample,1810.145,51.677,980.000,490.000,0.000,490.000,0.000,490.000
block-0-1-relu,1293.904,1814.675,490.000,490.000,0.000,490.000,0.000,980.000
block-0-2-conv1,15097.225,113518.983,490.000,612.500,0.391,122.500,161.500,1594.000
block-0-2-bn1,570.285,897.282,612.500,612.500,0.002,122.503,1.497,248.000
block-0-2-conv2,29804.206,32512.707,612.500,735.000,1.758,246.000,248.000,792.000
block-0-2-bn2,1094.079,1593.828,735.000,735.000,0.005,246.005,0.000,492.000
block-0-2-conv3,55256.003,61812.508,735.000,980.000,0.781,490.000,620.000,982.000
block-0-2-bn3,2159.876,3230.792,980.000,980.000,0.010,490.010,0.000,980.000
block-0-2-downsample,1810.145,51.677,980.000,490.000,0.000,490.000,0.000,490.000
block-0-2-relu,1293.904,1814.675,490.000,490.000,0.000,490.000,0.000,980.000
block-1-0-conv1,29532.397,116295.004,490.000,735.000,0.781,246.000,310.000,1718.000
block-1-0-bn1,1094.079,1593.828,735.000,735.000,0.005,246.005,0.000,492.000
block-1-0-conv2,20354.462,68869.281,735.000,612.500,7.031,122.500,129.500,370.000
block-1-0-bn2,537.789,899.643,612.500,612.500,0.010,122.510,1.490,248.000
block-1-0-conv3,29331.350,32753.813,612.500,735.000,3.125,246.000,248.000,496.000
block-1-0-bn3,1019.025,1649.439,735.000,735.000,0.020,246.020,0.000,492.000
block-1-0-downsample,31236.500,116844.445,735.000,245.000,3.125,492.020,369.980,736.000
block-1-0-relu,639.862,910.246,245.000,245.000,0.000,246.000,0.000,492.000
block-1-1-conv1,8516.055,56679.595,245.000,306.250,1.562,61.250,0.000,740.000
block-1-1-bn1,274.968,452.203,306.250,306.250,0.005,62.005,0.000,124.000
block-1-1-conv2,15330.762,17909.658,306.250,367.500,7.031,122.500,237.500,236.000
block-1-1-bn2,537.789,899.643,367.500,367.500,0.010,122.510,1.490,248.000
block-1-1-conv3,29331.350,32753.813,367.500,490.000,3.125,246.000,248.000,496.000
block-1-1-bn3,1019.025,1649.439,490.000,490.000,0.020,246.020,0.000,492.000
block-1-1-downsample,959.933,62.567,490.000,245.000,0.000,246.000,0.000,246.000
block-1-1-relu,639.862,910.246,245.000,245.000,0.000,246.000,0.000,492.000
block-1-2-conv1,8516.055,56679.595,245.000,306.250,1.562,61.250,0.000,740.000
block-1-2-bn1,274.968,452.203,306.250,306.250,0.005,62.005,0.000,124.000
block-1-2-conv2,15330.762,17909.658,306.250,367.500,7.031,122.500,237.500,236.000
block-1-2-bn2,537.789,899.643,367.500,367.500,0.010,122.510,1.490,248.000
block-1-2-conv3,29331.350,32753.813,367.500,490.000,3.125,246.000,248.000,496.000
block-1-2-bn3,1019.025,1649.439,490.000,490.000,0.020,246.020,0.000,492.000
block-1-2-downsample,959.933,62.567,490.000,245.000,0.000,246.000,0.000,246.000
block-1-2-relu,639.862,910.246,245.000,245.000,0.000,246.000,0.000,492.000
block-1-3-conv1,8516.055,56679.595,245.000,306.250,1.562,61.250,0.000,740.000
block-1-3-bn1,274.968,452.203,306.250,306.250,0.005,62.005,0.000,124.000
block-1-3-conv2,15330.762,17909.658,306.250,367.500,7.031,122.500,237.500,236.000
block-1-3-bn2,537.789,899.643,367.500,367.500,0.010,122.510,1.490,248.000
block-1-3-conv3,29331.350,32753.813,367.500,490.000,3.125,246.000,248.000,496.000
block-1-3-bn3,1019.025,1649.439,490.000,490.000,0.020,246.020,0.000,492.000
block-1-3-downsample,959.933,62.567,490.000,245.000,0.000,246.000,0.000,246.000
block-1-3-relu,639.862,910.246,245.000,245.000,0.000,246.000,0.000,492.000
block-2-0-conv1,16755.211,59972.125,245.000,367.500,3.125,122.500,1.500,774.000
block-2-0-bn1,537.789,899.643,367.500,367.500,0.010,122.510,1.490,248.000
block-2-0-conv2,14314.550,43422.383,367.500,306.250,28.125,61.250,150.750,124.000
block-2-0-bn2,221.145,440.437,306.250,306.250,0.020,62.020,0.000,124.000
block-2-0-conv3,16488.481,20215.786,306.250,367.500,12.500,122.500,129.500,260.000
block-2-0-bn3,407.219,810.152,367.500,367.500,0.039,122.539,1.461,248.000
block-2-0-downsample,17444.807,61488.569,367.500,122.500,12.500,245.039,190.961,370.000
block-2-0-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-1-conv1,5278.051,30158.871,122.500,153.125,6.250,30.625,0.000,578.000
block-2-1-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-1-conv2,9354.210,12104.070,153.125,183.750,28.125,61.250,202.750,248.000
block-2-1-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-1-conv3,16488.481,20215.786,183.750,245.000,12.500,122.500,129.500,260.000
block-2-1-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-1-downsample,464.374,62.126,245.000,122.500,0.000,122.500,1.500,124.000
block-2-1-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-2-conv1,5278.051,30158.871,122.500,153.125,6.250,30.625,0.000,578.000
block-2-2-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-2-conv2,9354.210,12104.070,153.125,183.750,28.125,61.250,202.750,248.000
block-2-2-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-2-conv3,16488.481,20215.786,183.750,245.000,12.500,122.500,129.500,260.000
block-2-2-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-2-downsample,464.374,62.126,245.000,122.500,0.000,122.500,1.500,124.000
block-2-2-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-3-conv1,5278.051,30158.871,122.500,153.125,6.250,30.625,0.000,578.000
block-2-3-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-3-conv2,9354.210,12104.070,153.125,183.750,28.125,61.250,202.750,248.000
block-2-3-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-3-conv3,16488.481,20215.786,183.750,245.000,12.500,122.500,129.500,260.000
block-2-3-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-3-downsample,464.374,62.126,245.000,122.500,0.000,122.500,1.500,124.000
block-2-3-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-4-conv1,5278.051,30158.871,122.500,153.125,6.250,30.625,0.000,578.000
block-2-4-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-4-conv2,9354.210,12104.070,153.125,183.750,28.125,61.250,202.750,248.000
block-2-4-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-4-conv3,16488.481,20215.786,183.750,245.000,12.500,122.500,129.500,260.000
block-2-4-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-4-downsample,464.374,62.126,245.000,122.500,0.000,122.500,1.500,124.000
block-2-4-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-2-5-conv1,5278.051,30158.871,122.500,153.125,6.250,30.625,0.000,578.000
block-2-5-bn1,118.327,222.147,153.125,153.125,0.010,30.635,1.365,64.000
block-2-5-conv2,9354.210,12104.070,153.125,183.750,28.125,61.250,202.750,248.000
block-2-5-bn2,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-2-5-conv3,16488.481,20215.786,183.750,245.000,12.500,122.500,129.500,260.000
block-2-5-bn3,407.219,810.152,245.000,245.000,0.039,122.539,1.461,248.000
block-2-5-downsample,464.374,62.126,245.000,122.500,0.000,122.500,1.500,124.000
block-2-5-relu,342.304,494.897,122.500,122.500,0.000,122.500,1.500,248.000
block-3-0-conv1,9999.609,34043.509,122.500,183.750,12.500,62.000,0.000,664.000
block-3-0-bn1,221.145,440.437,183.750,183.750,0.020,62.020,0.000,124.000
block-3-0-conv2,11889.243,31675.637,183.750,153.125,112.500,30.625,263.375,114.000
block-3-0-bn2,139.856,182.807,153.125,153.125,0.039,30.664,1.336,64.000
block-3-0-conv3,10621.536,14540.809,153.125,183.750,50.000,62.000,84.000,196.000
block-3-0-bn3,248.301,347.590,183.750,183.750,0.078,62.078,0.000,124.000
block-3-0-downsample,11026.287,36306.721,183.750,61.250,50.000,124.078,145.922,186.000
block-3-0-relu,173.199,253.373,61.250,61.250,0.000,62.000,0.000,124.000
block-3-1-conv1,3760.517,17094.278,61.250,76.562,25.000,15.312,0.000,232.000
block-3-1-bn1,77.534,136.614,76.562,76.562,0.020,16.020,0.000,32.000
block-3-1-conv2,7298.464,9926.742,76.562,91.875,112.500,30.625,507.375,518.000
block-3-1-bn2,139.856,182.807,91.875,91.875,0.039,30.664,1.336,64.000
block-3-1-conv3,10621.536,14540.809,91.875,122.500,50.000,62.000,84.000,196.000
block-3-1-bn3,248.301,347.590,122.500,122.500,0.078,62.078,0.000,124.000
block-3-1-downsample,239.718,59.474,122.500,61.250,0.000,62.000,0.000,62.000
block-3-1-relu,173.199,253.373,61.250,61.250,0.000,62.000,0.000,124.000
block-3-2-conv1,3760.517,17094.278,61.250,76.562,25.000,15.312,0.000,232.000
block-3-2-bn1,77.534,136.614,76.562,76.562,0.020,16.020,0.000,32.000
block-3-2-conv2,7298.464,9926.742,76.562,91.875,112.500,30.625,507.375,518.000
block-3-2-bn2,139.856,182.807,91.875,91.875,0.039,30.664,1.336,64.000
block-3-2-conv3,10621.536,14540.809,91.875,122.500,50.000,62.000,84.000,196.000
block-3-2-bn3,248.301,347.590,122.500,122.500,0.078,62.078,0.000,124.000
block-3-2-downsample,239.718,59.474,122.500,61.250,0.000,62.000,0.000,62.000
block-3-2-relu,173.199,253.373,61.250,61.250,0.000,62.000,0.000,124.000
avgpool,155.371,105.858,61.250,1.250,0.000,1.250,18.750,62.000
fc,122.464,223.857,1.250,0.125,40.004,0.125,0.000,40.000
