op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,3628.343,4859.591,9.188,245.000,0.179,246.000,492.000,0.000
bn1,1054.126,1723.313,245.000,245.000,0.002,246.003,0.000,492.000
relu1,657.105,911.403,245.000,245.000,0.000,246.000,0.000,492.000
maxpool,586.802,2502.298,245.000,61.250,0.000,184.500,1.500,308.000
block-0-0-conv1,1343.167,2541.041,61.250,122.500,0.391,62.000,124.000,124.000
block-0-0-bn1,283.360,428.748,122.500,122.500,0.002,62.003,0.000,124.000
block-0-0-conv2,5369.896,9022.206,122.500,183.750,7.031,122.500,443.500,442.000
block-0-0-bn2,509.101,796.711,183.750,183.750,0.005,122.505,1.495,248.000
block-0-0-conv3,7944.262,13838.565,183.750,306.250,3.125,246.000,492.000,126.000
block-0-0-bn3,994.051,1613.092,306.250,306.250,0.010,246.010,0.000,492.000
block-0-0-downsample,7024.992,8698.058,306.250,245.000,1.562,492.010,245.990,246.000
block-0-0-relu,654.042,911.337,245.000,245.000,0.000,246.000,0.000,492.000
block-0-1-conv1,4443.347,9674.489,245.000,306.250,1.562,61.250,0.000,740.000
block-0-1-bn1,283.360,428.748,306.250,306.250,0.002,62.003,0.000,124.000
block-0-1-conv2,5369.896,9022.206,306.250,367.500,7.031,122.500,443.500,442.000
block-0-1-bn2,509.101,796.711,367.500,367.500,0.005,122.505,1.495,248.000
block-0-1-conv3,7944.262,13838.565,367.500,490.000,3.125,246.000,492.000,126.000
block-0-1-bn3,994.051,1613.092,490.000,490.000,0.010,246.010,0.000,492.000
block-0-1-downsample,916.231,66.155,490.000,245.000,0.000,246.000,0.000,246.000
block-0-1-relu,654.042,911.337,245.000,245.000,0.000,246.000,0.000,492.000
block-0-2-conv1,4443.347,9674.489,245.000,306.250,1.562,61.250,0.000,740.000
block-0-2-bn1,283.360,428.748,306.250,306.250,0.002,62.003,0.000,124.000
block-0-2-conv2,5369.896,9022.206,306.250,367.500,7.031,122.500,443.500,442.000
block-0-2-bn2,509.101,796.711,367.500,367.500,0.005,122.505,1.495,248.000
block-0-2-conv3,7944.262,13838.565,367.500,490.000,3.125,246.000,492.000,126.000
block-0-2-bn3,994.051,1613.092,490.000,490.000,0.010,246.010,0.000,492.000
block-0-2-downsample,916.231,66.155,490.000,245.000,0.000,246.000,0.000,246.000
block-0-2-relu,654.042,911.337,245.000,245.000,0.000,246.000,0.000,492.000
block-1-0-conv1,7348.812,15615.267,245.000,367.500,3.125,122.500,125.500,742.000
block-1-0-bn1,509.101,796.711,367.500,367.500,0.005,122.505,1.495,248.000
block-1-0-conv2,15022.755,31545.907,367.500,306.250,28.125,62.000,62.000,124.000
block-1-0-bn2,240.076,408.280,306.250,306.250,0.010,62.010,0.000,124.000
block-1-0-conv3,7343.221,13002.932,306.250,367.500,12.500,122.500,249.500,274.000
block-1-0-bn3,468.057,818.491,367.500,367.500,0.020,122.520,1.480,248.000
block-1-0-downsample,8343.053,16911.471,367.500,122.500,12.500,245.020,126.980,370.000
block-1-0-relu,319.135,460.917,122.500,122.500,0.000,122.500,1.500,248.000
block-1-1-conv1,4183.334,6802.577,122.500,153.125,6.250,30.625,0.000,378.000
block-1-1-bn1,124.687,205.487,153.125,153.125,0.005,30.630,1.370,64.000
block-1-1-conv2,4963.869,8324.146,153.125,183.750,28.125,61.250,320.750,320.000
block-1-1-bn2,240.076,408.280,183.750,183.750,0.010,62.010,0.000,124.000
block-1-1-conv3,7343.221,13002.932,183.750,245.000,12.500,122.500,249.500,274.000
block-1-1-bn3,468.057,818.491,245.000,245.000,0.020,122.520,1.480,248.000
block-1-1-downsample,455.445,64.164,245.000,122.500,0.000,122.500,1.500,124.000
block-1-1-relu,319.135,460.917,122.500,122.500,0.000,122.500,1.500,248.000
block-1-2-conv1,4183.334,6802.577,122.500,153.125,6.250,30.625,0.000,378.000
block-1-2-bn1,124.687,205.487,153.125,153.125,0.005,30.630,1.370,64.000
block-1-2-conv2,4963.869,8324.146,153.125,183.750,28.125,61.250,320.750,320.000
block-1-2-bn2,240.076,408.280,183.750,183.750,0.010,62.010,0.000,124.000
block-1-2-conv3,7343.221,13002.932,183.750,245.000,12.500,122.500,249.500,274.000
block-1-2-bn3,468.057,818.491,245.000,245.000,0.020,122.520,1.480,248.000
block-1-2-downsample,455.445,64.164,245.000,122.500,0.000,122.500,1.500,124.000
block-1-2-relu,319.135,460.917,122.500,122.500,0.000,122.500,1.500,248.000
block-1-3-conv1,4183.334,6802.577,122.500,153.125,6.250,30.625,0.000,378.000
block-1-3-bn1,124.687,205.487,153.125,153.125,0.005,30.630,1.370,64.000
block-1-3-conv2,4963.869,8324.146,153.125,183.750,28.125,61.250,320.750,320.000
block-1-3-bn2,240.076,408.280,183.750,183.750,0.010,62.010,0.000,124.000
block-1-3-conv3,7343.221,13002.932,183.750,245.000,12.500,122.500,249.500,274.000
block-1-3-bn3,468.057,818.491,245.000,245.000,0.020,122.520,1.480,248.000
block-1-3-downsample,455.445,64.164,245.000,122.500,0.000,122.500,1.500,124.000
block-1-3-relu,319.135,460.917,122.500,122.500,0.000,122.500,1.500,248.000
block-2-0-conv1,7250.321,13286.239,122.500,183.750,12.500,62.000,62.000,584.000
block-2-0-bn1,240.076,408.280,183.750,183.750,0.010,62.010,0.000,124.000
block-2-0-conv2,15900.975,37384.158,183.750,153.125,112.500,30.625,115.375,290.000
block-2-0-bn2,116.324,157.529,153.125,153.125,0.020,30.645,1.355,64.000
block-2-0-conv3,7178.783,15096.855,153.125,183.750,50.000,62.000,176.000,882.000
block-2-0-bn3,227.362,292.635,183.750,183.750,0.039,62.039,0.000,124.000
block-2-0-downsample,7753.950,18967.104,183.750,61.250,50.000,124.039,113.961,186.000
block-2-0-relu,158.989,230.742,61.250,61.250,0.000,62.000,0.000,124.000
block-2-1-conv1,3752.947,7627.165,61.250,76.562,25.000,15.312,10.688,612.000
block-2-1-bn1,67.568,112.677,76.562,76.562,0.010,16.010,0.000,32.000
block-2-1-conv2,6400.079,11317.474,76.562,91.875,112.500,30.625,587.375,586.000
block-2-1-bn2,116.324,157.529,91.875,91.875,0.020,30.645,1.355,64.000
block-2-1-conv3,7178.783,15096.855,91.875,122.500,50.000,62.000,176.000,882.000
block-2-1-bn3,227.362,292.635,122.500,122.500,0.039,62.039,0.000,124.000
block-2-1-downsample,247.741,58.353,122.500,61.250,0.000,62.000,0.000,62.000
block-2-1-relu,158.989,230.742,61.250,61.250,0.000,62.000,0.000,124.000
block-2-2-conv1,3752.947,7627.165,61.250,76.562,25.000,15.312,10.688,612.000
block-2-2-bn1,67.568,112.677,76.562,76.562,0.010,16.010,0.000,32.000
block-2-2-conv2,6400.079,11317.474,76.562,91.875,112.500,30.625,587.375,586.000
block-2-2-bn2,116.324,157.529,91.875,91.875,0.020,30.645,1.355,64.000
block-2-2-conv3,7178.783,15096.855,91.875,122.500,50.000,62.000,176.000,882.000
block-2-2-bn3,227.362,292.635,122.500,122.500,0.039,62.039,0.000,124.000
block-2-2-downsample,247.741,58.353,122.500,61.250,0.000,62.000,0.000,62.000
block-2-2-relu,158.989,230.742,61.250,61.250,0.000,62.000,0.000,124.000
block-2-3-conv1,3752.947,7627.165,61.250,76.562,25.000,15.312,10.688,612.000
block-2-3-bn1,67.568,112.677,76.562,76.562,0.010,16.010,0.000,32.000
block-2-3-conv2,6400.079,11317.474,76.562,91.875,112.500,30.625,587.375,586.000
block-2-3-bn2,116.324,157.529,91.875,91.875,0.020,30.645,1.355,64.000
block-2-3-conv3,7178.783,15096.855,91.875,122.500,50.000,62.000,176.000,882.000
block-2-3-bn3,227.362,292.635,122.500,122.500,0.039,62.039,0.000,124.000
block-2-3-downsample,247.741,58.353,122.500,61.250,0.000,62.000,0.000,62.000
block-2-3-relu,158.989,230.742,61.250,61.250,0.000,62.000,0.000,124.000
block-2-4-conv1,3752.947,7627.165,61.250,76.562,25.000,15.312,10.688,612.000
block-2-4-bn1,67.568,112.677,76.562,76.562,0.010,16.010,0.000,32.000
block-2-4-conv2,6400.079,11317.474,76.562,91.875,112.500,30.625,587.375,586.000
block-2-4-bn2,116.324,157.529,91.875,91.875,0.020,30.645,1.355,64.000
block-2-4-conv3,7178.783,15096.855,91.875,122.500,50.000,62.000,176.000,882.000
block-2-4-bn3,227.362,292.635,122.500,122.500,0.039,62.039,0.000,124.000
block-2-4-downsample,247.741,58.353,122.500,61.250,0.000,62.000,0.000,62.000
block-2-4-relu,158.989,230.742,61.250,61.250,0.000,62.000,0.000,124.000
block-2-5-conv1,3752.947,7627.165,61.250,76.562,25.000,15.312,10.688,612.000
block-2-5-bn1,67.568,112.677,76.562,76.562,0.010,16.010,0.000,32.000
block-2-5-conv2,6400.079,11317.474,76.562,91.875,112.500,30.625,587.375,586.000
block-2-5-bn2,116.324,157.529,91.875,91.875,0.020,30.645,1.355,64.000
block-2-5-conv3,7178.783,15096.855,91.875,122.500,50.000,62.000,176.000,882.000
block-2-5-bn3,227.362,292.635,122.500,122.500,0.039,62.039,0.000,124.000
block-2-5-downsample,247.741,58.353,122.500,61.250,0.000,62.000,0.000,62.000
block-2-5-relu,158.989,230.742,61.250,61.250,0.000,62.000,0.000,124.000
block-3-0-conv1,7141.000,14862.752,61.250,91.875,50.000,30.625,85.375,1036.000
block-3-0-bn1,116.324,157.529,91.875,91.875,0.020,30.645,1.355,64.000
block-3-0-conv2,17395.926,40384.120,91.875,76.562,450.000,15.312,930.688,0.000
block-3-0-bn2,104.439,140.071,76.562,76.562,0.039,16.039,0.000,32.000
block-3-0-conv3,7780.725,18640.411,76.562,91.875,200.000,30.625,203.375,402.000
block-3-0-bn3,193.691,257.009,91.875,91.875,0.078,30.703,1.297,64.000
block-3-0-downsample,9058.332,19789.952,91.875,30.625,200.000,61.328,172.672,402.000
block-3-0-relu,81.438,117.791,30.625,30.625,0.000,30.625,1.375,64.000
block-3-1-conv1,4168.487,8872.807,30.625,38.281,100.000,7.656,114.344,202.000
block-3-1-bn1,55.569,136.167,38.281,38.281,0.020,7.676,0.000,20.000
block-3-1-conv2,13003.594,16482.234,38.281,45.938,450.000,15.312,1868.688,1868.000
block-3-1-bn2,104.439,140.071,45.938,45.938,0.039,16.039,0.000,32.000
block-3-1-conv3,7780.725,18640.411,45.938,61.250,200.000,30.625,203.375,402.000
block-3-1-bn3,193.691,257.009,61.250,61.250,0.078,30.703,1.297,64.000
block-3-1-downsample,126.195,58.788,61.250,30.625,0.000,30.625,1.375,32.000
block-3-1-relu,81.438,117.791,30.625,30.625,0.000,30.625,1.375,64.000
block-3-2-conv1,4168.487,8872.807,30.625,38.281,100.000,7.656,114.344,202.000
block-3-2-bn1,55.569,136.167,38.281,38.281,0.020,7.676,0.000,20.000
block-3-2-conv2,13003.594,16482.234,38.281,45.938,450.000,15.312,1868.688,1868.000
block-3-2-bn2,104.439,140.071,45.938,45.938,0.039,16.039,0.000,32.000
block-3-2-conv3,7780.725,18640.411,45.938,61.250,200.000,30.625,203.375,402.000
block-3-2-bn3,193.691,257.009,61.250,61.250,0.078,30.703,1.297,64.000
block-3-2-downsample,126.195,58.788,61.250,30.625,0.000,30.625,1.375,32.000
block-3-2-relu,81.438,117.791,30.625,30.625,0.000,30.625,1.375,64.000
avgpool,81.462,100.297,30.625,0.625,0.000,0.625,0.000,32.000
fc,84.394,232.279,0.625,0.062,40.004,0.062,0.000,40.000
