op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,67994.589,13355.958,27.562,735.000,0.090,736.000,1104.000,736.000
bn1,3243.661,5225.807,735.000,735.000,0.002,736.003,0.000,1472.000
relu1,2019.745,2716.875,735.000,735.000,0.000,736.000,0.000,1472.000
maxpool,1740.873,7615.060,735.000,183.750,0.000,552.000,0.000,920.000
block-0-0-conv1,17757.559,33426.094,183.750,367.500,0.195,184.000,276.000,736.000
block-0-0-bn1,859.880,1418.889,367.500,367.500,0.002,184.003,0.000,368.000
block-0-0-conv2,39607.131,44388.366,367.500,551.250,3.516,367.500,658.500,1026.000
block-0-0-bn2,1660.550,2640.706,551.250,551.250,0.005,368.005,0.000,736.000
block-0-0-conv3,74168.980,78542.894,551.250,918.750,1.562,736.000,1104.000,1106.000
block-0-0-bn3,3050.739,4850.531,918.750,918.750,0.010,736.010,0.000,1472.000
block-0-0-downsample,75607.949,47200.847,918.750,735.000,0.781,1472.010,1839.990,736.000
block-0-0-relu,2034.187,2848.828,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-1-conv1,21629.775,133891.028,735.000,918.750,0.781,184.000,276.000,2392.000
block-0-1-bn1,859.880,1418.889,918.750,918.750,0.002,184.003,0.000,368.000
block-0-1-conv2,39607.131,44388.366,918.750,1102.500,3.516,367.500,658.500,1026.000
block-0-1-bn2,1660.550,2640.706,1102.500,1102.500,0.005,368.005,0.000,736.000
block-0-1-conv3,74168.980,78542.894,1102.500,1470.000,1.562,736.000,1104.000,1106.000
block-0-1-bn3,3050.739,4850.531,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-1-downsample,2713.400,42.266,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-1-relu,2034.187,2848.828,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-2-conv1,21629.775,133891.028,735.000,918.750,0.781,184.000,276.000,2392.000
block-0-2-bn1,859.880,1418.889,918.750,918.750,0.002,184.003,0.000,368.000
block-0-2-conv2,39607.131,44388.366,918.750,1102.500,3.516,367.500,658.500,1026.000
block-0-2-bn2,1660.550,2640.706,1102.500,1102.500,0.005,368.005,0.000,736.000
block-0-2-conv3,74168.980,78542.894,1102.500,1470.000,1.562,736.000,1104.000,1106.000
block-0-2-bn3,3050.739,4850.531,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-2-downsample,2713.400,42.266,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-2-relu,2034.187,2848.828,735.000,735.000,0.000,736.000,0.000,1472.000
block-1-0-conv1,41755.599,148038.238,735.000,1102.500,1.562,368.000,0.000,2394.000
block-1-0-bn1,1660.550,2640.706,1102.500,1102.500,0.005,368.005,0.000,736.000
block-1-0-conv2,36835.724,105107.552,1102.500,918.750,14.062,184.000,198.000,552.000
block-1-0-bn2,759.608,1233.459,918.750,918.750,0.010,184.010,0.000,368.000
block-1-0-conv3,41812.950,48388.553,918.750,1102.500,6.250,368.000,552.000,860.000
block-1-0-bn3,1610.905,2617.598,1102.500,1102.500,0.020,368.020,0.000,736.000
block-1-0-downsample,44674.194,141467.941,1102.500,367.500,6.250,736.020,735.980,1104.000
block-1-0-relu,997.341,1362.324,367.500,367.500,0.000,368.000,0.000,736.000
block-1-1-conv1,13956.839,70442.426,367.500,459.375,3.125,91.875,0.000,1108.000
block-1-1-bn1,414.479,675.893,459.375,459.375,0.005,92.005,0.000,184.000
block-1-1-conv2,22613.639,27276.206,459.375,551.250,14.062,183.750,378.250,470.000
block-1-1-bn2,759.608,1233.459,551.250,551.250,0.010,184.010,0.000,368.000
block-1-1-conv3,41812.950,48388.553,551.250,735.000,6.250,368.000,552.000,860.000
block-1-1-bn3,1610.905,2617.598,735.000,735.000,0.020,368.020,0.000,736.000
block-1-1-downsample,1468.462,58.526,735.000,367.500,0.000,368.000,0.000,368.000
