op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,31684.244,7737.058,18.375,343.000,0.063,344.000,516.000,344.000
bn1,1453.811,2307.940,343.000,343.000,0.002,344.002,0.000,688.000
relu1,938.684,1272.768,343.000,343.000,0.000,344.000,0.000,688.000
maxpool,812.411,3755.283,343.000,85.750,0.000,258.000,0.000,430.000
block-0-0-conv1,13311.476,9141.719,85.750,171.500,0.096,128.875,45.125,432.000
block-0-0-bn1,390.357,632.888,171.500,171.500,0.002,86.002,0.000,172.000
block-0-0-conv2,28139.526,14269.382,171.500,257.250,1.723,214.875,535.125,490.000
block-0-0-bn2,770.396,1235.360,257.250,257.250,0.003,172.004,0.000,344.000
block-0-0-conv3,53667.849,23279.721,257.250,428.750,0.766,430.000,86.000,690.000
block-0-0-bn3,1518.685,2312.881,428.750,428.750,0.007,344.007,0.000,688.000
block-0-0-downsample,54555.744,14082.855,428.750,343.000,0.383,730.882,389.118,388.000
block-0-0-relu,951.368,1311.386,343.000,343.000,0.000,344.000,0.000,688.000
block-0-1-conv1,15187.740,35377.532,343.000,428.750,0.383,257.750,86.250,1548.000
block-0-1-bn1,390.357,632.888,428.750,428.750,0.002,86.002,0.000,172.000
block-0-1-conv2,28139.526,14269.382,428.750,514.500,1.723,214.875,535.125,490.000
block-0-1-bn2,770.396,1235.360,514.500,514.500,0.003,172.004,0.000,344.000
block-0-1-conv3,53667.849,23279.721,514.500,686.000,0.766,430.000,86.000,690.000
block-0-1-bn3,1518.685,2312.881,686.000,686.000,0.007,344.007,0.000,688.000
block-0-1-downsample,1268.256,29.677,686.000,343.000,0.000,344.000,0.000,344.000
block-0-1-relu,951.368,1311.386,343.000,343.000,0.000,344.000,0.000,688.000
block-0-2-conv1,15187.740,35377.532,343.000,428.750,0.383,257.750,86.250,1548.000
block-0-2-bn1,390.357,632.888,428.750,428.750,0.002,86.002,0.000,172.000
block-0-2-conv2,28139.526,14269.382,428.750,514.500,1.723,214.875,535.125,490.000
block-0-2-bn2,770.396,1235.360,514.500,514.500,0.003,172.004,0.000,344.000
block-0-2-conv3,53667.849,23279.721,514.500,686.000,0.766,430.000,86.000,690.000
block-0-2-bn3,1518.685,2312.881,686.000,686.000,0.007,344.007,0.000,688.000
block-0-2-downsample,1268.256,29.677,686.000,343.000,0.000,344.000,0.000,344.000
block-0-2-relu,951.368,1311.386,343.000,343.000,0.000,344.000,0.000,688.000
block-1-0-conv1,29037.350,39253.330,343.000,514.500,0.766,344.000,0.000,1722.000
block-1-0-bn1,770.396,1235.360,514.500,514.500,0.003,172.004,0.000,344.000
block-1-0-conv2,20060.039,30622.292,514.500,428.750,6.891,171.750,0.000,516.000
block-1-0-bn2,377.077,626.498,428.750,428.750,0.007,86.007,0.000,172.000
block-1-0-conv3,28283.310,14336.771,428.750,514.500,3.062,214.875,1.125,402.000
block-1-0-bn3,737.721,1147.109,514.500,514.500,0.014,172.014,0.000,344.000
block-1-0-downsample,30285.597,39668.947,514.500,171.500,3.062,516.014,171.986,860.000
block-1-0-relu,477.773,690.168,171.500,171.500,0.000,172.000,0.000,344.000
block-1-1-conv1,8457.738,19175.017,171.500,214.375,1.531,128.875,43.125,776.000
