op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,15872.365,3805.161,9.188,171.500,0.063,172.000,258.000,172.000
bn1,714.272,1152.509,171.500,171.500,0.002,172.002,0.000,344.000
relu1,468.016,639.218,171.500,171.500,0.000,172.000,0.000,344.000
maxpool,406.235,1879.871,171.500,42.875,0.000,128.875,1.125,216.000
block-0-0-conv1,4160.231,7637.125,42.875,85.750,0.096,42.875,67.125,176.000
block-0-0-bn1,195.563,314.307,85.750,85.750,0.002,42.877,1.123,88.000
block-0-0-conv2,9597.957,9948.111,85.750,128.625,1.723,86.000,132.000,286.000
block-0-0-bn2,382.775,603.455,128.625,128.625,0.003,86.004,0.000,172.000
block-0-0-conv3,16795.456,17502.159,128.625,214.375,0.766,172.000,258.000,260.000
block-0-0-bn3,748.134,1135.617,214.375,214.375,0.007,172.007,0.000,344.000
block-0-0-downsample,17350.358,10344.058,214.375,171.500,0.383,344.007,429.993,172.000
block-0-0-relu,477.892,655.377,171.500,171.500,0.000,172.000,0.000,344.000
block-0-1-conv1,4830.939,29481.399,171.500,214.375,0.383,42.875,67.125,560.000
block-0-1-bn1,195.563,314.307,214.375,214.375,0.002,42.877,1.123,88.000
block-0-1-conv2,9597.957,9948.111,214.375,257.250,1.723,86.000,132.000,286.000
block-0-1-bn2,382.775,603.455,257.250,257.250,0.003,86.004,0.000,172.000
block-0-1-conv3,16795.456,17502.159,257.250,343.000,0.766,172.000,258.000,260.000
block-0-1-bn3,748.134,1135.617,343.000,343.000,0.007,172.007,0.000,344.000
block-0-1-downsample,687.540,61.059,343.000,171.500,0.000,172.000,0.000,172.000
block-0-1-relu,477.892,655.377,171.500,171.500,0.000,172.000,0.000,344.000
block-0-2-conv1,4830.939,29481.399,171.500,214.375,0.383,42.875,67.125,560.000
block-0-2-bn1,195.563,314.307,214.375,214.375,0.002,42.877,1.123,88.000
block-0-2-conv2,9597.957,9948.111,214.375,257.250,1.723,86.000,132.000,286.000
block-0-2-bn2,382.775,603.455,257.250,257.250,0.003,86.004,0.000,172.000
