op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,90662.354,17746.943,36.750,980.000,0.090,980.000,1470.000,980.000
bn1,4370.707,7017.082,980.000,980.000,0.002,980.003,0.000,1960.000
relu1,2673.548,3618.842,980.000,980.000,0.000,980.000,0.000,1960.000
maxpool,2309.883,10141.480,980.000,245.000,0.000,736.000,0.000,1226.000
block-0-0-conv1,23641.580,44442.660,245.000,490.000,0.195,246.000,372.000,984.000
block-0-0-bn1,1150.745,1887.107,490.000,490.000,0.002,246.003,0.000,492.000
block-0-0-conv2,53285.152,59563.142,490.000,735.000,3.516,490.000,1012.000,1118.000
block-0-0-bn2,2224.541,3372.484,735.000,735.000,0.005,490.005,0.000,980.000
block-0-0-conv3,98904.812,104462.707,735.000,1225.000,1.562,980.000,1470.000,1472.000
block-0-0-bn3,4095.078,6508.815,1225.000,1225.000,0.010,980.010,0.000,1960.000
block-0-0-downsample,100853.175,61635.995,1225.000,980.000,0.781,1960.010,2449.990,980.000
block-0-0-relu,2489.257,3619.802,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-1-conv1,28712.612,179118.788,980.000,1225.000,0.781,246.000,372.000,3186.000
block-0-1-bn1,1150.745,1887.107,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-1-conv2,53285.152,59563.142,1225.000,1470.000,3.516,490.000,1012.000,1118.000
block-0-1-bn2,2224.541,3372.484,1470.000,1470.000,0.005,490.005,0.000,980.000
block-0-1-conv3,98904.812,104462.707,1470.000,1960.000,1.562,980.000,1470.000,1472.000
block-0-1-bn3,4095.078,6508.815,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-1-downsample,3616.446,49.251,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-1-relu,2489.257,3619.802,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-2-conv1,28712.612,179118.788,980.000,1225.000,0.781,246.000,372.000,3186.000
block-0-2-bn1,1150.745,1887.107,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-2-conv2,53285.152,59563.142,1225.000,1470.000,3.516,490.000,1012.000,1118.000
block-0-2-bn2,2224.541,3372.484,1470.000,1470.000,0.005,490.005,0.000,980.000
block-0-2-conv3,98904.812,104462.707,1470.000,1960.000,1.562,980.000,1470.000,1472.000
block-0-2-bn3,4095.078,6508.815,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-2-downsample,3616.446,49.251,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-2-relu,2489.257,3619.802,980.000,980.000,0.000,980.000,0.000,1960.000
block-1-0-conv1,55601.007,193547.320,980.000,1470.000,1.562,490.000,0.000,3186.000
block-1-0-bn1,2224.541,3372.484,1470.000,1470.000,0.005,490.005,0.000,980.000
block-1-0-conv2,49191.314,142341.506,1470.000,1225.000,14.062,246.000,248.000,736.000
block-1-0-bn2,1013.422,1635.152,1225.000,1225.000,0.010,246.010,0.000,492.000
block-1-0-conv3,55580.539,64435.893,1225.000,1470.000,6.250,490.000,738.000,1142.000
block-1-0-bn3,2146.322,3327.560,1470.000,1470.000,0.020,490.020,0.000,980.000
block-1-0-downsample,59383.804,191296.554,1470.000,490.000,6.250,980.020,981.980,1470.000
block-1-0-relu,1246.524,1813.459,490.000,490.000,0.000,490.000,0.000,980.000
block-1-1-conv1,18585.193,92505.503,490.000,612.500,3.125,122.500,0.000,1474.000
block-1-1-bn1,552.797,905.544,612.500,612.500,0.005,122.505,1.495,248.000
block-1-1-conv2,29979.306,36177.546,612.500,735.000,14.062,245.000,487.000,732.000
block-1-1-bn2,1013.422,1635.152,735.000,735.000,0.010,246.010,0.000,492.000
block-1-1-conv3,55580.539,64435.893,735.000,980.000,6.250,490.000,738.000,1142.000
block-1-1-bn3,2146.322,3327.560,980.000,980.000,0.020,490.020,0.000,980.000
block-1-1-downsample,1956.362,38.403,980.000,490.000,0.000,490.000,0.000,490.000
block-1-1-relu,1246.524,1813.459,490.000,490.000,0.000,490.000,0.000,980.000
block-1-2-conv1,18585.193,92505.503,490.000,612.500,3.125,122.500,0.000,1474.000
block-1-2-bn1,552.797,905.544,612.500,612.500,0.005,122.505,1.495,248.000
block-1-2-conv2,29979.306,36177.546,612.500,735.000,14.062,245.000,487.000,732.000
block-1-2-bn2,1013.422,1635.152,735.000,735.000,0.010,246.010,0.000,492.000
block-1-2-conv3,55580.539,64435.893,735.000,980.000,6.250,490.000,738.000,1142.000
block-1-2-bn3,2146.322,3327.560,980.000,980.000,0.020,490.020,0.000,980.000
block-1-2-downsample,1956.362,38.403,980.000,490.000,0.000,490.000,0.000,490.000
block-1-2-relu,1246.524,1813.459,490.000,490.000,0.000,490.000,0.000,980.000
block-1-3-conv1,18585.193,92505.503,490.000,612.500,3.125,122.500,0.000,1474.000
block-1-3-bn1,552.797,905.544,612.500,612.500,0.005,122.505,1.495,248.000
block-1-3-conv2,29979.306,36177.546,612.500,735.000,14.062,245.000,487.000,732.000
block-1-3-bn2,1013.422,1635.152,735.000,735.000,0.010,246.010,0.000,492.000
block-1-3-conv3,55580.539,64435.893,735.000,980.000,6.250,490.000,738.000,1142.000
block-1-3-bn3,2146.322,3327.560,980.000,980.000,0.020,490.020,0.000,980.000
block-1-3-downsample,1956.362,38.403,980.000,490.000,0.000,490.000,0.000,490.000
block-1-3-relu,1246.524,1813.459,490.000,490.000,0.000,490.000,0.000,980.000
block-2-0-conv1,34217.280,103837.603,490.000,735.000,6.250,246.000,0.000,1602.000
block-2-0-bn1,1013.422,1635.152,735.000,735.000,0.010,246.010,0.000,492.000
block-2-0-conv2,38919.890,107138.729,735.000,612.500,56.250,122.500,183.500,370.000
block-2-0-bn2,584.221,952.965,612.500,612.500,0.020,122.520,1.480,248.000
block-2-0-conv3,34423.840,45069.236,612.500,735.000,25.000,246.000,372.000,394.000
block-2-0-bn3,1204.318,1804.781,735.000,735.000,0.039,246.039,0.000,492.000
block-2-0-downsample,36406.112,115546.602,735.000,245.000,25.000,492.039,493.961,736.000
block-2-0-relu,680.542,942.779,245.000,245.000,0.000,246.000,0.000,492.000
block-2-1-conv1,12471.038,51804.358,245.000,306.250,12.500,61.250,0.000,750.000
block-2-1-bn1,297.910,481.850,306.250,306.250,0.010,62.010,0.000,124.000
block-2-1-conv2,21164.501,29744.595,306.250,367.500,56.250,122.500,525.500,586.000
block-2-1-bn2,584.221,952.965,367.500,367.500,0.020,122.520,1.480,248.000
block-2-1-conv3,34423.840,45069.236,367.500,490.000,25.000,246.000,372.000,394.000
block-2-1-bn3,1204.318,1804.781,490.000,490.000,0.039,246.039,0.000,492.000
block-2-1-downsample,959.665,61.870,490.000,245.000,0.000,246.000,0.000,246.000
block-2-1-relu,680.542,942.779,245.000,245.000,0.000,246.000,0.000,492.000
block-2-2-conv1,12471.038,51804.358,245.000,306.250,12.500,61.250,0.000,750.000
block-2-2-bn1,297.910,481.850,306.250,306.250,0.010,62.010,0.000,124.000
block-2-2-conv2,21164.501,29744.595,306.250,367.500,56.250,122.500,525.500,586.000
block-2-2-bn2,584.221,952.965,367.500,367.500,0.020,122.520,1.480,248.000
block-2-2-conv3,34423.840,45069.236,367.500,490.000,25.000,246.000,372.000,394.000
block-2-2-bn3,1204.318,1804.781,490.000,490.000,0.039,246.039,0.000,492.000
block-2-2-downsample,959.665,61.870,490.000,245.000,0.000,246.000,0.000,246.000
block-2-2-relu,680.542,942.779,245.000,245.000,0.000,246.000,0.000,492.000
block-2-3-conv1,12471.038,51804.358,245.000,306.250,12.500,61.250,0.000,750.000
block-2-3-bn1,297.910,481.850,306.250,306.250,0.010,62.010,0.000,124.000
block-2-3-conv2,21164.501,29744.595,306.250,367.500,56.250,122.500,525.500,586.000
block-2-3-bn2,584.221,952.965,367.500,367.500,0.020,122.520,1.480,248.000
block-2-3-conv3,34423.840,45069.236,367.500,490.000,25.000,246.000,372.000,394.000
block-2-3-bn3,1204.318,1804.781,490.000,490.000,0.039,246.039,0.000,492.000
block-2-3-downsample,959.665,61.870,490.000,245.000,0.000,246.000,0.000,246.000
block-2-3-relu,680.542,942.779,245.000,245.000,0.000,246.000,0.000,492.000
block-2-4-conv1,12471.038,51804.358,245.000,306.250,12.500,61.250,0.000,750.000
block-2-4-bn1,297.910,481.850,306.250,306.250,0.010,62.010,0.000,124.000
block-2-4-conv2,21164.501,29744.595,306.250,367.500,56.250,122.500,525.500,586.000
block-2-4-bn2,584.221,952.965,367.500,367.500,0.020,122.520,1.480,248.000
