data_size(MB),time(ms)
122,7.357
92,5.619
30,1.894
61,3.728
62,3.757
91,5.547
153,9.210
245,14.664
183,10.989
124,11.844
15,1.522
76,7.327
16,1.666
7,0.788
38,3.773
45,4.449
31,3.059
3,0.476
19,1.949
22,1.410
0,0.124
8,0.943
