op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,31682.700,7727.921,18.375,343.000,0.063,344.000,516.000,344.000
bn1,1453.811,2307.940,343.000,343.000,0.002,344.002,0.000,688.000
relu1,938.684,1272.768,343.000,343.000,0.000,344.000,0.000,688.000
maxpool,812.411,3755.283,343.000,85.750,0.000,258.000,0.000,430.000
block-0-0-conv1,8105.820,15080.273,85.750,171.500,0.096,86.000,132.000,344.000
block-0-0-bn1,390.357,632.888,171.500,171.500,0.002,86.002,0.000,172.000
block-0-0-conv2,19114.047,19695.759,171.500,257.250,1.723,172.000,258.000,566.000
block-0-0-bn2,770.396,1235.360,257.250,257.250,0.003,172.004,0.000,344.000
block-0-0-conv3,33509.260,34887.743,257.250,428.750,0.766,344.000,516.000,518.000
block-0-0-bn3,1518.685,2312.881,428.750,428.750,0.007,344.007,0.000,688.000
block-0-0-downsample,34612.590,20490.837,428.750,343.000,0.383,688.007,859.993,344.000
block-0-0-relu,951.368,1311.386,343.000,343.000,0.000,344.000,0.000,688.000
block-0-1-conv1,9438.932,58856.416,343.000,428.750,0.383,86.000,132.000,1118.000
block-0-1-bn1,390.357,632.888,428.750,428.750,0.002,86.002,0.000,172.000
block-0-1-conv2,19114.047,19695.759,428.750,514.500,1.723,172.000,258.000,566.000
block-0-1-bn2,770.396,1235.360,514.500,514.500,0.003,172.004,0.000,344.000
block-0-1-conv3,33509.260,34887.743,514.500,686.000,0.766,344.000,516.000,518.000
block-0-1-bn3,1518.685,2312.881,686.000,686.000,0.007,344.007,0.000,688.000
block-0-1-downsample,1370.972,62.680,686.000,343.000,0.000,344.000,0.000,344.000
block-0-1-relu,951.368,1311.386,343.000,343.000,0.000,344.000,0.000,688.000
block-0-2-conv1,9438.932,58856.416,343.000,428.750,0.383,86.000,132.000,1118.000
block-0-2-bn1,390.357,632.888,428.750,428.750,0.002,86.002,0.000,172.000
block-0-2-conv2,19114.047,19695.759,428.750,514.500,1.723,172.000,258.000,566.000
block-0-2-bn2,770.396,1235.360,514.500,514.500,0.003,172.004,0.000,344.000
block-0-2-conv3,33509.260,34887.743,514.500,686.000,0.766,344.000,516.000,518.000
block-0-2-bn3,1518.685,2312.881,686.000,686.000,0.007,344.007,0.000,688.000
block-0-2-downsample,1370.972,62.680,686.000,343.000,0.000,344.000,0.000,344.000
block-0-2-relu,951.368,1311.386,343.000,343.000,0.000,344.000,0.000,688.000
block-1-0-conv1,18627.954,63417.035,343.000,514.500,0.766,172.000,258.000,1204.000
block-1-0-bn1,770.396,1235.360,514.500,514.500,0.003,172.004,0.000,344.000
block-1-0-conv2,15027.803,42485.708,514.500,428.750,6.891,86.000,88.000,258.000
block-1-0-bn2,377.077,626.498,428.750,428.750,0.007,86.007,0.000,172.000
block-1-0-conv3,18345.308,20063.871,428.750,514.500,3.062,172.000,258.000,360.000
block-1-0-bn3,737.721,1147.109,514.500,514.500,0.014,172.014,0.000,344.000
block-1-0-downsample,19637.966,63245.904,514.500,171.500,3.062,344.014,343.986,516.000
block-1-0-relu,477.773,690.168,171.500,171.500,0.000,172.000,0.000,344.000
block-1-1-conv1,5951.273,30832.982,171.500,214.375,1.531,42.875,0.000,518.000
block-1-1-bn1,196.499,314.963,214.375,214.375,0.003,42.879,1.121,88.000
block-1-1-conv2,9894.001,11349.320,214.375,257.250,6.891,85.750,180.250,222.000
block-1-1-bn2,377.077,626.498,257.250,257.250,0.007,86.007,0.000,172.000
block-1-1-conv3,18345.308,20063.871,257.250,343.000,3.062,172.000,258.000,360.000
block-1-1-bn3,737.721,1147.109,343.000,343.000,0.014,172.014,0.000,344.000
block-1-1-downsample,674.915,60.940,343.000,171.500,0.000,172.000,0.000,172.000
block-1-1-relu,477.773,690.168,171.500,171.500,0.000,172.000,0.000,344.000
block-1-2-conv1,5951.273,30832.982,171.500,214.375,1.531,42.875,0.000,518.000
block-1-2-bn1,196.499,314.963,214.375,214.375,0.003,42.879,1.121,88.000
block-1-2-conv2,9894.001,11349.320,214.375,257.250,6.891,85.750,180.250,222.000
block-1-2-bn2,377.077,626.498,257.250,257.250,0.007,86.007,0.000,172.000
block-1-2-conv3,18345.308,20063.871,257.250,343.000,3.062,172.000,258.000,360.000
block-1-2-bn3,737.721,1147.109,343.000,343.000,0.014,172.014,0.000,344.000
block-1-2-downsample,674.915,60.940,343.000,171.500,0.000,172.000,0.000,172.000
block-1-2-relu,477.773,690.168,171.500,171.500,0.000,172.000,0.000,344.000
block-1-3-conv1,5951.273,30832.982,171.500,214.375,1.531,42.875,0.000,518.000
block-1-3-bn1,196.499,314.963,214.375,214.375,0.003,42.879,1.121,88.000
block-1-3-conv2,9894.001,11349.320,214.375,257.250,6.891,85.750,180.250,222.000
block-1-3-bn2,377.077,626.498,257.250,257.250,0.007,86.007,0.000,172.000
block-1-3-conv3,18345.308,20063.871,257.250,343.000,3.062,172.000,258.000,360.000
block-1-3-bn3,737.721,1147.109,343.000,343.000,0.014,172.014,0.000,344.000
block-1-3-downsample,674.915,60.940,343.000,171.500,0.000,172.000,0.000,172.000
block-1-3-relu,477.773,690.168,171.500,171.500,0.000,172.000,0.000,344.000
block-2-0-conv1,11034.179,33928.323,171.500,257.250,3.062,86.000,0.000,564.000
block-2-0-bn1,377.077,626.498,257.250,257.250,0.007,86.007,0.000,172.000
block-2-0-conv2,11310.202,30136.400,257.250,214.375,27.562,42.875,143.125,86.000
block-2-0-bn2,157.052,302.178,214.375,214.375,0.014,42.889,1.111,88.000
block-2-0-conv3,11060.530,13604.611,214.375,257.250,12.250,86.000,132.000,142.000
block-2-0-bn3,298.613,586.528,257.250,257.250,0.027,86.027,0.000,172.000
block-2-0-downsample,11683.881,35602.283,257.250,85.750,12.250,172.027,173.973,258.000
block-2-0-relu,240.618,346.422,85.750,85.750,0.000,86.000,0.000,172.000
block-2-1-conv1,4490.948,17318.046,85.750,107.188,6.125,21.438,0.000,368.000
block-2-1-bn1,83.452,154.996,107.188,107.188,0.007,22.007,0.000,44.000
block-2-1-conv2,6639.493,8800.095,107.188,128.625,27.562,42.875,217.125,238.000
block-2-1-bn2,157.052,302.178,128.625,128.625,0.014,42.889,1.111,88.000
block-2-1-conv3,11060.530,13604.611,128.625,171.500,12.250,86.000,132.000,142.000
block-2-1-bn3,298.613,586.528,171.500,171.500,0.027,86.027,0.000,172.000
block-2-1-downsample,332.284,58.180,171.500,85.750,0.000,86.000,0.000,86.000
block-2-1-relu,240.618,346.422,85.750,85.750,0.000,86.000,0.000,172.000
block-2-2-conv1,4490.948,17318.046,85.750,107.188,6.125,21.438,0.000,368.000
block-2-2-bn1,83.452,154.996,107.188,107.188,0.007,22.007,0.000,44.000
block-2-2-conv2,6639.493,8800.095,107.188,128.625,27.562,42.875,217.125,238.000
block-2-2-bn2,157.052,302.178,128.625,128.625,0.014,42.889,1.111,88.000
block-2-2-conv3,11060.530,13604.611,128.625,171.500,12.250,86.000,132.000,142.000
block-2-2-bn3,298.613,586.528,171.500,171.500,0.027,86.027,0.000,172.000
block-2-2-downsample,332.284,58.180,171.500,85.750,0.000,86.000,0.000,86.000
block-2-2-relu,240.618,346.422,85.750,85.750,0.000,86.000,0.000,172.000
block-2-3-conv1,4490.948,17318.046,85.750,107.188,6.125,21.438,0.000,368.000
block-2-3-bn1,83.452,154.996,107.188,107.188,0.007,22.007,0.000,44.000
block-2-3-conv2,6639.493,8800.095,107.188,128.625,27.562,42.875,217.125,238.000
block-2-3-bn2,157.052,302.178,128.625,128.625,0.014,42.889,1.111,88.000
block-2-3-conv3,11060.530,13604.611,128.625,171.500,12.250,86.000,132.000,142.000
block-2-3-bn3,298.613,586.528,171.500,171.500,0.027,86.027,0.000,172.000
block-2-3-downsample,332.284,58.180,171.500,85.750,0.000,86.000,0.000,86.000
block-2-3-relu,240.618,346.422,85.750,85.750,0.000,86.000,0.000,172.000
block-2-4-conv1,4490.948,17318.046,85.750,107.188,6.125,21.438,0.000,368.000
block-2-4-bn1,83.452,154.996,107.188,107.188,0.007,22.007,0.000,44.000
block-2-4-conv2,6639.493,8800.095,107.188,128.625,27.562,42.875,217.125,238.000
block-2-4-bn2,157.052,302.178,128.625,128.625,0.014,42.889,1.111,88.000
block-2-4-conv3,11060.530,13604.611,128.625,171.500,12.250,86.000,132.000,142.000
block-2-4-bn3,298.613,586.528,171.500,171.500,0.027,86.027,0.000,172.000
block-2-4-downsample,332.284,58.180,171.500,85.750,0.000,86.000,0.000,86.000
block-2-4-relu,240.618,346.422,85.750,85.750,0.000,86.000,0.000,172.000
block-2-5-conv1,4490.948,17318.046,85.750,107.188,6.125,21.438,0.000,368.000
block-2-5-bn1,83.452,154.996,107.188,107.188,0.007,22.007,0.000,44.000
block-2-5-conv2,6639.493,8800.095,107.188,128.625,27.562,42.875,217.125,238.000
block-2-5-bn2,157.052,302.178,128.625,128.625,0.014,42.889,1.111,88.000
block-2-5-conv3,11060.530,13604.611,128.625,171.500,12.250,86.000,132.000,142.000
block-2-5-bn3,298.613,586.528,171.500,171.500,0.027,86.027,0.000,172.000
block-2-5-downsample,332.284,58.180,171.500,85.750,0.000,86.000,0.000,86.000
block-2-5-relu,240.618,346.422,85.750,85.750,0.000,86.000,0.000,172.000
block-3-0-conv1,7655.162,20753.533,85.750,128.625,12.250,42.875,1.125,294.000
block-3-0-bn1,157.052,302.178,128.625,128.625,0.014,42.889,1.111,88.000
block-3-0-conv2,10373.265,24873.638,128.625,107.188,110.250,21.438,266.562,112.000
block-3-0-bn2,106.317,138.557,107.188,107.188,0.027,22.027,0.000,44.000
block-3-0-conv3,8078.426,11408.699,107.188,128.625,49.000,42.875,73.125,144.000
block-3-0-bn3,180.513,255.555,128.625,128.625,0.055,42.930,1.070,88.000
block-3-0-downsample,8208.174,23022.658,128.625,42.875,49.000,85.805,74.195,252.000
block-3-0-relu,122.458,175.327,42.875,42.875,0.000,42.875,1.125,88.000
block-3-1-conv1,3818.637,10680.467,42.875,53.594,24.500,10.719,15.281,156.000
block-3-1-bn1,59.420,113.320,53.594,53.594,0.014,10.732,1.268,24.000
block-3-1-conv2,5590.177,8161.283,53.594,64.312,110.250,21.438,494.562,504.000
block-3-1-bn2,106.317,138.557,64.312,64.312,0.027,22.027,0.000,44.000
block-3-1-conv3,8078.426,11408.699,64.312,85.750,49.000,42.875,73.125,144.000
block-3-1-bn3,180.513,255.555,85.750,85.750,0.055,42.930,1.070,88.000
block-3-1-downsample,175.065,53.340,85.750,42.875,0.000,42.875,1.125,44.000
block-3-1-relu,122.458,175.327,42.875,42.875,0.000,42.875,1.125,88.000
block-3-2-conv1,3818.637,10680.467,42.875,53.594,24.500,10.719,15.281,156.000
block-3-2-bn1,59.420,113.320,53.594,53.594,0.014,10.732,1.268,24.000
block-3-2-conv2,5590.177,8161.283,53.594,64.312,110.250,21.438,494.562,504.000
block-3-2-bn2,106.317,138.557,64.312,64.312,0.027,22.027,0.000,44.000
block-3-2-conv3,8078.426,11408.699,64.312,85.750,49.000,42.875,73.125,144.000
block-3-2-bn3,180.513,255.555,85.750,85.750,0.055,42.930,1.070,88.000
block-3-2-downsample,175.065,53.340,85.750,42.875,0.000,42.875,1.125,44.000
block-3-2-relu,122.458,175.327,42.875,42.875,0.000,42.875,1.125,88.000
avgpool,110.334,98.968,42.875,0.875,0.000,0.875,0.000,44.000
fc,104.135,148.690,0.875,0.125,28.004,0.125,1.875,28.000
