op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,11359.084,2285.308,4.594,122.500,0.090,122.500,187.500,124.000
bn1,516.611,853.539,122.500,122.500,0.002,122.503,1.497,248.000
relu1,330.722,459.146,122.500,122.500,0.000,122.500,1.500,248.000
maxpool,291.133,1348.346,122.500,30.625,0.000,92.625,1.375,156.000
block-0-0-conv1,3058.732,5562.961,30.625,61.250,0.195,30.625,49.375,128.000
block-0-0-bn1,143.695,220.460,61.250,61.250,0.002,30.628,1.372,64.000
block-0-0-conv2,7544.953,8164.203,61.250,91.875,3.516,62.000,96.000,214.000
block-0-0-bn2,269.896,429.267,91.875,91.875,0.005,62.005,0.000,124.000
block-0-0-conv3,12469.047,13442.630,91.875,153.125,1.562,122.500,187.500,188.000
block-0-0-bn3,525.951,829.345,153.125,153.125,0.010,122.510,1.490,248.000
block-0-0-downsample,12704.617,7841.820,153.125,122.500,0.781,245.010,312.990,124.000
block-0-0-relu,342.125,468.665,122.500,122.500,0.000,122.500,1.500,248.000
block-0-1-conv1,3853.315,21650.958,122.500,153.125,0.781,30.625,49.375,404.000
block-0-1-bn1,143.695,220.460,153.125,153.125,0.002,30.628,1.372,64.000
block-0-1-conv2,7544.953,8164.203,153.125,183.750,3.516,62.000,96.000,214.000
block-0-1-bn2,269.896,429.267,183.750,183.750,0.005,62.005,0.000,124.000
block-0-1-conv3,12469.047,13442.630,183.750,245.000,1.562,122.500,187.500,188.000
block-0-1-bn3,525.951,829.345,245.000,245.000,0.010,122.510,1.490,248.000
block-0-1-downsample,492.102,50.330,245.000,122.500,0.000,122.500,1.500,124.000
block-0-1-relu,342.125,468.665,122.500,122.500,0.000,122.500,1.500,248.000
block-0-2-conv1,3853.315,21650.958,122.500,153.125,0.781,30.625,49.375,404.000
block-0-2-bn1,143.695,220.460,153.125,153.125,0.002,30.628,1.372,64.000
block-0-2-conv2,7544.953,8164.203,153.125,183.750,3.516,62.000,96.000,214.000
block-0-2-bn2,269.896,429.267,183.750,183.750,0.005,62.005,0.000,124.000
block-0-2-conv3,12469.047,13442.630,183.750,245.000,1.562,122.500,187.500,188.000
block-0-2-bn3,525.951,829.345,245.000,245.000,0.010,122.510,1.490,248.000
block-0-2-downsample,492.102,50.330,245.000,122.500,0.000,122.500,1.500,124.000
block-0-2-relu,342.125,468.665,122.500,122.500,0.000,122.500,1.500,248.000
block-1-0-conv1,7447.219,23112.136,122.500,183.750,1.562,62.000,0.000,406.000
block-1-0-bn1,269.896,429.267,183.750,183.750,0.005,62.005,0.000,124.000
block-1-0-conv2,7137.382,17669.743,183.750,153.125,14.062,30.625,47.375,94.000
block-1-0-bn2,105.375,200.611,153.125,153.125,0.010,30.635,1.365,64.000
block-1-0-conv3,7171.458,8230.174,153.125,183.750,6.250,62.000,96.000,150.000
block-1-0-bn3,198.430,385.427,183.750,183.750,0.020,62.020,0.000,124.000
block-1-0-downsample,7724.172,23650.914,183.750,61.250,6.250,124.020,125.980,186.000
block-1-0-relu,172.895,249.112,61.250,61.250,0.000,62.000,0.000,124.000
block-1-1-conv1,2628.452,11393.505,61.250,76.562,3.125,15.312,0.000,212.000
block-1-1-bn1,56.899,105.196,76.562,76.562,0.005,16.005,0.000,32.000
block-1-1-conv2,5063.111,5859.458,76.562,91.875,14.062,30.625,57.375,182.000
block-1-1-bn2,105.375,200.611,91.875,91.875,0.010,30.635,1.365,64.000
block-1-1-conv3,7171.458,8230.174,91.875,122.500,6.250,62.000,96.000,150.000
block-1-1-bn3,198.430,385.427,122.500,122.500,0.020,62.020,0.000,124.000
block-1-1-downsample,236.017,56.309,122.500,61.250,0.000,62.000,0.000,62.000
block-1-1-relu,172.895,249.112,61.250,61.250,0.000,62.000,0.000,124.000
block-1-2-conv1,2628.452,11393.505,61.250,76.562,3.125,15.312,0.000,212.000
block-1-2-bn1,56.899,105.196,76.562,76.562,0.005,16.005,0.000,32.000
block-1-2-conv2,5063.111,5859.458,76.562,91.875,14.062,30.625,57.375,182.000
block-1-2-bn2,105.375,200.611,91.875,91.875,0.010,30.635,1.365,64.000
block-1-2-conv3,7171.458,8230.174,91.875,122.500,6.250,62.000,96.000,150.000
block-1-2-bn3,198.430,385.427,122.500,122.500,0.020,62.020,0.000,124.000
block-1-2-downsample,236.017,56.309,122.500,61.250,0.000,62.000,0.000,62.000
block-1-2-relu,172.895,249.112,61.250,61.250,0.000,62.000,0.000,124.000
block-1-3-conv1,2628.452,11393.505,61.250,76.562,3.125,15.312,0.000,212.000
block-1-3-bn1,56.899,105.196,76.562,76.562,0.005,16.005,0.000,32.000
block-1-3-conv2,5063.111,5859.458,76.562,91.875,14.062,30.625,57.375,182.000
block-1-3-bn2,105.375,200.611,91.875,91.875,0.010,30.635,1.365,64.000
block-1-3-conv3,7171.458,8230.174,91.875,122.500,6.250,62.000,96.000,150.000
block-1-3-bn3,198.430,385.427,122.500,122.500,0.020,62.020,0.000,124.000
block-1-3-downsample,236.017,56.309,122.500,61.250,0.000,62.000,0.000,62.000
block-1-3-relu,172.895,249.112,61.250,61.250,0.000,62.000,0.000,124.000
block-2-0-conv1,4606.342,12961.918,61.250,91.875,6.250,30.625,1.375,252.000
block-2-0-bn1,105.375,200.611,91.875,91.875,0.010,30.635,1.365,64.000
block-2-0-conv2,5752.808,14645.171,91.875,76.562,56.250,15.312,156.688,0.000
block-2-0-bn2,72.867,131.416,76.562,76.562,0.020,16.020,0.000,32.000
block-2-0-conv3,4762.274,6611.383,76.562,91.875,25.000,30.625,59.375,274.000
block-2-0-bn3,131.774,180.453,91.875,91.875,0.039,30.664,1.336,64.000
block-2-0-downsample,5170.715,14610.058,91.875,30.625,25.000,61.289,60.711,136.000
block-2-0-relu,88.418,126.994,30.625,30.625,0.000,30.625,1.375,64.000
block-2-1-conv1,1840.323,6808.972,30.625,38.281,12.500,8.016,0.000,228.000
block-2-1-bn1,52.869,110.573,38.281,38.281,0.010,7.666,0.000,20.000
block-2-1-conv2,3921.920,5295.217,38.281,45.938,56.250,15.312,142.688,428.000
block-2-1-bn2,72.867,131.416,45.938,45.938,0.020,16.020,0.000,32.000
block-2-1-conv3,4762.274,6611.383,45.938,61.250,25.000,30.625,59.375,274.000
block-2-1-bn3,131.774,180.453,61.250,61.250,0.039,30.664,1.336,64.000
block-2-1-downsample,126.308,54.771,61.250,30.625,0.000,30.625,1.375,32.000
block-2-1-relu,88.418,126.994,30.625,30.625,0.000,30.625,1.375,64.000
block-2-2-conv1,1840.323,6808.972,30.625,38.281,12.500,8.016,0.000,228.000
block-2-2-bn1,52.869,110.573,38.281,38.281,0.010,7.666,0.000,20.000
block-2-2-conv2,3921.920,5295.217,38.281,45.938,56.250,15.312,142.688,428.000
block-2-2-bn2,72.867,131.416,45.938,45.938,0.020,16.020,0.000,32.000
block-2-2-conv3,4762.274,6611.383,45.938,61.250,25.000,30.625,59.375,274.000
block-2-2-bn3,131.774,180.453,61.250,61.250,0.039,30.664,1.336,64.000
block-2-2-downsample,126.308,54.771,61.250,30.625,0.000,30.625,1.375,32.000
block-2-2-relu,88.418,126.994,30.625,30.625,0.000,30.625,1.375,64.000
block-2-3-conv1,1840.323,6808.972,30.625,38.281,12.500,8.016,0.000,228.000
block-2-3-bn1,52.869,110.573,38.281,38.281,0.010,7.666,0.000,20.000
block-2-3-conv2,3921.920,5295.217,38.281,45.938,56.250,15.312,142.688,428.000
block-2-3-bn2,72.867,131.416,45.938,45.938,0.020,16.020,0.000,32.000
block-2-3-conv3,4762.274,6611.383,45.938,61.250,25.000,30.625,59.375,274.000
block-2-3-bn3,131.774,180.453,61.250,61.250,0.039,30.664,1.336,64.000
block-2-3-downsample,126.308,54.771,61.250,30.625,0.000,30.625,1.375,32.000
block-2-3-relu,88.418,126.994,30.625,30.625,0.000,30.625,1.375,64.000
block-2-4-conv1,1840.323,6808.972,30.625,38.281,12.500,8.016,0.000,228.000
block-2-4-bn1,52.869,110.573,38.281,38.281,0.010,7.666,0.000,20.000
block-2-4-conv2,3921.920,5295.217,38.281,45.938,56.250,15.312,142.688,428.000
block-2-4-bn2,72.867,131.416,45.938,45.938,0.020,16.020,0.000,32.000
block-2-4-conv3,4762.274,6611.383,45.938,61.250,25.000,30.625,59.375,274.000
