op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,63264.996,14752.829,36.750,686.000,0.063,686.000,1032.000,686.000
bn1,2974.916,4690.897,686.000,686.000,0.002,686.002,0.000,1372.000
relu1,1866.734,2536.678,686.000,686.000,0.000,686.000,0.000,1372.000
maxpool,1615.858,7499.927,686.000,171.500,0.000,516.000,0.000,858.000
block-0-0-conv1,26450.926,17984.760,171.500,343.000,0.096,258.000,86.000,860.000
block-0-0-bn1,787.103,1271.349,343.000,343.000,0.002,172.002,0.000,344.000
block-0-0-conv2,56067.944,28020.298,343.000,514.500,1.723,430.000,1058.000,972.000
block-0-0-bn2,1558.983,2481.669,514.500,514.500,0.003,344.004,0.000,688.000
block-0-0-conv3,106809.676,43728.995,514.500,857.500,0.766,858.000,172.000,1376.000
block-0-0-bn3,2831.584,4460.323,857.500,857.500,0.007,686.007,0.000,1372.000
block-0-0-downsample,108876.604,27731.985,857.500,686.000,0.383,1458.007,771.993,774.000
block-0-0-relu,1898.700,2623.326,686.000,686.000,0.000,686.000,0.000,1372.000
block-0-1-conv1,30229.199,70457.834,686.000,857.500,0.383,515.500,172.500,3090.000
block-0-1-bn1,787.103,1271.349,857.500,857.500,0.002,172.002,0.000,344.000
block-0-1-conv2,56067.944,28020.298,857.500,1029.000,1.723,430.000,1058.000,972.000
block-0-1-bn2,1558.983,2481.669,1029.000,1029.000,0.003,344.004,0.000,688.000
block-0-1-conv3,106809.676,43728.995,1029.000,1372.000,0.766,858.000,172.000,1376.000
block-0-1-bn3,2831.584,4460.323,1372.000,1372.000,0.007,686.007,0.000,1372.000
block-0-1-downsample,2530.640,44.310,1372.000,686.000,0.000,686.000,0.000,686.000
block-0-1-relu,1898.700,2623.326,686.000,686.000,0.000,686.000,0.000,1372.000
block-0-2-conv1,30229.199,70457.834,686.000,857.500,0.383,515.500,172.500,3090.000
block-0-2-bn1,787.103,1271.349,857.500,857.500,0.002,172.002,0.000,344.000
block-0-2-conv2,56067.944,28020.298,857.500,1029.000,1.723,430.000,1058.000,972.000
block-0-2-bn2,1558.983,2481.669,1029.000,1029.000,0.003,344.004,0.000,688.000
block-0-2-conv3,106809.676,43728.995,1029.000,1372.000,0.766,858.000,172.000,1376.000
block-0-2-bn3,2831.584,4460.323,1372.000,1372.000,0.007,686.007,0.000,1372.000
block-0-2-downsample,2530.640,44.310,1372.000,686.000,0.000,686.000,0.000,686.000
block-0-2-relu,1898.700,2623.326,686.000,686.000,0.000,686.000,0.000,1372.000
block-1-0-conv1,57778.895,84879.595,686.000,1029.000,0.766,688.000,0.000,3434.000
block-1-0-bn1,1558.983,2481.669,1029.000,1029.000,0.003,344.004,0.000,688.000
block-1-0-conv2,39550.358,60569.662,1029.000,857.500,6.891,343.500,0.000,1032.000
block-1-0-bn2,756.550,1257.336,857.500,857.500,0.007,172.007,0.000,344.000
block-1-0-conv3,56485.552,28138.298,857.500,1029.000,3.062,429.750,0.250,802.000
block-1-0-bn3,1510.131,2376.288,1029.000,1029.000,0.014,344.014,0.000,688.000
block-1-0-downsample,60317.492,79654.080,1029.000,343.000,3.062,1032.014,343.986,1718.000
block-1-0-relu,873.828,1270.348,343.000,343.000,0.000,344.000,0.000,688.000
block-1-1-conv1,16574.395,38431.847,343.000,428.750,1.531,257.750,86.250,1550.000
block-1-1-bn1,390.500,628.185,428.750,428.750,0.003,86.004,0.000,172.000
block-1-1-conv2,29839.510,17235.768,428.750,514.500,6.891,214.875,511.125,510.000
block-1-1-bn2,756.550,1257.336,514.500,514.500,0.007,172.007,0.000,344.000
block-1-1-conv3,56485.552,28138.298,514.500,686.000,3.062,429.750,0.250,802.000
block-1-1-bn3,1510.131,2376.288,686.000,686.000,0.014,344.014,0.000,688.000
block-1-1-downsample,1267.213,34.702,686.000,343.000,0.000,344.000,0.000,344.000
block-1-1-relu,873.828,1270.348,343.000,343.000,0.000,344.000,0.000,688.000
block-1-2-conv1,16574.395,38431.847,343.000,428.750,1.531,257.750,86.250,1550.000
block-1-2-bn1,390.500,628.185,428.750,428.750,0.003,86.004,0.000,172.000
block-1-2-conv2,29839.510,17235.768,428.750,514.500,6.891,214.875,511.125,510.000
block-1-2-bn2,756.550,1257.336,514.500,514.500,0.007,172.007,0.000,344.000
block-1-2-conv3,56485.552,28138.298,514.500,686.000,3.062,429.750,0.250,802.000
block-1-2-bn3,1510.131,2376.288,686.000,686.000,0.014,344.014,0.000,688.000
block-1-2-downsample,1267.213,34.702,686.000,343.000,0.000,344.000,0.000,344.000
block-1-2-relu,873.828,1270.348,343.000,343.000,0.000,344.000,0.000,688.000
block-1-3-conv1,16574.395,38431.847,343.000,428.750,1.531,257.750,86.250,1550.000
block-1-3-bn1,390.500,628.185,428.750,428.750,0.003,86.004,0.000,172.000
block-1-3-conv2,29839.510,17235.768,428.750,514.500,6.891,214.875,511.125,510.000
block-1-3-bn2,756.550,1257.336,514.500,514.500,0.007,172.007,0.000,344.000
block-1-3-conv3,56485.552,28138.298,514.500,686.000,3.062,429.750,0.250,802.000
block-1-3-bn3,1510.131,2376.288,686.000,686.000,0.014,344.014,0.000,688.000
block-1-3-downsample,1267.213,34.702,686.000,343.000,0.000,344.000,0.000,344.000
block-1-3-relu,873.828,1270.348,343.000,343.000,0.000,344.000,0.000,688.000
block-2-0-conv1,32107.294,44356.710,343.000,514.500,3.062,343.500,0.000,1748.000
block-2-0-bn1,756.550,1257.336,514.500,514.500,0.007,172.007,0.000,344.000
block-2-0-conv2,26780.319,47474.122,514.500,428.750,27.562,171.750,0.000,516.000
block-2-0-bn2,416.052,670.046,428.750,428.750,0.014,86.014,0.000,172.000
block-2-0-conv3,31411.207,20498.240,428.750,514.500,12.250,214.875,1.125,358.000
block-2-0-bn3,804.877,1239.449,514.500,514.500,0.027,172.027,0.000,344.000
block-2-0-downsample,33432.585,47502.381,514.500,171.500,12.250,516.027,171.973,860.000
block-2-0-relu,477.093,690.645,171.500,171.500,0.000,172.000,0.000,344.000
block-2-1-conv1,10047.078,22286.034,171.500,214.375,6.125,128.875,93.125,780.000
block-2-1-bn1,209.063,329.822,214.375,214.375,0.007,42.882,1.118,88.000
block-2-1-conv2,18006.927,14712.548,214.375,257.250,27.562,108.000,448.000,426.000
block-2-1-bn2,416.052,670.046,257.250,257.250,0.014,86.014,0.000,172.000
block-2-1-conv3,31411.207,20498.240,257.250,343.000,12.250,214.875,1.125,358.000
block-2-1-bn3,804.877,1239.449,343.000,343.000,0.027,172.027,0.000,344.000
block-2-1-downsample,636.607,37.336,343.000,171.500,0.000,172.000,0.000,172.000
block-2-1-relu,477.093,690.645,171.500,171.500,0.000,172.000,0.000,344.000
block-2-2-conv1,10047.078,22286.034,171.500,214.375,6.125,128.875,93.125,780.000
block-2-2-bn1,209.063,329.822,214.375,214.375,0.007,42.882,1.118,88.000
block-2-2-conv2,18006.927,14712.548,214.375,257.250,27.562,108.000,448.000,426.000
block-2-2-bn2,416.052,670.046,257.250,257.250,0.014,86.014,0.000,172.000
block-2-2-conv3,31411.207,20498.240,257.250,343.000,12.250,214.875,1.125,358.000
block-2-2-bn3,804.877,1239.449,343.000,343.000,0.027,172.027,0.000,344.000
block-2-2-downsample,636.607,37.336,343.000,171.500,0.000,172.000,0.000,172.000
block-2-2-relu,477.093,690.645,171.500,171.500,0.000,172.000,0.000,344.000
block-2-3-conv1,10047.078,22286.034,171.500,214.375,6.125,128.875,93.125,780.000
block-2-3-bn1,209.063,329.822,214.375,214.375,0.007,42.882,1.118,88.000
block-2-3-conv2,18006.927,14712.548,214.375,257.250,27.562,108.000,448.000,426.000
block-2-3-bn2,416.052,670.046,257.250,257.250,0.014,86.014,0.000,172.000
block-2-3-conv3,31411.207,20498.240,257.250,343.000,12.250,214.875,1.125,358.000
block-2-3-bn3,804.877,1239.449,343.000,343.000,0.027,172.027,0.000,344.000
block-2-3-downsample,636.607,37.336,343.000,171.500,0.000,172.000,0.000,172.000
block-2-3-relu,477.093,690.645,171.500,171.500,0.000,172.000,0.000,344.000
block-2-4-conv1,10047.078,22286.034,171.500,214.375,6.125,128.875,93.125,780.000
block-2-4-bn1,209.063,329.822,214.375,214.375,0.007,42.882,1.118,88.000
block-2-4-conv2,18006.927,14712.548,214.375,257.250,27.562,108.000,448.000,426.000
block-2-4-bn2,416.052,670.046,257.250,257.250,0.014,86.014,0.000,172.000
block-2-4-conv3,31411.207,20498.240,257.250,343.000,12.250,214.875,1.125,358.000
block-2-4-bn3,804.877,1239.449,343.000,343.000,0.027,172.027,0.000,344.000
block-2-4-downsample,636.607,37.336,343.000,171.500,0.000,172.000,0.000,172.000
block-2-4-relu,477.093,690.645,171.500,171.500,0.000,172.000,0.000,344.000
block-2-5-conv1,10047.078,22286.034,171.500,214.375,6.125,128.875,93.125,780.000
block-2-5-bn1,209.063,329.822,214.375,214.375,0.007,42.882,1.118,88.000
block-2-5-conv2,18006.927,14712.548,214.375,257.250,27.562,108.000,448.000,426.000
block-2-5-bn2,416.052,670.046,257.250,257.250,0.014,86.014,0.000,172.000
block-2-5-conv3,31411.207,20498.240,257.250,343.000,12.250,214.875,1.125,358.000
block-2-5-bn3,804.877,1239.449,343.000,343.000,0.027,172.027,0.000,344.000
block-2-5-downsample,636.607,37.336,343.000,171.500,0.000,172.000,0.000,172.000
block-2-5-relu,477.093,690.645,171.500,171.500,0.000,172.000,0.000,344.000
block-3-0-conv1,19307.369,28520.918,171.500,257.250,12.250,171.750,14.250,788.000
block-3-0-bn1,416.052,670.046,257.250,257.250,0.014,86.014,0.000,172.000
block-3-0-conv2,21301.585,45677.936,257.250,214.375,110.250,85.750,266.250,0.000
block-3-0-bn2,185.406,242.501,214.375,214.375,0.027,42.902,1.098,88.000
block-3-0-conv3,19302.410,18201.023,214.375,257.250,49.000,107.438,158.562,50.000
block-3-0-bn3,357.699,454.926,257.250,257.250,0.055,86.055,0.000,172.000
block-3-0-downsample,19962.913,33543.169,257.250,85.750,49.000,258.055,135.945,480.000
block-3-0-relu,240.684,346.369,85.750,85.750,0.000,86.000,0.000,172.000
block-3-1-conv1,7247.454,15191.233,85.750,107.188,24.500,64.312,23.688,414.000
block-3-1-bn1,101.811,127.536,107.188,107.188,0.014,22.014,0.000,44.000
block-3-1-conv2,12182.087,13324.291,107.188,128.625,110.250,53.594,614.406,600.000
block-3-1-bn2,185.406,242.501,128.625,128.625,0.027,42.902,1.098,88.000
block-3-1-conv3,19302.410,18201.023,128.625,171.500,49.000,107.438,158.562,50.000
block-3-1-bn3,357.699,454.926,171.500,171.500,0.055,86.055,0.000,172.000
block-3-1-downsample,325.584,28.002,171.500,85.750,0.000,86.000,0.000,86.000
block-3-1-relu,240.684,346.369,85.750,85.750,0.000,86.000,0.000,172.000
block-3-2-conv1,7247.454,15191.233,85.750,107.188,24.500,64.312,23.688,414.000
block-3-2-bn1,101.811,127.536,107.188,107.188,0.014,22.014,0.000,44.000
block-3-2-conv2,12182.087,13324.291,107.188,128.625,110.250,53.594,614.406,600.000
block-3-2-bn2,185.406,242.501,128.625,128.625,0.027,42.902,1.098,88.000
block-3-2-conv3,19302.410,18201.023,128.625,171.500,49.000,107.438,158.562,50.000
block-3-2-bn3,357.699,454.926,171.500,171.500,0.055,86.055,0.000,172.000
block-3-2-downsample,325.584,28.002,171.500,85.750,0.000,86.000,0.000,86.000
block-3-2-relu,240.684,346.369,85.750,85.750,0.000,86.000,0.000,172.000
avgpool,214.547,148.374,85.750,1.750,0.000,1.750,18.250,86.000
fc,117.993,187.039,1.750,0.250,28.004,0.250,0.000,0.000
