op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,2516.402,4213.457,9.188,171.500,0.016,172.000,198.000,172.000
bn1,743.195,1229.655,171.500,171.500,0.002,172.002,0.000,344.000
relu1,441.191,660.436,171.500,171.500,0.000,172.000,0.000,344.000
maxpool,409.086,1725.030,171.500,42.875,0.000,128.875,1.125,216.000
block-0-0-conv1,1084.251,1196.471,42.875,85.750,0.024,48.234,55.766,196.000
block-0-0-bn1,184.525,299.394,85.750,85.750,0.002,42.877,1.123,88.000
block-0-0-conv2,2233.548,3202.013,85.750,128.625,0.431,91.359,54.641,294.000
block-0-0-bn2,362.511,615.197,128.625,128.625,0.003,86.004,0.000,172.000
block-0-0-conv3,3342.156,2888.293,128.625,214.375,0.191,182.719,85.281,282.000
block-0-0-bn3,717.628,1218.278,214.375,214.375,0.007,172.007,0.000,344.000
block-0-0-downsample,4606.918,3474.647,214.375,171.500,0.096,349.366,226.634,172.000
block-0-0-relu,441.352,659.369,171.500,171.500,0.000,172.000,0.000,344.000
block-0-1-conv1,1587.700,3629.048,171.500,214.375,0.096,64.875,155.125,604.000
block-0-1-bn1,184.525,299.394,214.375,214.375,0.002,42.877,1.123,88.000
block-0-1-conv2,2233.548,3202.013,214.375,257.250,0.431,91.359,54.641,294.000
block-0-1-bn2,362.511,615.197,257.250,257.250,0.003,86.004,0.000,172.000
block-0-1-conv3,3342.156,2888.293,257.250,343.000,0.191,182.719,85.281,282.000
block-0-1-bn3,717.628,1218.278,343.000,343.000,0.007,172.007,0.000,344.000
block-0-1-downsample,659.046,47.593,343.000,171.500,0.000,172.000,0.000,172.000
block-0-1-relu,441.352,659.369,171.500,171.500,0.000,172.000,0.000,344.000
block-0-2-conv1,1587.700,3629.048,171.500,214.375,0.096,64.875,155.125,604.000
block-0-2-bn1,184.525,299.394,214.375,214.375,0.002,42.877,1.123,88.000
block-0-2-conv2,2233.548,3202.013,214.375,257.250,0.431,91.359,54.641,294.000
block-0-2-bn2,362.511,615.197,257.250,257.250,0.003,86.004,0.000,172.000
block-0-2-conv3,3342.156,2888.293,257.250,343.000,0.191,182.719,85.281,282.000
block-0-2-bn3,717.628,1218.278,343.000,343.000,0.007,172.007,0.000,344.000
block-0-2-downsample,659.046,47.593,343.000,171.500,0.000,172.000,0.000,172.000
block-0-2-relu,441.352,659.369,171.500,171.500,0.000,172.000,0.000,344.000
block-1-0-conv1,2277.006,4167.324,171.500,257.250,0.191,108.000,154.000,646.000
block-1-0-bn1,362.511,615.197,257.250,257.250,0.003,86.004,0.000,172.000
block-1-0-conv2,1904.908,3252.115,257.250,214.375,1.723,53.594,74.406,154.000
block-1-0-bn2,187.029,307.986,214.375,214.375,0.007,42.882,1.118,88.000
block-1-0-conv3,2030.432,1801.136,214.375,257.250,0.766,91.359,54.641,150.000
block-1-0-bn3,346.618,651.593,257.250,257.250,0.014,86.014,0.000,172.000
block-1-0-downsample,3158.370,4181.908,257.250,85.750,0.766,194.014,239.986,260.000
