op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,35633.832,17606.127,27.562,1470.000,0.179,1470.000,2208.000,1470.000
bn1,6528.733,10656.828,1470.000,1470.000,0.005,1470.005,0.000,2940.000
relu1,3758.614,5620.558,1470.000,1470.000,0.000,1470.000,0.000,2940.000
maxpool,3463.827,14682.817,1470.000,367.500,0.000,1104.000,0.000,1838.000
block-0-0-conv1,12857.370,28695.171,367.500,735.000,0.781,368.000,552.000,1474.000
block-0-0-bn1,1587.238,2568.777,735.000,735.000,0.005,368.005,0.000,736.000
block-0-0-conv2,39607.642,58485.248,735.000,1102.500,14.062,735.000,1343.000,2078.000
block-0-0-bn2,3340.909,5224.632,1102.500,1102.500,0.010,736.010,0.000,1472.000
block-0-0-conv3,65203.931,98722.069,1102.500,1837.500,6.250,1470.000,2214.000,1478.000
block-0-0-bn3,6227.791,10437.024,1837.500,1837.500,0.020,1470.020,0.000,2940.000
block-0-0-downsample,59447.432,65184.295,1837.500,1470.000,3.125,2940.020,2941.980,1470.000
block-0-0-relu,3760.881,5624.143,1470.000,1470.000,0.000,1470.000,0.000,2940.000
block-0-1-conv1,25408.193,106568.717,1470.000,1837.500,3.125,367.500,0.000,4414.000
block-0-1-bn1,1587.238,2568.777,1837.500,1837.500,0.005,368.005,0.000,736.000
block-0-1-conv2,39607.642,58485.248,1837.500,2205.000,14.062,735.000,1343.000,2078.000
block-0-1-bn2,3340.909,5224.632,2205.000,2205.000,0.010,736.010,0.000,1472.000
block-0-1-conv3,65203.931,98722.069,2205.000,2940.000,6.250,1470.000,2214.000,1478.000
block-0-1-bn3,6227.791,10437.024,2940.000,2940.000,0.020,1470.020,0.000,2940.000
block-0-1-downsample,5620.952,48.333,2940.000,1470.000,0.000,1470.000,0.000,1470.000
block-0-1-relu,3760.881,5624.143,1470.000,1470.000,0.000,1470.000,0.000,2940.000
block-0-2-conv1,25408.193,106568.717,1470.000,1837.500,3.125,367.500,0.000,4414.000
block-0-2-bn1,1587.238,2568.777,1837.500,1837.500,0.005,368.005,0.000,736.000
