op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,17813.991,7496.306,18.375,980.000,0.090,980.000,1230.000,980.000
bn1,4290.551,7071.418,980.000,980.000,0.005,980.005,0.000,1960.000
relu1,2506.788,3748.764,980.000,980.000,0.000,980.000,0.000,1960.000
maxpool,2307.193,9989.929,980.000,245.000,0.000,736.000,0.000,1226.000
block-0-0-conv1,5983.247,13881.662,245.000,490.000,0.391,246.000,310.000,984.000
block-0-0-bn1,1071.650,1709.656,490.000,490.000,0.005,246.005,0.000,492.000
block-0-0-conv2,16632.065,23153.375,490.000,735.000,7.031,490.000,856.000,980.000
block-0-0-bn2,2264.723,3778.418,735.000,735.000,0.010,490.010,0.000,980.000
block-0-0-conv3,28616.309,45248.431,735.000,1225.000,3.125,980.000,984.000,1964.000
block-0-0-bn3,4123.905,7101.171,1225.000,1225.000,0.020,980.020,0.000,1960.000
block-0-0-downsample,29476.221,29396.346,1225.000,980.000,1.562,1960.020,1717.980,980.000
block-0-0-relu,2596.152,3748.840,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-1-conv1,11399.851,46775.612,980.000,1225.000,1.562,245.000,0.000,2940.000
block-0-1-bn1,1071.650,1709.656,1225.000,1225.000,0.005,246.005,0.000,492.000
block-0-1-conv2,16632.065,23153.375,1225.000,1470.000,7.031,490.000,856.000,980.000
block-0-1-bn2,2264.723,3778.418,1470.000,1470.000,0.010,490.010,0.000,980.000
block-0-1-conv3,28616.309,45248.431,1470.000,1960.000,3.125,980.000,984.000,1964.000
block-0-1-bn3,4123.905,7101.171,1960.000,1960.000,0.020,980.020,0.000,1960.000
block-0-1-downsample,3757.626,47.842,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-1-relu,2596.152,3748.840,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-2-conv1,11399.851,46775.612,980.000,1225.000,1.562,245.000,0.000,2940.000
block-0-2-bn1,1071.650,1709.656,1225.000,1225.000,0.005,246.005,0.000,492.000
block-0-2-conv2,16632.065,23153.375,1225.000,1470.000,7.031,490.000,856.000,980.000
block-0-2-bn2,2264.723,3778.418,1470.000,1470.000,0.010,490.010,0.000,980.000
block-0-2-conv3,28616.309,45248.431,1470.000,1960.000,3.125,980.000,984.000,1964.000
block-0-2-bn3,4123.905,7101.171,1960.000,1960.000,0.020,980.020,0.000,1960.000
block-0-2-downsample,3757.626,47.842,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-2-relu,2596.152,3748.840,980.000,980.000,0.000,980.000,0.000,1960.000
block-1-0-conv1,19829.142,61409.817,980.000,1470.000,3.125,490.000,0.000,3068.000
block-1-0-bn1,2264.723,3778.418,1470.000,1470.000,0.010,490.010,0.000,980.000
block-1-0-conv2,29954.873,83786.976,1470.000,1225.000,28.125,246.000,248.000,736.000
block-1-0-bn2,1039.900,1792.353,1225.000,1225.000,0.020,246.020,0.000,492.000
block-1-0-conv3,19339.412,34573.426,1225.000,1470.000,12.500,490.000,496.000,1394.000
block-1-0-bn3,2104.018,3895.694,1470.000,1470.000,0.039,490.039,0.000,980.000
block-1-0-downsample,23350.438,76777.631,1470.000,490.000,12.500,980.039,737.961,1470.000
block-1-0-relu,1386.938,1891.453,490.000,490.000,0.000,490.000,0.000,980.000
block-1-1-conv1,8976.088,32973.390,490.000,612.500,6.250,122.500,0.000,1478.000
block-1-1-bn1,564.651,1005.459,612.500,612.500,0.010,122.510,1.490,248.000
block-1-1-conv2,12261.797,18009.669,612.500,735.000,28.125,245.000,281.000,836.000
block-1-1-bn2,1039.900,1792.353,735.000,735.000,0.020,246.020,0.000,492.000
block-1-1-conv3,19339.412,34573.426,735.000,980.000,12.500,490.000,496.000,1394.000
block-1-1-bn3,2104.018,3895.694,980.000,980.000,0.039,490.039,0.000,980.000
block-1-1-downsample,1900.184,46.853,980.000,490.000,0.000,490.000,0.000,490.000
block-1-1-relu,1386.938,1891.453,490.000,490.000,0.000,490.000,0.000,980.000
block-1-2-conv1,8976.088,32973.390,490.000,612.500,6.250,122.500,0.000,1478.000
block-1-2-bn1,564.651,1005.459,612.500,612.500,0.010,122.510,1.490,248.000
