op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,4637.079,2277.495,9.188,245.000,0.045,246.000,310.000,246.000
bn1,1089.501,1885.196,245.000,245.000,0.002,246.003,0.000,492.000
relu1,629.057,940.180,245.000,245.000,0.000,246.000,0.000,492.000
maxpool,581.763,2496.063,245.000,61.250,0.000,184.500,1.500,308.000
block-0-0-conv1,1366.013,2357.162,61.250,122.500,0.098,62.000,80.000,248.000
block-0-0-bn1,275.251,466.487,122.500,122.500,0.002,62.003,0.000,124.000
block-0-0-conv2,24888.309,20067.073,122.500,1041.250,14.062,980.000,1238.000,980.000
block-0-0-bn2,4008.806,7240.491,1041.250,1041.250,0.039,980.039,0.000,1960.000
block-0-0-conv3,16667.371,57539.310,1041.250,306.250,6.250,245.000,0.000,1968.000
block-0-0-bn3,1077.543,1737.437,306.250,306.250,0.010,246.010,0.000,492.000
block-0-0-downsample,6784.124,5821.941,306.250,245.000,0.391,492.010,555.990,246.000
block-0-0-relu,629.103,940.648,245.000,245.000,0.000,246.000,0.000,492.000
block-0-1-conv1,2098.594,8926.489,245.000,306.250,0.391,62.000,80.000,800.000
block-0-1-bn1,275.251,466.487,306.250,306.250,0.002,62.003,0.000,124.000
block-0-1-conv2,24888.309,20067.073,306.250,1225.000,14.062,980.000,1238.000,980.000
block-0-1-bn2,4008.806,7240.491,1225.000,1225.000,0.039,980.039,0.000,1960.000
block-0-1-conv3,16667.371,57539.310,1225.000,490.000,6.250,245.000,0.000,1968.000
block-0-1-bn3,1077.543,1737.437,490.000,490.000,0.010,246.010,0.000,492.000
block-0-1-downsample,1004.481,47.687,490.000,245.000,0.000,246.000,0.000,246.000
block-0-1-relu,629.103,940.648,245.000,245.000,0.000,246.000,0.000,492.000
block-0-2-conv1,2098.594,8926.489,245.000,306.250,0.391,62.000,80.000,800.000
block-0-2-bn1,275.251,466.487,306.250,306.250,0.002,62.003,0.000,124.000
block-0-2-conv2,24888.309,20067.073,306.250,1225.000,14.062,980.000,1238.000,980.000
block-0-2-bn2,4008.806,7240.491,1225.000,1225.000,0.039,980.039,0.000,1960.000
block-0-2-conv3,16667.371,57539.310,1225.000,490.000,6.250,245.000,0.000,1968.000
block-0-2-bn3,1077.543,1737.437,490.000,490.000,0.010,246.010,0.000,492.000
block-0-2-downsample,1004.481,47.687,490.000,245.000,0.000,246.000,0.000,246.000
block-0-2-relu,629.103,940.648,245.000,245.000,0.000,246.000,0.000,492.000
block-1-0-conv1,3954.945,10548.050,245.000,367.500,0.781,122.500,161.500,864.000
