op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,27023.681,11004.680,27.562,1470.000,0.090,1470.000,1840.000,1470.000
bn1,6520.193,10702.778,1470.000,1470.000,0.005,1470.005,0.000,2940.000
relu1,3758.513,5619.912,1470.000,1470.000,0.000,1470.000,0.000,2940.000
maxpool,3461.336,14993.987,1470.000,367.500,0.000,1104.000,0.000,1838.000
block-0-0-conv1,10702.120,14280.579,367.500,735.000,0.391,460.000,276.000,1658.000
block-0-0-bn1,1771.474,2655.761,735.000,735.000,0.005,368.005,0.000,736.000
block-0-0-conv2,31194.240,36018.806,735.000,1102.500,7.031,828.000,2166.000,1890.000
block-0-0-bn2,3252.436,5575.393,1102.500,1102.500,0.010,736.010,0.000,1472.000
block-0-0-conv3,49170.195,49352.692,1102.500,1837.500,3.125,1654.000,552.000,2578.000
block-0-0-bn3,6274.881,10419.985,1837.500,1837.500,0.020,1470.020,0.000,2940.000
block-0-0-downsample,52615.615,37979.763,1837.500,1470.000,1.562,3032.020,1745.980,1564.000
block-0-0-relu,3833.247,5621.930,1470.000,1470.000,0.000,1470.000,0.000,2940.000
block-0-1-conv1,19556.348,47399.451,1470.000,1837.500,1.562,736.000,736.000,5884.000
block-0-1-bn1,1771.474,2655.761,1837.500,1837.500,0.005,368.005,0.000,736.000
block-0-1-conv2,31194.240,36018.806,1837.500,2205.000,7.031,828.000,2166.000,1890.000
block-0-1-bn2,3252.436,5575.393,2205.000,2205.000,0.010,736.010,0.000,1472.000
block-0-1-conv3,49170.195,49352.692,2205.000,2940.000,3.125,1654.000,552.000,2578.000
block-0-1-bn3,6274.881,10419.985,2940.000,2940.000,0.020,1470.020,0.000,2940.000
block-0-1-downsample,5619.289,47.507,2940.000,1470.000,0.000,1470.000,0.000,1470.000
block-0-1-relu,3833.247,5621.930,1470.000,1470.000,0.000,1470.000,0.000,2940.000
block-0-2-conv1,19556.348,47399.451,1470.000,1837.500,1.562,736.000,736.000,5884.000
block-0-2-bn1,1771.474,2655.761,1837.500,1837.500,0.005,368.005,0.000,736.000
block-0-2-conv2,31194.240,36018.806,1837.500,2205.000,7.031,828.000,2166.000,1890.000
block-0-2-bn2,3252.436,5575.393,2205.000,2205.000,0.010,736.010,0.000,1472.000
block-0-2-conv3,49170.195,49352.692,2205.000,2940.000,3.125,1654.000,552.000,2578.000
block-0-2-bn3,6274.881,10419.985,2940.000,2940.000,0.020,1470.020,0.000,2940.000
block-0-2-downsample,5619.289,47.507,2940.000,1470.000,0.000,1470.000,0.000,1470.000
block-0-2-relu,3833.247,5621.930,1470.000,1470.000,0.000,1470.000,0.000,2940.000
block-1-0-conv1,35051.926,65959.216,1470.000,2205.000,3.125,1102.500,0.000,6622.000
block-1-0-bn1,3252.436,5575.393,2205.000,2205.000,0.010,736.010,0.000,1472.000
block-1-0-conv2,46991.568,102914.469,2205.000,1837.500,28.125,551.750,764.250,1104.000
block-1-0-bn2,1568.071,2676.191,1837.500,1837.500,0.020,368.020,0.000,736.000
block-1-0-conv3,33430.718,42635.329,1837.500,2205.000,12.500,827.875,184.125,1442.000
block-1-0-bn3,3025.416,5492.747,2205.000,2205.000,0.039,736.039,0.000,1472.000
block-1-0-downsample,41727.394,76138.365,2205.000,735.000,12.500,1840.039,1839.961,2206.000
block-1-0-relu,1881.633,2812.183,735.000,735.000,0.000,736.000,0.000,1472.000
block-1-1-conv1,14107.867,32608.306,735.000,918.750,6.250,368.000,368.000,3068.000
block-1-1-bn1,812.274,1360.718,918.750,918.750,0.010,184.010,0.000,368.000
block-1-1-conv2,21294.899,26762.393,918.750,1102.500,28.125,413.938,1136.062,1044.000
block-1-1-bn2,1568.071,2676.191,1102.500,1102.500,0.020,368.020,0.000,736.000
block-1-1-conv3,33430.718,42635.329,1102.500,1470.000,12.500,827.875,184.125,1442.000
block-1-1-bn3,3025.416,5492.747,1470.000,1470.000,0.039,736.039,0.000,1472.000
block-1-1-downsample,2812.417,48.726,1470.000,735.000,0.000,736.000,0.000,736.000
block-1-1-relu,1881.633,2812.183,735.000,735.000,0.000,736.000,0.000,1472.000
block-1-2-conv1,14107.867,32608.306,735.000,918.750,6.250,368.000,368.000,3068.000
block-1-2-bn1,812.274,1360.718,918.750,918.750,0.010,184.010,0.000,368.000
block-1-2-conv2,21294.899,26762.393,918.750,1102.500,28.125,413.938,1136.062,1044.000
block-1-2-bn2,1568.071,2676.191,1102.500,1102.500,0.020,368.020,0.000,736.000
block-1-2-conv3,33430.718,42635.329,1102.500,1470.000,12.500,827.875,184.125,1442.000
block-1-2-bn3,3025.416,5492.747,1470.000,1470.000,0.039,736.039,0.000,1472.000
block-1-2-downsample,2812.417,48.726,1470.000,735.000,0.000,736.000,0.000,736.000
block-1-2-relu,1881.633,2812.183,735.000,735.000,0.000,736.000,0.000,1472.000
block-1-3-conv1,14107.867,32608.306,735.000,918.750,6.250,368.000,368.000,3068.000
block-1-3-bn1,812.274,1360.718,918.750,918.750,0.010,184.010,0.000,368.000
block-1-3-conv2,21294.899,26762.393,918.750,1102.500,28.125,413.938,1136.062,1044.000
block-1-3-bn2,1568.071,2676.191,1102.500,1102.500,0.020,368.020,0.000,736.000
block-1-3-conv3,33430.718,42635.329,1102.500,1470.000,12.500,827.875,184.125,1442.000
