op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,10608.900,9160.477,27.562,735.000,0.022,736.000,828.000,736.000
bn1,3350.573,5752.188,735.000,735.000,0.002,736.003,0.000,1472.000
relu1,1881.179,2812.680,735.000,735.000,0.000,736.000,0.000,1472.000
maxpool,1731.135,7330.340,735.000,183.750,0.000,552.000,0.000,920.000
block-0-0-conv1,2946.384,5062.181,183.750,367.500,0.049,184.000,216.000,736.000
block-0-0-bn1,799.614,1393.565,367.500,367.500,0.002,184.003,0.000,368.000
block-0-0-conv2,52245.082,35503.277,367.500,3123.750,7.031,2940.000,3478.000,2940.000
block-0-0-bn2,12381.974,21734.917,3123.750,3123.750,0.039,2940.039,0.000,5880.000
block-0-0-conv3,31317.457,151031.783,3123.750,918.750,3.125,735.000,0.000,2940.000
block-0-0-bn3,3145.560,5188.075,918.750,918.750,0.010,736.010,0.000,1472.000
block-0-0-downsample,17175.180,13318.082,918.750,735.000,0.195,1472.010,1563.990,736.000
block-0-0-relu,1881.217,2813.082,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-1-conv1,4290.514,27908.568,735.000,918.750,0.195,184.000,216.000,2392.000
block-0-1-bn1,799.614,1393.565,918.750,918.750,0.002,184.003,0.000,368.000
block-0-1-conv2,52245.082,35503.277,918.750,3675.000,7.031,2940.000,3478.000,2940.000
block-0-1-bn2,12381.974,21734.917,3675.000,3675.000,0.039,2940.039,0.000,5880.000
block-0-1-conv3,31317.457,151031.783,3675.000,1470.000,3.125,735.000,0.000,2940.000
block-0-1-bn3,3145.560,5188.075,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-1-downsample,2812.881,50.000,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-1-relu,1881.217,2813.082,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-2-conv1,4290.514,27908.568,735.000,918.750,0.195,184.000,216.000,2392.000
block-0-2-bn1,799.614,1393.565,918.750,918.750,0.002,184.003,0.000,368.000
block-0-2-conv2,52245.082,35503.277,918.750,3675.000,7.031,2940.000,3478.000,2940.000
block-0-2-bn2,12381.974,21734.917,3675.000,3675.000,0.039,2940.039,0.000,5880.000
block-0-2-conv3,31317.457,151031.783,3675.000,1470.000,3.125,735.000,0.000,2940.000
block-0-2-bn3,3145.560,5188.075,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-2-downsample,2812.881,50.000,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-2-relu,1881.217,2813.082,735.000,735.000,0.000,736.000,0.000,1472.000
block-1-0-conv1,8396.051,26890.680,735.000,1102.500,0.391,368.000,414.000,2576.000
block-1-0-bn1,1549.672,2566.806,1102.500,1102.500,0.005,368.005,0.000,736.000
