op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,10625.433,9160.373,27.562,735.000,0.022,736.000,828.000,736.000
bn1,3352.240,5759.054,735.000,735.000,0.002,736.003,0.000,1472.000
relu1,1880.908,2812.895,735.000,735.000,0.000,736.000,0.000,1472.000
maxpool,1731.416,7330.532,735.000,183.750,0.000,552.000,0.000,920.000
block-0-0-conv1,2980.781,5060.512,183.750,367.500,0.049,184.000,216.000,736.000
block-0-0-bn1,799.527,1393.664,367.500,367.500,0.002,184.003,0.000,368.000
block-0-0-conv2,52253.180,35509.104,367.500,3123.750,7.031,2940.000,3478.000,2940.000
block-0-0-bn2,12380.998,21722.341,3123.750,3123.750,0.039,2940.039,0.000,5880.000
block-0-0-conv3,31354.125,136231.015,3123.750,918.750,3.125,735.000,0.000,2940.000
block-0-0-bn3,3149.176,5208.181,918.750,918.750,0.010,736.010,0.000,1472.000
block-0-0-downsample,17158.834,13323.407,918.750,735.000,0.195,1472.010,1563.990,736.000
block-0-0-relu,1881.361,2812.346,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-1-conv1,4288.189,28596.202,735.000,918.750,0.195,184.000,216.000,2392.000
block-0-1-bn1,799.527,1393.664,918.750,918.750,0.002,184.003,0.000,368.000
block-0-1-conv2,52253.180,35509.104,918.750,3675.000,7.031,2940.000,3478.000,2940.000
block-0-1-bn2,12380.998,21722.341,3675.000,3675.000,0.039,2940.039,0.000,5880.000
block-0-1-conv3,31354.125,136231.015,3675.000,1470.000,3.125,735.000,0.000,2940.000
block-0-1-bn3,3149.176,5208.181,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-1-downsample,2812.585,45.822,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-1-relu,1881.361,2812.346,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-2-conv1,4288.189,28596.202,735.000,918.750,0.195,184.000,216.000,2392.000
block-0-2-bn1,799.527,1393.664,918.750,918.750,0.002,184.003,0.000,368.000
block-0-2-conv2,52253.180,35509.104,918.750,3675.000,7.031,2940.000,3478.000,2940.000
block-0-2-bn2,12380.998,21722.341,3675.000,3675.000,0.039,2940.039,0.000,5880.000
block-0-2-conv3,31354.125,136231.015,3675.000,1470.000,3.125,735.000,0.000,2940.000
block-0-2-bn3,3149.176,5208.181,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-2-downsample,2812.585,45.822,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-2-relu,1881.361,2812.346,735.000,735.000,0.000,736.000,0.000,1472.000
block-1-0-conv1,8385.302,26845.330,735.000,1102.500,0.391,368.000,414.000,2576.000
block-1-0-bn1,1548.594,2566.994,1102.500,1102.500,0.005,368.005,0.000,736.000
block-1-0-conv2,57450.429,100976.261,1102.500,2205.000,28.125,1470.000,1500.000,1838.000
block-1-0-bn2,5984.199,11220.775,2205.000,2205.000,0.078,1470.078,0.000,2940.000
block-1-0-conv3,25882.251,92899.698,2205.000,1102.500,12.500,367.500,0.000,2954.000
block-1-0-bn3,1541.960,2667.698,1102.500,1102.500,0.020,368.020,0.000,736.000
block-1-0-downsample,10490.021,36629.908,1102.500,367.500,1.562,736.020,459.980,1104.000
block-1-0-relu,942.074,1408.592,367.500,367.500,0.000,368.000,0.000,736.000
block-1-1-conv1,3061.852,15199.804,367.500,459.375,0.781,92.000,108.000,1196.000
block-1-1-bn1,443.784,712.696,459.375,459.375,0.005,92.005,0.000,184.000
block-1-1-conv2,31096.091,27573.715,459.375,1837.500,28.125,1470.000,1838.000,1470.000
block-1-1-bn2,5984.199,11220.775,1837.500,1837.500,0.078,1470.078,0.000,2940.000
block-1-1-conv3,25882.251,92899.698,1837.500,735.000,12.500,367.500,0.000,2954.000
block-1-1-bn3,1541.960,2667.698,735.000,735.000,0.020,368.020,0.000,736.000
block-1-1-downsample,1409.119,45.826,735.000,367.500,0.000,368.000,0.000,368.000
block-1-1-relu,942.074,1408.592,367.500,367.500,0.000,368.000,0.000,736.000
block-1-2-conv1,3061.852,15199.804,367.500,459.375,0.781,92.000,108.000,1196.000
block-1-2-bn1,443.784,712.696,459.375,459.375,0.005,92.005,0.000,184.000
block-1-2-conv2,31096.091,27573.715,459.375,1837.500,28.125,1470.000,1838.000,1470.000
block-1-2-bn2,5984.199,11220.775,1837.500,1837.500,0.078,1470.078,0.000,2940.000
block-1-2-conv3,25882.251,92899.698,1837.500,735.000,12.500,367.500,0.000,2954.000
block-1-2-bn3,1541.960,2667.698,735.000,735.000,0.020,368.020,0.000,736.000
block-1-2-downsample,1409.119,45.826,735.000,367.500,0.000,368.000,0.000,368.000
block-1-2-relu,942.074,1408.592,367.500,367.500,0.000,368.000,0.000,736.000
block-1-3-conv1,3061.852,15199.804,367.500,459.375,0.781,92.000,108.000,1196.000
block-1-3-bn1,443.784,712.696,459.375,459.375,0.005,92.005,0.000,184.000
block-1-3-conv2,31096.091,27573.715,459.375,1837.500,28.125,1470.000,1838.000,1470.000
block-1-3-bn2,5984.199,11220.775,1837.500,1837.500,0.078,1470.078,0.000,2940.000
block-1-3-conv3,25882.251,92899.698,1837.500,735.000,12.500,367.500,0.000,2954.000
block-1-3-bn3,1541.960,2667.698,735.000,735.000,0.020,368.020,0.000,736.000
block-1-3-downsample,1409.119,45.826,735.000,367.500,0.000,368.000,0.000,368.000
block-1-3-relu,942.074,1408.592,367.500,367.500,0.000,368.000,0.000,736.000
block-2-0-conv1,5483.077,13224.447,367.500,551.250,1.562,184.000,0.000,1130.000
block-2-0-bn1,786.872,1359.761,551.250,551.250,0.010,184.010,0.000,368.000
block-2-0-conv2,49061.832,110751.141,551.250,1102.500,112.500,736.000,850.000,1034.000
block-2-0-bn2,2487.495,5922.774,1102.500,1102.500,0.156,736.156,0.000,1472.000
block-2-0-conv3,23860.734,62747.115,1102.500,551.250,50.000,183.750,0.000,1522.000
block-2-0-bn3,663.024,1463.454,551.250,551.250,0.039,184.039,0.000,368.000
block-2-0-downsample,6436.801,14211.185,551.250,183.750,6.250,368.039,231.961,552.000
block-2-0-relu,484.992,711.049,183.750,183.750,0.000,184.000,0.000,368.000
block-2-1-conv1,2154.888,6647.722,183.750,229.688,3.125,45.938,0.000,556.000
block-2-1-bn1,168.175,365.535,229.688,229.688,0.010,46.010,0.000,92.000
block-2-1-conv2,25297.527,31788.783,229.688,918.750,112.500,736.000,948.000,1408.000
block-2-1-bn2,2487.495,5922.774,918.750,918.750,0.156,736.156,0.000,1472.000
block-2-1-conv3,23860.734,62747.115,918.750,367.500,50.000,183.750,0.000,1522.000
block-2-1-bn3,663.024,1463.454,367.500,367.500,0.039,184.039,0.000,368.000
block-2-1-downsample,707.146,48.223,367.500,183.750,0.000,184.000,0.000,184.000
block-2-1-relu,484.992,711.049,183.750,183.750,0.000,184.000,0.000,368.000
block-2-2-conv1,2154.888,6647.722,183.750,229.688,3.125,45.938,0.000,556.000
block-2-2-bn1,168.175,365.535,229.688,229.688,0.010,46.010,0.000,92.000
block-2-2-conv2,25297.527,31788.783,229.688,918.750,112.500,736.000,948.000,1408.000
block-2-2-bn2,2487.495,5922.774,918.750,918.750,0.156,736.156,0.000,1472.000
