op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,10161.691,12917.644,27.562,735.000,0.179,736.000,1472.000,0.000
bn1,3351.108,5725.943,735.000,735.000,0.002,736.003,0.000,1472.000
relu1,1881.491,2812.908,735.000,735.000,0.000,736.000,0.000,1472.000
maxpool,1732.966,7946.830,735.000,183.750,0.000,552.000,0.000,920.000
block-0-0-conv1,3707.176,6635.720,183.750,367.500,0.391,184.000,368.000,368.000
block-0-0-bn1,800.887,1407.950,367.500,367.500,0.002,184.003,0.000,368.000
block-0-0-conv2,130531.517,188635.399,367.500,3123.750,56.250,2940.000,7254.000,7254.000
block-0-0-bn2,12349.514,21654.028,3123.750,3123.750,0.039,2940.039,0.000,5880.000
block-0-0-conv3,149406.022,290237.650,3123.750,918.750,25.000,735.000,0.000,5906.000
block-0-0-bn3,3130.997,5207.098,918.750,918.750,0.010,736.010,0.000,1472.000
block-0-0-downsample,20462.191,24536.406,918.750,735.000,1.562,1472.010,735.990,736.000
block-0-0-relu,1881.119,2813.221,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-1-conv1,10519.874,30031.455,735.000,918.750,1.562,183.750,0.000,2210.000
block-0-1-bn1,800.887,1407.950,918.750,918.750,0.002,184.003,0.000,368.000
block-0-1-conv2,130531.517,188635.399,918.750,3675.000,56.250,2940.000,7254.000,7254.000
block-0-1-bn2,12349.514,21654.028,3675.000,3675.000,0.039,2940.039,0.000,5880.000
block-0-1-conv3,149406.022,290237.650,3675.000,1470.000,25.000,735.000,0.000,5906.000
block-0-1-bn3,3130.997,5207.098,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-1-downsample,2811.707,46.763,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-1-relu,1881.119,2813.221,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-2-conv1,10519.874,30031.455,735.000,918.750,1.562,183.750,0.000,2210.000
block-0-2-bn1,800.887,1407.950,918.750,918.750,0.002,184.003,0.000,368.000
block-0-2-conv2,130531.517,188635.399,918.750,3675.000,56.250,2940.000,7254.000,7254.000
block-0-2-bn2,12349.514,21654.028,3675.000,3675.000,0.039,2940.039,0.000,5880.000
block-0-2-conv3,149406.022,290237.650,3675.000,1470.000,25.000,735.000,0.000,5906.000
block-0-2-bn3,3130.997,5207.098,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-2-downsample,2811.707,46.763,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-2-relu,1881.119,2813.221,735.000,735.000,0.000,736.000,0.000,1472.000
block-1-0-conv1,20974.563,37827.744,735.000,1102.500,3.125,368.000,368.000,2212.000
block-1-0-bn1,1551.008,2580.676,1102.500,1102.500,0.005,368.005,0.000,736.000
block-1-0-conv2,304542.320,726027.557,1102.500,2205.000,225.000,1470.000,3166.000,0.000
block-1-0-bn2,6016.749,11142.739,2205.000,2205.000,0.078,1470.078,0.000,2940.000
block-1-0-conv3,134074.873,297323.915,2205.000,1102.500,100.000,367.500,0.000,7842.000
block-1-0-bn3,1531.936,2687.896,1102.500,1102.500,0.020,368.020,0.000,736.000
block-1-0-downsample,22848.519,51795.639,1102.500,367.500,12.500,736.020,367.980,1104.000
block-1-0-relu,942.072,1408.423,367.500,367.500,0.000,368.000,0.000,736.000
block-1-1-conv1,9465.561,18937.980,367.500,459.375,6.250,91.875,0.000,1110.000
block-1-1-bn1,407.093,697.922,459.375,459.375,0.005,92.005,0.000,184.000
block-1-1-conv2,111945.748,174446.895,459.375,1837.500,225.000,1470.000,4416.000,4416.000
block-1-1-bn2,6016.749,11142.739,1837.500,1837.500,0.078,1470.078,0.000,2940.000
block-1-1-conv3,134074.873,297323.915,1837.500,735.000,100.000,367.500,0.000,7842.000
block-1-1-bn3,1531.936,2687.896,735.000,735.000,0.020,368.020,0.000,736.000
block-1-1-downsample,1408.193,50.343,735.000,367.500,0.000,368.000,0.000,368.000
block-1-1-relu,942.072,1408.423,367.500,367.500,0.000,368.000,0.000,736.000
block-1-2-conv1,9465.561,18937.980,367.500,459.375,6.250,91.875,0.000,1110.000
