op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,5066.931,6711.116,18.375,343.000,0.126,344.000,688.000,0.000
bn1,1523.049,2491.554,343.000,343.000,0.002,344.002,0.000,688.000
relu1,879.302,1315.277,343.000,343.000,0.000,344.000,0.000,688.000
maxpool,811.486,3726.923,343.000,85.750,0.000,258.000,0.000,430.000
block-0-0-conv1,1568.053,2237.015,85.750,171.500,0.191,86.000,172.000,172.000
block-0-0-bn1,360.417,594.698,171.500,171.500,0.002,86.002,0.000,172.000
block-0-0-conv2,5853.589,10352.594,171.500,257.250,3.445,171.500,594.500,594.000
block-0-0-bn2,719.750,1180.910,257.250,257.250,0.003,172.004,0.000,344.000
block-0-0-conv3,8415.338,12775.385,257.250,428.750,1.531,344.000,688.000,174.000
block-0-0-bn3,1427.737,2384.659,428.750,428.750,0.007,344.007,0.000,688.000
block-0-0-downsample,8647.677,9628.322,428.750,343.000,0.766,688.007,343.993,518.000
block-0-0-relu,879.276,1314.580,343.000,343.000,0.000,344.000,0.000,688.000
block-0-1-conv1,3793.206,7842.169,343.000,428.750,0.766,86.000,172.000,1032.000
block-0-1-bn1,360.417,594.698,428.750,428.750,0.002,86.002,0.000,172.000
block-0-1-conv2,5853.589,10352.594,428.750,514.500,3.445,171.500,594.500,594.000
block-0-1-bn2,719.750,1180.910,514.500,514.500,0.003,172.004,0.000,344.000
block-0-1-conv3,8415.338,12775.385,514.500,686.000,1.531,344.000,688.000,174.000
block-0-1-bn3,1427.737,2384.659,686.000,686.000,0.007,344.007,0.000,688.000
block-0-1-downsample,1314.698,49.349,686.000,343.000,0.000,344.000,0.000,344.000
block-0-1-relu,879.276,1314.580,343.000,343.000,0.000,344.000,0.000,688.000
block-0-2-conv1,3793.206,7842.169,343.000,428.750,0.766,86.000,172.000,1032.000
block-0-2-bn1,360.417,594.698,428.750,428.750,0.002,86.002,0.000,172.000
block-0-2-conv2,5853.589,10352.594,428.750,514.500,3.445,171.500,594.500,594.000
block-0-2-bn2,719.750,1180.910,514.500,514.500,0.003,172.004,0.000,344.000
block-0-2-conv3,8415.338,12775.385,514.500,686.000,1.531,344.000,688.000,174.000
block-0-2-bn3,1427.737,2384.659,686.000,686.000,0.007,344.007,0.000,688.000
block-0-2-downsample,1314.698,49.349,686.000,343.000,0.000,344.000,0.000,344.000
block-0-2-relu,879.276,1314.580,343.000,343.000,0.000,344.000,0.000,688.000
block-1-0-conv1,7222.955,14268.196,343.000,514.500,1.531,172.000,172.000,1034.000
block-1-0-bn1,719.750,1180.910,514.500,514.500,0.003,172.004,0.000,344.000
block-1-0-conv2,13624.201,29541.850,514.500,428.750,13.781,86.000,86.000,172.000
block-1-0-bn2,369.160,615.634,428.750,428.750,0.007,86.007,0.000,172.000
block-1-0-conv3,7250.714,12031.103,428.750,514.500,6.125,172.000,344.000,288.000
block-1-0-bn3,721.986,1252.882,514.500,514.500,0.014,172.014,0.000,344.000
block-1-0-downsample,8325.646,15807.476,514.500,171.500,6.125,344.014,171.986,516.000
block-1-0-relu,441.433,659.329,171.500,171.500,0.000,172.000,0.000,344.000
block-1-1-conv1,3513.019,7464.699,171.500,214.375,3.062,42.875,0.000,520.000
block-1-1-bn1,193.000,316.120,214.375,214.375,0.003,42.879,1.121,88.000
block-1-1-conv2,4943.684,7825.090,214.375,257.250,13.781,85.750,346.250,346.000
block-1-1-bn2,369.160,615.634,257.250,257.250,0.007,86.007,0.000,172.000
block-1-1-conv3,7250.714,12031.103,257.250,343.000,6.125,172.000,344.000,288.000
block-1-1-bn3,721.986,1252.882,343.000,343.000,0.014,172.014,0.000,344.000
block-1-1-downsample,659.496,46.250,343.000,171.500,0.000,172.000,0.000,172.000
block-1-1-relu,441.433,659.329,171.500,171.500,0.000,172.000,0.000,344.000
block-1-2-conv1,3513.019,7464.699,171.500,214.375,3.062,42.875,0.000,520.000
block-1-2-bn1,193.000,316.120,214.375,214.375,0.003,42.879,1.121,88.000
block-1-2-conv2,4943.684,7825.090,214.375,257.250,13.781,85.750,346.250,346.000
block-1-2-bn2,369.160,615.634,257.250,257.250,0.007,86.007,0.000,172.000
block-1-2-conv3,7250.714,12031.103,257.250,343.000,6.125,172.000,344.000,288.000
block-1-2-bn3,721.986,1252.882,343.000,343.000,0.014,172.014,0.000,344.000
block-1-2-downsample,659.496,46.250,343.000,171.500,0.000,172.000,0.000,172.000
block-1-2-relu,441.433,659.329,171.500,171.500,0.000,172.000,0.000,344.000
block-1-3-conv1,3513.019,7464.699,171.500,214.375,3.062,42.875,0.000,520.000
block-1-3-bn1,193.000,316.120,214.375,214.375,0.003,42.879,1.121,88.000
block-1-3-conv2,4943.684,7825.090,214.375,257.250,13.781,85.750,346.250,346.000
block-1-3-bn2,369.160,615.634,257.250,257.250,0.007,86.007,0.000,172.000
block-1-3-conv3,7250.714,12031.103,257.250,343.000,6.125,172.000,344.000,288.000
block-1-3-bn3,721.986,1252.882,343.000,343.000,0.014,172.014,0.000,344.000
block-1-3-downsample,659.496,46.250,343.000,171.500,0.000,172.000,0.000,172.000
block-1-3-relu,441.433,659.329,171.500,171.500,0.000,172.000,0.000,344.000
block-2-0-conv1,6251.534,12820.379,171.500,257.250,6.125,86.000,86.000,718.000
block-2-0-bn1,369.160,615.634,257.250,257.250,0.007,86.007,0.000,172.000
block-2-0-conv2,14382.488,33175.581,257.250,214.375,55.125,42.875,241.125,56.000
block-2-0-bn2,173.873,331.187,214.375,214.375,0.014,42.889,1.111,88.000
block-2-0-conv3,6292.351,12216.024,214.375,257.250,24.500,86.000,198.000,68.000
block-2-0-bn3,292.455,665.202,257.250,257.250,0.027,86.027,0.000,172.000
block-2-0-downsample,7078.409,16709.236,257.250,85.750,24.500,172.027,85.973,258.000
block-2-0-relu,222.079,331.092,85.750,85.750,0.000,86.000,0.000,172.000
block-2-1-conv1,3736.278,6905.783,85.750,107.188,12.250,21.438,0.000,272.000
block-2-1-bn1,163.987,159.879,107.188,107.188,0.007,22.007,0.000,44.000
block-2-1-conv2,5507.667,9692.289,107.188,128.625,55.125,42.875,411.125,410.000
block-2-1-bn2,173.873,331.187,128.625,128.625,0.014,42.889,1.111,88.000
block-2-1-conv3,6292.351,12216.024,128.625,171.500,24.500,86.000,198.000,68.000
block-2-1-bn3,292.455,665.202,171.500,171.500,0.027,86.027,0.000,172.000
block-2-1-downsample,331.577,47.519,171.500,85.750,0.000,86.000,0.000,86.000
block-2-1-relu,222.079,331.092,85.750,85.750,0.000,86.000,0.000,172.000
block-2-2-conv1,3736.278,6905.783,85.750,107.188,12.250,21.438,0.000,272.000
block-2-2-bn1,163.987,159.879,107.188,107.188,0.007,22.007,0.000,44.000
block-2-2-conv2,5507.667,9692.289,107.188,128.625,55.125,42.875,411.125,410.000
block-2-2-bn2,173.873,331.187,128.625,128.625,0.014,42.889,1.111,88.000
block-2-2-conv3,6292.351,12216.024,128.625,171.500,24.500,86.000,198.000,68.000
block-2-2-bn3,292.455,665.202,171.500,171.500,0.027,86.027,0.000,172.000
block-2-2-downsample,331.577,47.519,171.500,85.750,0.000,86.000,0.000,86.000
block-2-2-relu,222.079,331.092,85.750,85.750,0.000,86.000,0.000,172.000
block-2-3-conv1,3736.278,6905.783,85.750,107.188,12.250,21.438,0.000,272.000
block-2-3-bn1,163.987,159.879,107.188,107.188,0.007,22.007,0.000,44.000
block-2-3-conv2,5507.667,9692.289,107.188,128.625,55.125,42.875,411.125,410.000
block-2-3-bn2,173.873,331.187,128.625,128.625,0.014,42.889,1.111,88.000
block-2-3-conv3,6292.351,12216.024,128.625,171.500,24.500,86.000,198.000,68.000
block-2-3-bn3,292.455,665.202,171.500,171.500,0.027,86.027,0.000,172.000
block-2-3-downsample,331.577,47.519,171.500,85.750,0.000,86.000,0.000,86.000
block-2-3-relu,222.079,331.092,85.750,85.750,0.000,86.000,0.000,172.000
block-2-4-conv1,3736.278,6905.783,85.750,107.188,12.250,21.438,0.000,272.000
block-2-4-bn1,163.987,159.879,107.188,107.188,0.007,22.007,0.000,44.000
block-2-4-conv2,5507.667,9692.289,107.188,128.625,55.125,42.875,411.125,410.000
block-2-4-bn2,173.873,331.187,128.625,128.625,0.014,42.889,1.111,88.000
block-2-4-conv3,6292.351,12216.024,128.625,171.500,24.500,86.000,198.000,68.000
block-2-4-bn3,292.455,665.202,171.500,171.500,0.027,86.027,0.000,172.000
block-2-4-downsample,331.577,47.519,171.500,85.750,0.000,86.000,0.000,86.000
block-2-4-relu,222.079,331.092,85.750,85.750,0.000,86.000,0.000,172.000
block-2-5-conv1,3736.278,6905.783,85.750,107.188,12.250,21.438,0.000,272.000
block-2-5-bn1,163.987,159.879,107.188,107.188,0.007,22.007,0.000,44.000
block-2-5-conv2,5507.667,9692.289,107.188,128.625,55.125,42.875,411.125,410.000
block-2-5-bn2,173.873,331.187,128.625,128.625,0.014,42.889,1.111,88.000
block-2-5-conv3,6292.351,12216.024,128.625,171.500,24.500,86.000,198.000,68.000
block-2-5-bn3,292.455,665.202,171.500,171.500,0.027,86.027,0.000,172.000
block-2-5-downsample,331.577,47.519,171.500,85.750,0.000,86.000,0.000,86.000
block-2-5-relu,222.079,331.092,85.750,85.750,0.000,86.000,0.000,172.000
block-3-0-conv1,6532.717,12569.624,85.750,128.625,24.500,42.875,71.125,284.000
block-3-0-bn1,173.873,331.187,128.625,128.625,0.014,42.889,1.111,88.000
