op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,25367.702,13407.564,27.562,1029.000,0.126,1030.000,1548.000,1030.000
bn1,4575.264,7434.460,1029.000,1029.000,0.003,1030.004,0.000,2060.000
relu1,2632.115,3935.243,1029.000,1029.000,0.000,1030.000,0.000,2060.000
maxpool,2424.254,10327.703,1029.000,257.250,0.000,772.500,1.500,1288.000
block-0-0-conv1,9590.665,12123.121,257.250,514.500,0.383,386.625,131.375,1292.000
block-0-0-bn1,1246.423,1788.403,514.500,514.500,0.003,258.004,0.000,516.000
block-0-0-conv2,26722.531,32291.067,514.500,771.750,6.891,643.125,1608.875,1476.000
block-0-0-bn2,2412.381,3587.108,771.750,771.750,0.007,514.507,1.493,1032.000
block-0-0-conv3,44067.835,66422.426,771.750,1286.250,3.062,1288.000,258.000,2066.000
block-0-0-bn3,4360.075,7371.491,1286.250,1286.250,0.014,1030.014,0.000,2060.000
block-0-0-downsample,43362.290,32575.791,1286.250,1029.000,1.531,2188.639,1161.361,1162.000
block-0-0-relu,2815.015,3936.672,1029.000,1029.000,0.000,1030.000,0.000,2060.000
block-0-1-conv1,17851.399,53613.645,1029.000,1286.250,1.531,771.750,260.250,4640.000
block-0-1-bn1,1246.423,1788.403,1286.250,1286.250,0.003,258.004,0.000,516.000
block-0-1-conv2,26722.531,32291.067,1286.250,1543.500,6.891,643.125,1608.875,1476.000
block-0-1-bn2,2412.381,3587.108,1543.500,1543.500,0.007,514.507,1.493,1032.000
block-0-1-conv3,44067.835,66422.426,1543.500,2058.000,3.062,1288.000,258.000,2066.000
block-0-1-bn3,4360.075,7371.491,2058.000,2058.000,0.014,1030.014,0.000,2060.000
block-0-1-downsample,3934.989,49.083,2058.000,1029.000,0.000,1030.000,0.000,1030.000
block-0-1-relu,2815.015,3936.672,1029.000,1029.000,0.000,1030.000,0.000,2060.000
block-0-2-conv1,17851.399,53613.645,1029.000,1286.250,1.531,771.750,260.250,4640.000
block-0-2-bn1,1246.423,1788.403,1286.250,1286.250,0.003,258.004,0.000,516.000
block-0-2-conv2,26722.531,32291.067,1286.250,1543.500,6.891,643.125,1608.875,1476.000
block-0-2-bn2,2412.381,3587.108,1543.500,1543.500,0.007,514.507,1.493,1032.000
block-0-2-conv3,44067.835,66422.426,1543.500,2058.000,3.062,1288.000,258.000,2066.000
block-0-2-bn3,4360.075,7371.491,2058.000,2058.000,0.014,1030.014,0.000,2060.000
block-0-2-downsample,3934.989,49.083,2058.000,1029.000,0.000,1030.000,0.000,1030.000
block-0-2-relu,2815.015,3936.672,1029.000,1029.000,0.000,1030.000,0.000,2060.000
block-1-0-conv1,32637.627,80890.779,1029.000,1543.500,3.062,1029.000,0.000,5156.000
block-1-0-bn1,2412.381,3587.108,1543.500,1543.500,0.007,514.507,1.493,1032.000
block-1-0-conv2,44233.612,98146.982,1543.500,1286.250,27.562,515.250,28.750,1290.000
block-1-0-bn2,1095.994,1884.857,1286.250,1286.250,0.014,258.014,0.000,516.000
block-1-0-conv3,30684.956,41430.377,1286.250,1543.500,12.250,643.125,2.875,1246.000
block-1-0-bn3,2298.086,4006.619,1543.500,1543.500,0.027,514.527,1.473,1032.000
block-1-0-downsample,36303.350,72011.130,1543.500,514.500,12.250,1543.527,520.473,2578.000
block-1-0-relu,1456.690,2017.021,514.500,514.500,0.000,514.500,1.500,1032.000
block-1-1-conv1,12894.504,30143.980,514.500,643.125,6.125,386.625,129.375,2364.000
block-1-1-bn1,601.857,1027.126,643.125,643.125,0.007,128.632,1.368,260.000
block-1-1-conv2,19510.555,25151.591,643.125,771.750,27.562,322.312,835.688,834.000
block-1-1-bn2,1095.994,1884.857,771.750,771.750,0.014,258.014,0.000,516.000
block-1-1-conv3,30684.956,41430.377,771.750,1029.000,12.250,643.125,2.875,1246.000
block-1-1-bn3,2298.086,4006.619,1029.000,1029.000,0.027,514.527,1.473,1032.000
block-1-1-downsample,1969.554,48.521,1029.000,514.500,0.000,514.500,1.500,516.000
block-1-1-relu,1456.690,2017.021,514.500,514.500,0.000,514.500,1.500,1032.000
block-1-2-conv1,12894.504,30143.980,514.500,643.125,6.125,386.625,129.375,2364.000
block-1-2-bn1,601.857,1027.126,643.125,643.125,0.007,128.632,1.368,260.000
block-1-2-conv2,19510.555,25151.591,643.125,771.750,27.562,322.312,835.688,834.000
block-1-2-bn2,1095.994,1884.857,771.750,771.750,0.014,258.014,0.000,516.000
block-1-2-conv3,30684.956,41430.377,771.750,1029.000,12.250,643.125,2.875,1246.000
block-1-2-bn3,2298.086,4006.619,1029.000,1029.000,0.027,514.527,1.473,1032.000
block-1-2-downsample,1969.554,48.521,1029.000,514.500,0.000,514.500,1.500,516.000
block-1-2-relu,1456.690,2017.021,514.500,514.500,0.000,514.500,1.500,1032.000
block-1-3-conv1,12894.504,30143.980,514.500,643.125,6.125,386.625,129.375,2364.000
block-1-3-bn1,601.857,1027.126,643.125,643.125,0.007,128.632,1.368,260.000
block-1-3-conv2,19510.555,25151.591,643.125,771.750,27.562,322.312,835.688,834.000
block-1-3-bn2,1095.994,1884.857,771.750,771.750,0.014,258.014,0.000,516.000
block-1-3-conv3,30684.956,41430.377,771.750,1029.000,12.250,643.125,2.875,1246.000
block-1-3-bn3,2298.086,4006.619,1029.000,1029.000,0.027,514.527,1.473,1032.000
block-1-3-downsample,1969.554,48.521,1029.000,514.500,0.000,514.500,1.500,516.000
block-1-3-relu,1456.690,2017.021,514.500,514.500,0.000,514.500,1.500,1032.000
block-2-0-conv1,24032.111,49461.750,514.500,771.750,12.250,515.250,0.000,2406.000
block-2-0-bn1,1095.994,1884.857,771.750,771.750,0.014,258.014,0.000,516.000
block-2-0-conv2,39955.127,104782.183,771.750,643.125,110.250,257.250,0.000,890.000
block-2-0-bn2,488.021,1092.296,643.125,643.125,0.027,128.652,1.348,260.000
block-2-0-conv3,24193.029,38365.440,643.125,771.750,49.000,322.312,67.688,568.000
block-2-0-bn3,968.692,2225.274,771.750,771.750,0.055,258.055,0.000,516.000
block-2-0-downsample,27554.275,60256.625,771.750,257.250,49.000,773.305,306.695,1340.000
block-2-0-relu,702.875,987.349,257.250,257.250,0.000,258.000,0.000,516.000
block-2-1-conv1,11364.607,24586.737,257.250,321.562,24.500,192.938,67.062,1188.000
block-2-1-bn1,250.498,548.710,321.562,321.562,0.014,64.326,1.674,132.000
block-2-1-conv2,17904.313,29357.110,321.562,385.875,110.250,160.781,951.219,914.000
block-2-1-bn2,488.021,1092.296,385.875,385.875,0.027,128.652,1.348,260.000
block-2-1-conv3,24193.029,38365.440,385.875,514.500,49.000,322.312,67.688,568.000
block-2-1-bn3,968.692,2225.274,514.500,514.500,0.055,258.055,0.000,516.000
block-2-1-downsample,987.910,47.925,514.500,257.250,0.000,258.000,0.000,258.000
block-2-1-relu,702.875,987.349,257.250,257.250,0.000,258.000,0.000,516.000
block-2-2-conv1,11364.607,24586.737,257.250,321.562,24.500,192.938,67.062,1188.000
block-2-2-bn1,250.498,548.710,321.562,321.562,0.014,64.326,1.674,132.000
block-2-2-conv2,17904.313,29357.110,321.562,385.875,110.250,160.781,951.219,914.000
block-2-2-bn2,488.021,1092.296,385.875,385.875,0.027,128.652,1.348,260.000
block-2-2-conv3,24193.029,38365.440,385.875,514.500,49.000,322.312,67.688,568.000
block-2-2-bn3,968.692,2225.274,514.500,514.500,0.055,258.055,0.000,516.000
block-2-2-downsample,987.910,47.925,514.500,257.250,0.000,258.000,0.000,258.000
block-2-2-relu,702.875,987.349,257.250,257.250,0.000,258.000,0.000,516.000
block-2-3-conv1,11364.607,24586.737,257.250,321.562,24.500,192.938,67.062,1188.000
block-2-3-bn1,250.498,548.710,321.562,321.562,0.014,64.326,1.674,132.000
block-2-3-conv2,17904.313,29357.110,321.562,385.875,110.250,160.781,951.219,914.000
block-2-3-bn2,488.021,1092.296,385.875,385.875,0.027,128.652,1.348,260.000
block-2-3-conv3,24193.029,38365.440,385.875,514.500,49.000,322.312,67.688,568.000
block-2-3-bn3,968.692,2225.274,514.500,514.500,0.055,258.055,0.000,516.000
block-2-3-downsample,987.910,47.925,514.500,257.250,0.000,258.000,0.000,258.000
block-2-3-relu,702.875,987.349,257.250,257.250,0.000,258.000,0.000,516.000
block-2-4-conv1,11364.607,24586.737,257.250,321.562,24.500,192.938,67.062,1188.000
block-2-4-bn1,250.498,548.710,321.562,321.562,0.014,64.326,1.674,132.000
block-2-4-conv2,17904.313,29357.110,321.562,385.875,110.250,160.781,951.219,914.000
block-2-4-bn2,488.021,1092.296,385.875,385.875,0.027,128.652,1.348,260.000
block-2-4-conv3,24193.029,38365.440,385.875,514.500,49.000,322.312,67.688,568.000
block-2-4-bn3,968.692,2225.274,514.500,514.500,0.055,258.055,0.000,516.000
block-2-4-downsample,987.910,47.925,514.500,257.250,0.000,258.000,0.000,258.000
block-2-4-relu,702.875,987.349,257.250,257.250,0.000,258.000,0.000,516.000
block-2-5-conv1,11364.607,24586.737,257.250,321.562,24.500,192.938,67.062,1188.000
block-2-5-bn1,250.498,548.710,321.562,321.562,0.014,64.326,1.674,132.000
block-2-5-conv2,17904.313,29357.110,321.562,385.875,110.250,160.781,951.219,914.000
block-2-5-bn2,488.021,1092.296,385.875,385.875,0.027,128.652,1.348,260.000
block-2-5-conv3,24193.029,38365.440,385.875,514.500,49.000,322.312,67.688,568.000
block-2-5-bn3,968.692,2225.274,514.500,514.500,0.055,258.055,0.000,516.000
block-2-5-downsample,987.910,47.925,514.500,257.250,0.000,258.000,0.000,258.000
block-2-5-relu,702.875,987.349,257.250,257.250,0.000,258.000,0.000,516.000
block-3-0-conv1,21677.736,42100.143,257.250,385.875,49.000,257.250,0.000,1342.000
block-3-0-bn1,488.021,1092.296,385.875,385.875,0.027,128.652,1.348,260.000
block-3-0-conv2,45368.637,107665.026,385.875,321.562,441.000,128.625,1015.375,0.000
block-3-0-bn2,301.837,411.676,321.562,321.562,0.055,64.367,1.633,132.000
block-3-0-conv3,43254.354,48856.249,321.562,385.875,196.000,160.781,37.219,428.000
block-3-0-bn3,544.417,778.528,385.875,385.875,0.109,128.734,1.266,260.000
block-3-0-downsample,22875.787,72971.218,385.875,128.625,196.000,385.984,202.016,912.000
block-3-0-relu,366.751,529.592,128.625,128.625,0.000,128.625,1.375,260.000
block-3-1-conv1,18826.392,25749.313,128.625,160.781,98.000,96.469,135.531,524.000
block-3-1-bn1,168.551,204.054,160.781,160.781,0.027,32.184,1.816,68.000
block-3-1-conv2,22457.068,33600.503,160.781,192.938,441.000,80.391,2023.609,2002.000
block-3-1-bn2,301.837,411.676,192.938,192.938,0.055,64.367,1.633,132.000
block-3-1-conv3,43254.354,48856.249,192.938,257.250,196.000,160.781,37.219,428.000
block-3-1-bn3,544.417,778.528,257.250,257.250,0.109,128.734,1.266,260.000
block-3-1-downsample,496.200,47.710,257.250,128.625,0.000,128.625,1.375,130.000
block-3-1-relu,366.751,529.592,128.625,128.625,0.000,128.625,1.375,260.000
block-3-2-conv1,18826.392,25749.313,128.625,160.781,98.000,96.469,135.531,524.000
block-3-2-bn1,168.551,204.054,160.781,160.781,0.027,32.184,1.816,68.000
block-3-2-conv2,22457.068,33600.503,160.781,192.938,441.000,80.391,2023.609,2002.000
block-3-2-bn2,301.837,411.676,192.938,192.938,0.055,64.367,1.633,132.000
block-3-2-conv3,43254.354,48856.249,192.938,257.250,196.000,160.781,37.219,428.000
block-3-2-bn3,544.417,778.528,257.250,257.250,0.109,128.734,1.266,260.000
block-3-2-downsample,496.200,47.710,257.250,128.625,0.000,128.625,1.375,130.000
block-3-2-relu,366.751,529.592,128.625,128.625,0.000,128.625,1.375,260.000
avgpool,296.565,191.703,128.625,2.625,0.000,2.625,17.375,130.000
fc,171.924,269.887,2.625,0.188,56.004,0.188,0.000,0.000
