op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,24361.074,12265.093,36.750,980.000,0.090,980.000,1470.000,980.000
bn1,4522.185,7742.037,980.000,980.000,0.002,980.003,0.000,1960.000
relu1,2506.744,3748.351,980.000,980.000,0.000,980.000,0.000,1960.000
maxpool,2310.089,9781.100,980.000,245.000,0.000,736.000,0.000,1226.000
block-0-0-conv1,7339.394,13245.052,245.000,490.000,0.195,246.000,372.000,984.000
block-0-0-bn1,1189.414,1861.359,490.000,490.000,0.002,246.003,0.000,492.000
block-0-0-conv2,152647.501,156493.851,490.000,4165.000,28.125,3920.000,6890.000,11964.000
block-0-0-bn2,16650.007,29181.403,4165.000,4165.000,0.039,3920.039,0.000,7840.000
block-0-0-conv3,117425.423,351538.978,4165.000,1225.000,12.500,980.000,0.000,7854.000
block-0-0-bn3,4223.210,6969.322,1225.000,1225.000,0.010,980.010,0.000,1960.000
block-0-0-downsample,34719.230,29411.345,1225.000,980.000,0.781,1960.010,2449.990,980.000
block-0-0-relu,2680.572,3749.508,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-1-conv1,12562.627,49327.420,980.000,1225.000,0.781,246.000,372.000,3186.000
block-0-1-bn1,1189.414,1861.359,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-1-conv2,152647.501,156493.851,1225.000,4900.000,28.125,3920.000,6890.000,11964.000
block-0-1-bn2,16650.007,29181.403,4900.000,4900.000,0.039,3920.039,0.000,7840.000
block-0-1-conv3,117425.423,351538.978,4900.000,1960.000,12.500,980.000,0.000,7854.000
block-0-1-bn3,4223.210,6969.322,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-1-downsample,3826.476,46.841,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-1-relu,2680.572,3749.508,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-2-conv1,12562.627,49327.420,980.000,1225.000,0.781,246.000,372.000,3186.000
block-0-2-bn1,1189.414,1861.359,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-2-conv2,152647.501,156493.851,1225.000,4900.000,28.125,3920.000,6890.000,11964.000
block-0-2-bn2,16650.007,29181.403,4900.000,4900.000,0.039,3920.039,0.000,7840.000
block-0-2-conv3,117425.423,351538.978,4900.000,1960.000,12.500,980.000,0.000,7854.000
block-0-2-bn3,4223.210,6969.322,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-2-downsample,3826.476,46.841,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-2-relu,2680.572,3749.508,980.000,980.000,0.000,980.000,0.000,1960.000
block-1-0-conv1,22028.089,63242.885,980.000,1470.000,1.562,490.000,0.000,3186.000
