op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,4903.933,5473.748,18.375,343.000,0.016,344.000,396.000,344.000
bn1,1518.693,2512.270,343.000,343.000,0.002,344.002,0.000,688.000
relu1,879.555,1315.299,343.000,343.000,0.000,344.000,0.000,688.000
maxpool,811.570,3450.764,343.000,85.750,0.000,258.000,0.000,430.000
block-0-0-conv1,1830.142,2170.002,85.750,171.500,0.024,96.719,85.281,368.000
block-0-0-bn1,361.061,595.145,171.500,171.500,0.002,86.002,0.000,172.000
block-0-0-conv2,4137.454,5868.865,171.500,257.250,0.431,182.719,85.281,584.000
block-0-0-bn2,720.620,1209.780,257.250,257.250,0.003,172.004,0.000,344.000
block-0-0-conv3,6456.289,5233.095,257.250,428.750,0.191,366.000,154.000,560.000
block-0-0-bn3,1427.515,2419.045,428.750,428.750,0.007,344.007,0.000,688.000
block-0-0-downsample,8908.924,6408.101,428.750,343.000,0.096,698.726,429.274,344.000
block-0-0-relu,879.472,1314.772,343.000,343.000,0.000,344.000,0.000,688.000
block-0-1-conv1,2815.707,6972.836,343.000,428.750,0.096,128.875,309.125,1206.000
block-0-1-bn1,361.061,595.145,428.750,428.750,0.002,86.002,0.000,172.000
block-0-1-conv2,4137.454,5868.865,428.750,514.500,0.431,182.719,85.281,584.000
block-0-1-bn2,720.620,1209.780,514.500,514.500,0.003,172.004,0.000,344.000
block-0-1-conv3,6456.289,5233.095,514.500,686.000,0.191,366.000,154.000,560.000
block-0-1-bn3,1427.515,2419.045,686.000,686.000,0.007,344.007,0.000,688.000
block-0-1-downsample,1314.788,47.388,686.000,343.000,0.000,344.000,0.000,344.000
block-0-1-relu,879.472,1314.772,343.000,343.000,0.000,344.000,0.000,688.000
block-0-2-conv1,2815.707,6972.836,343.000,428.750,0.096,128.875,309.125,1206.000
block-0-2-bn1,361.061,595.145,428.750,428.750,0.002,86.002,0.000,172.000
block-0-2-conv2,4137.454,5868.865,428.750,514.500,0.431,182.719,85.281,584.000
block-0-2-bn2,720.620,1209.780,514.500,514.500,0.003,172.004,0.000,344.000
block-0-2-conv3,6456.289,5233.095,514.500,686.000,0.191,366.000,154.000,560.000
block-0-2-bn3,1427.515,2419.045,686.000,686.000,0.007,344.007,0.000,688.000
block-0-2-downsample,1314.788,47.388,686.000,343.000,0.000,344.000,0.000,344.000
block-0-2-relu,879.472,1314.772,343.000,343.000,0.000,344.000,0.000,688.000
block-1-0-conv1,4339.629,8081.313,343.000,514.500,0.191,214.875,309.125,1292.000
block-1-0-bn1,720.620,1209.780,514.500,514.500,0.003,172.004,0.000,344.000
block-1-0-conv2,3539.276,6131.917,514.500,428.750,1.723,107.438,132.562,302.000
block-1-0-bn2,368.198,611.064,428.750,428.750,0.007,86.007,0.000,172.000
block-1-0-conv3,3696.463,3380.508,428.750,514.500,0.766,182.719,85.281,284.000
block-1-0-bn3,729.419,1274.476,514.500,514.500,0.014,172.014,0.000,344.000
block-1-0-downsample,5929.531,8166.039,514.500,171.500,0.766,386.889,481.111,518.000
block-1-0-relu,474.898,659.426,171.500,171.500,0.000,172.000,0.000,344.000
block-1-1-conv1,1679.559,3975.902,171.500,214.375,0.383,64.875,155.125,604.000
block-1-1-bn1,192.316,310.962,214.375,214.375,0.003,42.879,1.121,88.000
block-1-1-conv2,2616.438,2812.238,214.375,257.250,1.723,91.359,246.641,212.000
block-1-1-bn2,368.198,611.064,257.250,257.250,0.007,86.007,0.000,172.000
block-1-1-conv3,3696.463,3380.508,257.250,343.000,0.766,182.719,85.281,284.000
block-1-1-bn3,729.419,1274.476,343.000,343.000,0.014,172.014,0.000,344.000
block-1-1-downsample,659.107,48.838,343.000,171.500,0.000,172.000,0.000,172.000
block-1-1-relu,474.898,659.426,171.500,171.500,0.000,172.000,0.000,344.000
block-1-2-conv1,1679.559,3975.902,171.500,214.375,0.383,64.875,155.125,604.000
block-1-2-bn1,192.316,310.962,214.375,214.375,0.003,42.879,1.121,88.000
block-1-2-conv2,2616.438,2812.238,214.375,257.250,1.723,91.359,246.641,212.000
block-1-2-bn2,368.198,611.064,257.250,257.250,0.007,86.007,0.000,172.000
block-1-2-conv3,3696.463,3380.508,257.250,343.000,0.766,182.719,85.281,284.000
block-1-2-bn3,729.419,1274.476,343.000,343.000,0.014,172.014,0.000,344.000
block-1-2-downsample,659.107,48.838,343.000,171.500,0.000,172.000,0.000,172.000
block-1-2-relu,474.898,659.426,171.500,171.500,0.000,172.000,0.000,344.000
block-1-3-conv1,1679.559,3975.902,171.500,214.375,0.383,64.875,155.125,604.000
block-1-3-bn1,192.316,310.962,214.375,214.375,0.003,42.879,1.121,88.000
block-1-3-conv2,2616.438,2812.238,214.375,257.250,1.723,91.359,246.641,212.000
block-1-3-bn2,368.198,611.064,257.250,257.250,0.007,86.007,0.000,172.000
block-1-3-conv3,3696.463,3380.508,257.250,343.000,0.766,182.719,85.281,284.000
block-1-3-bn3,729.419,1274.476,343.000,343.000,0.014,172.014,0.000,344.000
block-1-3-downsample,659.107,48.838,343.000,171.500,0.000,172.000,0.000,172.000
block-1-3-relu,474.898,659.426,171.500,171.500,0.000,172.000,0.000,344.000
block-2-0-conv1,2698.568,4789.850,171.500,257.250,0.766,108.000,154.000,652.000
block-2-0-bn1,368.198,611.064,257.250,257.250,0.007,86.007,0.000,172.000
block-2-0-conv2,3194.420,5800.711,257.250,214.375,6.891,53.594,142.406,86.000
block-2-0-bn2,168.549,330.192,214.375,214.375,0.014,42.889,1.111,88.000
block-2-0-conv3,2392.033,2972.753,214.375,257.250,3.062,91.359,54.641,184.000
block-2-0-bn3,291.598,672.601,257.250,257.250,0.027,86.027,0.000,172.000
block-2-0-downsample,3463.794,5660.170,257.250,85.750,3.062,194.027,239.973,258.000
block-2-0-relu,222.313,331.959,85.750,85.750,0.000,86.000,0.000,172.000
block-2-1-conv1,1213.549,2554.946,85.750,107.188,1.531,32.719,85.281,330.000
block-2-1-bn1,166.605,159.935,107.188,107.188,0.007,22.007,0.000,44.000
block-2-1-conv2,1841.033,2486.318,107.188,128.625,6.891,45.555,180.445,162.000
block-2-1-bn2,168.549,330.192,128.625,128.625,0.014,42.889,1.111,88.000
block-2-1-conv3,2392.033,2972.753,128.625,171.500,3.062,91.359,54.641,184.000
block-2-1-bn3,291.598,672.601,171.500,171.500,0.027,86.027,0.000,172.000
block-2-1-downsample,331.650,47.921,171.500,85.750,0.000,86.000,0.000,86.000
block-2-1-relu,222.313,331.959,85.750,85.750,0.000,86.000,0.000,172.000
block-2-2-conv1,1213.549,2554.946,85.750,107.188,1.531,32.719,85.281,330.000
block-2-2-bn1,166.605,159.935,107.188,107.188,0.007,22.007,0.000,44.000
block-2-2-conv2,1841.033,2486.318,107.188,128.625,6.891,45.555,180.445,162.000
block-2-2-bn2,168.549,330.192,128.625,128.625,0.014,42.889,1.111,88.000
block-2-2-conv3,2392.033,2972.753,128.625,171.500,3.062,91.359,54.641,184.000
block-2-2-bn3,291.598,672.601,171.500,171.500,0.027,86.027,0.000,172.000
block-2-2-downsample,331.650,47.921,171.500,85.750,0.000,86.000,0.000,86.000
block-2-2-relu,222.313,331.959,85.750,85.750,0.000,86.000,0.000,172.000
block-2-3-conv1,1213.549,2554.946,85.750,107.188,1.531,32.719,85.281,330.000
block-2-3-bn1,166.605,159.935,107.188,107.188,0.007,22.007,0.000,44.000
block-2-3-conv2,1841.033,2486.318,107.188,128.625,6.891,45.555,180.445,162.000
block-2-3-bn2,168.549,330.192,128.625,128.625,0.014,42.889,1.111,88.000
block-2-3-conv3,2392.033,2972.753,128.625,171.500,3.062,91.359,54.641,184.000
block-2-3-bn3,291.598,672.601,171.500,171.500,0.027,86.027,0.000,172.000
block-2-3-downsample,331.650,47.921,171.500,85.750,0.000,86.000,0.000,86.000
block-2-3-relu,222.313,331.959,85.750,85.750,0.000,86.000,0.000,172.000
block-2-4-conv1,1213.549,2554.946,85.750,107.188,1.531,32.719,85.281,330.000
block-2-4-bn1,166.605,159.935,107.188,107.188,0.007,22.007,0.000,44.000
block-2-4-conv2,1841.033,2486.318,107.188,128.625,6.891,45.555,180.445,162.000
block-2-4-bn2,168.549,330.192,128.625,128.625,0.014,42.889,1.111,88.000
block-2-4-conv3,2392.033,2972.753,128.625,171.500,3.062,91.359,54.641,184.000
block-2-4-bn3,291.598,672.601,171.500,171.500,0.027,86.027,0.000,172.000
block-2-4-downsample,331.650,47.921,171.500,85.750,0.000,86.000,0.000,86.000
block-2-4-relu,222.313,331.959,85.750,85.750,0.000,86.000,0.000,172.000
block-2-5-conv1,1213.549,2554.946,85.750,107.188,1.531,32.719,85.281,330.000
block-2-5-bn1,166.605,159.935,107.188,107.188,0.007,22.007,0.000,44.000
block-2-5-conv2,1841.033,2486.318,107.188,128.625,6.891,45.555,180.445,162.000
block-2-5-bn2,168.549,330.192,128.625,128.625,0.014,42.889,1.111,88.000
block-2-5-conv3,2392.033,2972.753,128.625,171.500,3.062,91.359,54.641,184.000
block-2-5-bn3,291.598,672.601,171.500,171.500,0.027,86.027,0.000,172.000
block-2-5-downsample,331.650,47.921,171.500,85.750,0.000,86.000,0.000,86.000
block-2-5-relu,222.313,331.959,85.750,85.750,0.000,86.000,0.000,172.000
