op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,6261.699,3518.457,18.375,343.000,0.031,344.000,430.000,344.000
bn1,1520.849,2488.474,343.000,343.000,0.002,344.002,0.000,688.000
relu1,879.658,1316.030,343.000,343.000,0.000,344.000,0.000,688.000
maxpool,810.808,3518.958,343.000,85.750,0.000,258.000,0.000,430.000
block-0-0-conv1,1744.900,3283.131,85.750,171.500,0.048,86.000,110.000,344.000
block-0-0-bn1,381.418,595.545,171.500,171.500,0.002,86.002,0.000,172.000
block-0-0-conv2,4955.740,5905.094,171.500,257.250,0.861,172.000,240.000,552.000
block-0-0-bn2,791.705,1311.414,257.250,257.250,0.003,172.004,0.000,344.000
block-0-0-conv3,7208.568,7761.118,257.250,428.750,0.383,344.000,430.000,516.000
block-0-0-bn3,1560.997,2602.959,428.750,428.750,0.007,344.007,0.000,688.000
block-0-0-downsample,9250.350,7029.994,428.750,343.000,0.191,688.007,773.993,344.000
block-0-0-relu,885.724,1314.737,343.000,343.000,0.000,344.000,0.000,688.000
block-0-1-conv1,2392.040,12863.395,343.000,428.750,0.191,86.000,110.000,1118.000
block-0-1-bn1,381.418,595.545,428.750,428.750,0.002,86.002,0.000,172.000
block-0-1-conv2,4955.740,5905.094,428.750,514.500,0.861,172.000,240.000,552.000
block-0-1-bn2,791.705,1311.414,514.500,514.500,0.003,172.004,0.000,344.000
block-0-1-conv3,7208.568,7761.118,514.500,686.000,0.383,344.000,430.000,516.000
block-0-1-bn3,1560.997,2602.959,686.000,686.000,0.007,344.007,0.000,688.000
block-0-1-downsample,1406.053,47.470,686.000,343.000,0.000,344.000,0.000,344.000
block-0-1-relu,885.724,1314.737,343.000,343.000,0.000,344.000,0.000,688.000
block-0-2-conv1,2392.040,12863.395,343.000,428.750,0.191,86.000,110.000,1118.000
block-0-2-bn1,381.418,595.545,428.750,428.750,0.002,86.002,0.000,172.000
block-0-2-conv2,4955.740,5905.094,428.750,514.500,0.861,172.000,240.000,552.000
block-0-2-bn2,791.705,1311.414,514.500,514.500,0.003,172.004,0.000,344.000
block-0-2-conv3,7208.568,7761.118,514.500,686.000,0.383,344.000,430.000,516.000
block-0-2-bn3,1560.997,2602.959,686.000,686.000,0.007,344.007,0.000,688.000
block-0-2-downsample,1406.053,47.470,686.000,343.000,0.000,344.000,0.000,344.000
block-0-2-relu,885.724,1314.737,343.000,343.000,0.000,344.000,0.000,688.000
block-1-0-conv1,4523.205,13349.631,343.000,514.500,0.383,172.000,220.000,1204.000
block-1-0-bn1,791.705,1311.414,514.500,514.500,0.003,172.004,0.000,344.000
block-1-0-conv2,5540.166,12131.014,514.500,428.750,3.445,86.000,88.000,258.000
block-1-0-bn2,401.502,666.888,428.750,428.750,0.007,86.007,0.000,172.000
block-1-0-conv3,4403.232,5488.824,428.750,514.500,1.531,172.000,176.000,346.000
block-1-0-bn3,723.464,1258.684,514.500,514.500,0.014,172.014,0.000,344.000
block-1-0-downsample,5821.897,14508.487,514.500,171.500,1.531,344.014,259.986,516.000
block-1-0-relu,487.759,705.086,171.500,171.500,0.000,172.000,0.000,344.000
block-1-1-conv1,1719.865,6359.625,171.500,214.375,0.766,42.875,61.125,562.000
block-1-1-bn1,213.232,347.401,214.375,214.375,0.003,42.879,1.121,88.000
block-1-1-conv2,3546.697,3854.902,214.375,257.250,3.445,86.000,88.000,290.000
block-1-1-bn2,401.502,666.888,257.250,257.250,0.007,86.007,0.000,172.000
block-1-1-conv3,4403.232,5488.824,257.250,343.000,1.531,172.000,176.000,346.000
block-1-1-bn3,723.464,1258.684,343.000,343.000,0.014,172.014,0.000,344.000
block-1-1-downsample,659.188,44.801,343.000,171.500,0.000,172.000,0.000,172.000
block-1-1-relu,487.759,705.086,171.500,171.500,0.000,172.000,0.000,344.000
block-1-2-conv1,1719.865,6359.625,171.500,214.375,0.766,42.875,61.125,562.000
block-1-2-bn1,213.232,347.401,214.375,214.375,0.003,42.879,1.121,88.000
block-1-2-conv2,3546.697,3854.902,214.375,257.250,3.445,86.000,88.000,290.000
block-1-2-bn2,401.502,666.888,257.250,257.250,0.007,86.007,0.000,172.000
block-1-2-conv3,4403.232,5488.824,257.250,343.000,1.531,172.000,176.000,346.000
block-1-2-bn3,723.464,1258.684,343.000,343.000,0.014,172.014,0.000,344.000
block-1-2-downsample,659.188,44.801,343.000,171.500,0.000,172.000,0.000,172.000
block-1-2-relu,487.759,705.086,171.500,171.500,0.000,172.000,0.000,344.000
block-1-3-conv1,1719.865,6359.625,171.500,214.375,0.766,42.875,61.125,562.000
block-1-3-bn1,213.232,347.401,214.375,214.375,0.003,42.879,1.121,88.000
block-1-3-conv2,3546.697,3854.902,214.375,257.250,3.445,86.000,88.000,290.000
block-1-3-bn2,401.502,666.888,257.250,257.250,0.007,86.007,0.000,172.000
block-1-3-conv3,4403.232,5488.824,257.250,343.000,1.531,172.000,176.000,346.000
block-1-3-bn3,723.464,1258.684,343.000,343.000,0.014,172.014,0.000,344.000
block-1-3-downsample,659.188,44.801,343.000,171.500,0.000,172.000,0.000,172.000
block-1-3-relu,487.759,705.086,171.500,171.500,0.000,172.000,0.000,344.000
block-2-0-conv1,3336.549,8016.895,171.500,257.250,1.531,86.000,0.000,540.000
block-2-0-bn1,401.502,666.888,257.250,257.250,0.007,86.007,0.000,172.000
block-2-0-conv2,4536.000,10577.635,257.250,214.375,13.781,42.875,95.125,86.000
block-2-0-bn2,164.200,328.538,214.375,214.375,0.014,42.889,1.111,88.000
block-2-0-conv3,3115.718,4456.847,214.375,257.250,6.125,86.000,88.000,130.000
block-2-0-bn3,294.238,669.919,257.250,257.250,0.027,86.027,0.000,172.000
block-2-0-downsample,3815.511,8499.855,257.250,85.750,6.125,172.027,129.973,258.000
block-2-0-relu,245.510,354.453,85.750,85.750,0.000,86.000,0.000,172.000
block-2-1-conv1,1504.728,4069.268,85.750,107.188,3.062,21.438,0.000,262.000
block-2-1-bn1,154.064,162.103,107.188,107.188,0.007,22.007,0.000,44.000
block-2-1-conv2,2255.436,3332.849,107.188,128.625,13.781,42.875,119.125,150.000
block-2-1-bn2,164.200,328.538,128.625,128.625,0.014,42.889,1.111,88.000
block-2-1-conv3,3115.718,4456.847,128.625,171.500,6.125,86.000,88.000,130.000
block-2-1-bn3,294.238,669.919,171.500,171.500,0.027,86.027,0.000,172.000
block-2-1-downsample,331.339,44.996,171.500,85.750,0.000,86.000,0.000,86.000
block-2-1-relu,245.510,354.453,85.750,85.750,0.000,86.000,0.000,172.000
block-2-2-conv1,1504.728,4069.268,85.750,107.188,3.062,21.438,0.000,262.000
block-2-2-bn1,154.064,162.103,107.188,107.188,0.007,22.007,0.000,44.000
block-2-2-conv2,2255.436,3332.849,107.188,128.625,13.781,42.875,119.125,150.000
block-2-2-bn2,164.200,328.538,128.625,128.625,0.014,42.889,1.111,88.000
