op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,2606.229,3386.875,9.188,171.500,0.126,172.000,344.000,0.000
bn1,745.727,1239.302,171.500,171.500,0.002,172.002,0.000,344.000
relu1,441.463,660.316,171.500,171.500,0.000,172.000,0.000,344.000
maxpool,408.766,1867.672,171.500,42.875,0.000,128.875,1.125,216.000
block-0-0-conv1,427.892,1611.794,42.875,85.750,0.191,42.875,1.125,220.000
block-0-0-bn1,184.824,298.427,85.750,85.750,0.002,42.877,1.123,88.000
block-0-0-conv2,2245.026,5703.801,85.750,128.625,3.445,86.000,304.000,304.000
block-0-0-bn2,363.377,596.505,128.625,128.625,0.003,86.004,0.000,172.000
block-0-0-conv3,3048.567,7269.393,128.625,214.375,1.531,172.000,0.000,432.000
block-0-0-bn3,717.340,1206.353,214.375,214.375,0.007,172.007,0.000,344.000
block-0-0-downsample,2917.060,5313.278,214.375,171.500,0.766,344.007,171.993,260.000
block-0-0-relu,441.419,659.369,171.500,171.500,0.000,172.000,0.000,344.000
block-0-1-conv1,1551.280,5448.791,171.500,214.375,0.766,42.875,1.125,732.000
block-0-1-bn1,184.824,298.427,214.375,214.375,0.002,42.877,1.123,88.000
block-0-1-conv2,2245.026,5703.801,214.375,257.250,3.445,86.000,304.000,304.000
block-0-1-bn2,363.377,596.505,257.250,257.250,0.003,86.004,0.000,172.000
block-0-1-conv3,3048.567,7269.393,257.250,343.000,1.531,172.000,0.000,432.000
block-0-1-bn3,717.340,1206.353,343.000,343.000,0.007,172.007,0.000,344.000
block-0-1-downsample,659.144,46.515,343.000,171.500,0.000,172.000,0.000,172.000
block-0-1-relu,441.419,659.369,171.500,171.500,0.000,172.000,0.000,344.000
block-0-2-conv1,1551.280,5448.791,171.500,214.375,0.766,42.875,1.125,732.000
block-0-2-bn1,184.824,298.427,214.375,214.375,0.002,42.877,1.123,88.000
block-0-2-conv2,2245.026,5703.801,214.375,257.250,3.445,86.000,304.000,304.000
block-0-2-bn2,363.377,596.505,257.250,257.250,0.003,86.004,0.000,172.000
block-0-2-conv3,3048.567,7269.393,257.250,343.000,1.531,172.000,0.000,432.000
block-0-2-bn3,717.340,1206.353,343.000,343.000,0.007,172.007,0.000,344.000
block-0-2-downsample,659.144,46.515,343.000,171.500,0.000,172.000,0.000,172.000
block-0-2-relu,441.419,659.369,171.500,171.500,0.000,172.000,0.000,344.000
block-1-0-conv1,3053.186,8720.216,171.500,257.250,1.531,85.750,0.000,776.000
block-1-0-bn1,363.377,596.505,257.250,257.250,0.003,86.004,0.000,172.000
block-1-0-conv2,6853.821,15200.496,257.250,214.375,13.781,42.875,0.000,302.000
block-1-0-bn2,180.030,312.426,214.375,214.375,0.007,42.882,1.118,88.000
block-1-0-conv3,3071.501,6589.922,214.375,257.250,6.125,86.000,0.000,278.000
block-1-0-bn3,348.166,623.460,257.250,257.250,0.014,86.014,0.000,172.000
block-1-0-downsample,3539.686,9376.253,257.250,85.750,6.125,172.014,85.986,602.000
block-1-0-relu,222.079,331.683,85.750,85.750,0.000,86.000,0.000,172.000
block-1-1-conv1,1842.532,4181.491,85.750,107.188,3.062,21.438,0.000,370.000
block-1-1-bn1,163.854,161.245,107.188,107.188,0.003,22.004,0.000,44.000
block-1-1-conv2,2235.111,4511.245,107.188,128.625,13.781,42.875,201.125,200.000
block-1-1-bn2,180.030,312.426,128.625,128.625,0.007,42.882,1.118,88.000
block-1-1-conv3,3071.501,6589.922,128.625,171.500,6.125,86.000,0.000,278.000
block-1-1-bn3,348.166,623.460,171.500,171.500,0.014,86.014,0.000,172.000
block-1-1-downsample,331.553,47.146,171.500,85.750,0.000,86.000,0.000,86.000
block-1-1-relu,222.079,331.683,85.750,85.750,0.000,86.000,0.000,172.000
block-1-2-conv1,1842.532,4181.491,85.750,107.188,3.062,21.438,0.000,370.000
block-1-2-bn1,163.854,161.245,107.188,107.188,0.003,22.004,0.000,44.000
block-1-2-conv2,2235.111,4511.245,107.188,128.625,13.781,42.875,201.125,200.000
block-1-2-bn2,180.030,312.426,128.625,128.625,0.007,42.882,1.118,88.000
block-1-2-conv3,3071.501,6589.922,128.625,171.500,6.125,86.000,0.000,278.000
block-1-2-bn3,348.166,623.460,171.500,171.500,0.014,86.014,0.000,172.000
block-1-2-downsample,331.553,47.146,171.500,85.750,0.000,86.000,0.000,86.000
block-1-2-relu,222.079,331.683,85.750,85.750,0.000,86.000,0.000,172.000
block-1-3-conv1,1842.532,4181.491,85.750,107.188,3.062,21.438,0.000,370.000
block-1-3-bn1,163.854,161.245,107.188,107.188,0.003,22.004,0.000,44.000
block-1-3-conv2,2235.111,4511.245,107.188,128.625,13.781,42.875,201.125,200.000
block-1-3-bn2,180.030,312.426,128.625,128.625,0.007,42.882,1.118,88.000
block-1-3-conv3,3071.501,6589.922,128.625,171.500,6.125,86.000,0.000,278.000
block-1-3-bn3,348.166,623.460,171.500,171.500,0.014,86.014,0.000,172.000
block-1-3-downsample,331.553,47.146,171.500,85.750,0.000,86.000,0.000,86.000
block-1-3-relu,222.079,331.683,85.750,85.750,0.000,86.000,0.000,172.000
block-2-0-conv1,3063.298,7171.894,85.750,128.625,6.125,42.875,0.000,406.000
block-2-0-bn1,180.030,312.426,128.625,128.625,0.007,42.882,1.118,88.000
block-2-0-conv2,7414.198,18083.010,128.625,107.188,55.125,21.438,34.562,156.000
block-2-0-bn2,170.391,114.553,107.188,107.188,0.014,22.014,0.000,44.000
block-2-0-conv3,3433.239,7459.655,107.188,128.625,24.500,42.875,91.125,438.000
block-2-0-bn3,168.523,216.488,128.625,128.625,0.027,42.902,1.098,88.000
block-2-0-downsample,3427.154,9617.405,128.625,42.875,24.500,85.777,72.223,302.000
block-2-0-relu,112.734,167.794,42.875,42.875,0.000,42.875,1.125,88.000
block-2-1-conv1,1688.383,4000.609,42.875,53.594,12.250,10.719,3.281,298.000
block-2-1-bn1,162.915,71.435,53.594,53.594,0.007,10.726,1.274,24.000
block-2-1-conv2,2934.362,5635.405,53.594,64.312,55.125,21.438,294.562,0.000
block-2-1-bn2,170.391,114.553,64.312,64.312,0.014,22.014,0.000,44.000
block-2-1-conv3,3433.239,7459.655,64.312,85.750,24.500,42.875,91.125,438.000
block-2-1-bn3,168.523,216.488,85.750,85.750,0.027,42.902,1.098,88.000
block-2-1-downsample,168.092,47.607,85.750,42.875,0.000,42.875,1.125,44.000
block-2-1-relu,112.734,167.794,42.875,42.875,0.000,42.875,1.125,88.000
block-2-2-conv1,1688.383,4000.609,42.875,53.594,12.250,10.719,3.281,298.000
block-2-2-bn1,162.915,71.435,53.594,53.594,0.007,10.726,1.274,24.000
block-2-2-conv2,2934.362,5635.405,53.594,64.312,55.125,21.438,294.562,0.000
block-2-2-bn2,170.391,114.553,64.312,64.312,0.014,22.014,0.000,44.000
block-2-2-conv3,3433.239,7459.655,64.312,85.750,24.500,42.875,91.125,438.000
block-2-2-bn3,168.523,216.488,85.750,85.750,0.027,42.902,1.098,88.000
block-2-2-downsample,168.092,47.607,85.750,42.875,0.000,42.875,1.125,44.000
block-2-2-relu,112.734,167.794,42.875,42.875,0.000,42.875,1.125,88.000
block-2-3-conv1,1688.383,4000.609,42.875,53.594,12.250,10.719,3.281,298.000
block-2-3-bn1,162.915,71.435,53.594,53.594,0.007,10.726,1.274,24.000
block-2-3-conv2,2934.362,5635.405,53.594,64.312,55.125,21.438,294.562,0.000
block-2-3-bn2,170.391,114.553,64.312,64.312,0.014,22.014,0.000,44.000
block-2-3-conv3,3433.239,7459.655,64.312,85.750,24.500,42.875,91.125,438.000
block-2-3-bn3,168.523,216.488,85.750,85.750,0.027,42.902,1.098,88.000
block-2-3-downsample,168.092,47.607,85.750,42.875,0.000,42.875,1.125,44.000
block-2-3-relu,112.734,167.794,42.875,42.875,0.000,42.875,1.125,88.000
block-2-4-conv1,1688.383,4000.609,42.875,53.594,12.250,10.719,3.281,298.000
block-2-4-bn1,162.915,71.435,53.594,53.594,0.007,10.726,1.274,24.000
block-2-4-conv2,2934.362,5635.405,53.594,64.312,55.125,21.438,294.562,0.000
block-2-4-bn2,170.391,114.553,64.312,64.312,0.014,22.014,0.000,44.000
block-2-4-conv3,3433.239,7459.655,64.312,85.750,24.500,42.875,91.125,438.000
block-2-4-bn3,168.523,216.488,85.750,85.750,0.027,42.902,1.098,88.000
block-2-4-downsample,168.092,47.607,85.750,42.875,0.000,42.875,1.125,44.000
block-2-4-relu,112.734,167.794,42.875,42.875,0.000,42.875,1.125,88.000
block-2-5-conv1,1688.383,4000.609,42.875,53.594,12.250,10.719,3.281,298.000
block-2-5-bn1,162.915,71.435,53.594,53.594,0.007,10.726,1.274,24.000
block-2-5-conv2,2934.362,5635.405,53.594,64.312,55.125,21.438,294.562,0.000
block-2-5-bn2,170.391,114.553,64.312,64.312,0.014,22.014,0.000,44.000
block-2-5-conv3,3433.239,7459.655,64.312,85.750,24.500,42.875,91.125,438.000
block-2-5-bn3,168.523,216.488,85.750,85.750,0.027,42.902,1.098,88.000
block-2-5-downsample,168.092,47.607,85.750,42.875,0.000,42.875,1.125,44.000
block-2-5-relu,112.734,167.794,42.875,42.875,0.000,42.875,1.125,88.000
block-3-0-conv1,3410.397,7301.226,42.875,64.312,24.500,22.000,26.000,548.000
block-3-0-bn1,170.391,114.553,64.312,64.312,0.014,22.014,0.000,44.000
block-3-0-conv2,7957.937,19095.948,64.312,53.594,220.500,10.719,463.281,0.000
block-3-0-bn2,170.188,95.930,53.594,53.594,0.027,10.746,1.254,24.000
block-3-0-conv3,3497.044,8795.447,53.594,64.312,98.000,21.438,0.000,0.000
