op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,24355.907,12264.180,36.750,980.000,0.090,980.000,1470.000,980.000
bn1,4512.885,7731.594,980.000,980.000,0.002,980.003,0.000,1960.000
relu1,2506.813,3748.405,980.000,980.000,0.000,980.000,0.000,1960.000
maxpool,2308.635,9780.737,980.000,245.000,0.000,736.000,0.000,1226.000
block-0-0-conv1,7338.785,13400.648,245.000,490.000,0.195,246.000,372.000,984.000
block-0-0-bn1,1183.674,1861.117,490.000,490.000,0.002,246.003,0.000,492.000
block-0-0-conv2,152545.428,156387.171,490.000,4165.000,28.125,3920.000,6890.000,11964.000
block-0-0-bn2,16663.072,29165.257,4165.000,4165.000,0.039,3920.039,0.000,7840.000
block-0-0-conv3,117418.827,354801.366,4165.000,1225.000,12.500,980.000,0.000,7854.000
block-0-0-bn3,4223.367,6969.780,1225.000,1225.000,0.010,980.010,0.000,1960.000
block-0-0-downsample,34718.525,29406.414,1225.000,980.000,0.781,1960.010,2449.990,980.000
block-0-0-relu,2678.767,3749.150,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-1-conv1,12558.277,49244.039,980.000,1225.000,0.781,246.000,372.000,3186.000
block-0-1-bn1,1183.674,1861.117,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-1-conv2,152545.428,156387.171,1225.000,4900.000,28.125,3920.000,6890.000,11964.000
block-0-1-bn2,16663.072,29165.257,4900.000,4900.000,0.039,3920.039,0.000,7840.000
block-0-1-conv3,117418.827,354801.366,4900.000,1960.000,12.500,980.000,0.000,7854.000
block-0-1-bn3,4223.367,6969.780,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-1-downsample,3827.288,51.177,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-1-relu,2678.767,3749.150,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-2-conv1,12558.277,49244.039,980.000,1225.000,0.781,246.000,372.000,3186.000
block-0-2-bn1,1183.674,1861.117,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-2-conv2,152545.428,156387.171,1225.000,4900.000,28.125,3920.000,6890.000,11964.000
block-0-2-bn2,16663.072,29165.257,4900.000,4900.000,0.039,3920.039,0.000,7840.000
block-0-2-conv3,117418.827,354801.366,4900.000,1960.000,12.500,980.000,0.000,7854.000
block-0-2-bn3,4223.367,6969.780,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-2-downsample,3827.288,51.177,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-2-relu,2678.767,3749.150,980.000,980.000,0.000,980.000,0.000,1960.000
block-1-0-conv1,22022.063,63267.394,980.000,1470.000,1.562,490.000,0.000,3186.000
block-1-0-bn1,2285.947,3440.546,1470.000,1470.000,0.005,490.005,0.000,980.000
block-1-0-conv2,239960.279,498227.209,1470.000,2940.000,112.500,1960.000,2940.000,1960.000
block-1-0-bn2,7973.834,14895.431,2940.000,2940.000,0.078,1960.078,0.000,3920.000
block-1-0-conv3,99127.146,299528.401,2940.000,1470.000,50.000,490.000,0.000,7172.000
block-1-0-bn3,2051.752,3574.545,1470.000,1470.000,0.020,490.020,0.000,980.000
block-1-0-downsample,25547.500,64445.033,1470.000,490.000,6.250,980.020,981.980,1470.000
block-1-0-relu,1387.213,1924.241,490.000,490.000,0.000,490.000,0.000,980.000
block-1-1-conv1,9665.823,30167.347,490.000,612.500,3.125,122.500,0.000,1474.000
block-1-1-bn1,591.789,1003.981,612.500,612.500,0.005,122.505,1.495,248.000
block-1-1-conv2,108561.978,123187.916,612.500,2450.000,112.500,1960.000,3912.000,3912.000
block-1-1-bn2,7973.834,14895.431,2450.000,2450.000,0.078,1960.078,0.000,3920.000
block-1-1-conv3,99127.146,299528.401,2450.000,980.000,50.000,490.000,0.000,7172.000
block-1-1-bn3,2051.752,3574.545,980.000,980.000,0.020,490.020,0.000,980.000
block-1-1-downsample,1899.039,48.517,980.000,490.000,0.000,490.000,0.000,490.000
block-1-1-relu,1387.213,1924.241,490.000,490.000,0.000,490.000,0.000,980.000
block-1-2-conv1,9665.823,30167.347,490.000,612.500,3.125,122.500,0.000,1474.000
block-1-2-bn1,591.789,1003.981,612.500,612.500,0.005,122.505,1.495,248.000
block-1-2-conv2,108561.978,123187.916,612.500,2450.000,112.500,1960.000,3912.000,3912.000
block-1-2-bn2,7973.834,14895.431,2450.000,2450.000,0.078,1960.078,0.000,3920.000
block-1-2-conv3,99127.146,299528.401,2450.000,980.000,50.000,490.000,0.000,7172.000
block-1-2-bn3,2051.752,3574.545,980.000,980.000,0.020,490.020,0.000,980.000
block-1-2-downsample,1899.039,48.517,980.000,490.000,0.000,490.000,0.000,490.000
block-1-2-relu,1387.213,1924.241,490.000,490.000,0.000,490.000,0.000,980.000
block-1-3-conv1,9665.823,30167.347,490.000,612.500,3.125,122.500,0.000,1474.000
block-1-3-bn1,591.789,1003.981,612.500,612.500,0.005,122.505,1.495,248.000
block-1-3-conv2,108561.978,123187.916,612.500,2450.000,112.500,1960.000,3912.000,3912.000
block-1-3-bn2,7973.834,14895.431,2450.000,2450.000,0.078,1960.078,0.000,3920.000
block-1-3-conv3,99127.146,299528.401,2450.000,980.000,50.000,490.000,0.000,7172.000
block-1-3-bn3,2051.752,3574.545,980.000,980.000,0.020,490.020,0.000,980.000
block-1-3-downsample,1899.039,48.517,980.000,490.000,0.000,490.000,0.000,490.000
block-1-3-relu,1387.213,1924.241,490.000,490.000,0.000,490.000,0.000,980.000
block-2-0-conv1,16617.330,40050.333,490.000,735.000,6.250,246.000,0.000,1602.000
block-2-0-bn1,1139.987,1944.790,735.000,735.000,0.010,246.010,0.000,492.000
block-2-0-conv2,216902.162,531324.433,735.000,1470.000,450.000,980.000,1922.000,980.000
block-2-0-bn2,4429.083,8041.116,1470.000,1470.000,0.156,980.156,0.000,1960.000
block-2-0-conv3,107101.029,231335.003,1470.000,735.000,200.000,245.000,0.000,2162.000
block-2-0-bn3,1129.906,1945.781,735.000,735.000,0.039,246.039,0.000,492.000
block-2-0-downsample,19180.073,56930.056,735.000,245.000,25.000,492.039,493.961,736.000
block-2-0-relu,695.728,1004.767,245.000,245.000,0.000,246.000,0.000,492.000
block-2-1-conv1,7953.779,19427.539,245.000,306.250,12.500,61.250,0.000,750.000
block-2-1-bn1,329.894,541.312,306.250,306.250,0.010,62.010,0.000,124.000
block-2-1-conv2,104881.713,157620.444,306.250,1225.000,450.000,980.000,2930.000,3420.000
block-2-1-bn2,4429.083,8041.116,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-1-conv3,107101.029,231335.003,1225.000,490.000,200.000,245.000,0.000,2162.000
block-2-1-bn3,1129.906,1945.781,490.000,490.000,0.039,246.039,0.000,492.000
block-2-1-downsample,941.703,47.698,490.000,245.000,0.000,246.000,0.000,246.000
block-2-1-relu,695.728,1004.767,245.000,245.000,0.000,246.000,0.000,492.000
block-2-2-conv1,7953.779,19427.539,245.000,306.250,12.500,61.250,0.000,750.000
block-2-2-bn1,329.894,541.312,306.250,306.250,0.010,62.010,0.000,124.000
block-2-2-conv2,104881.713,157620.444,306.250,1225.000,450.000,980.000,2930.000,3420.000
block-2-2-bn2,4429.083,8041.116,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-2-conv3,107101.029,231335.003,1225.000,490.000,200.000,245.000,0.000,2162.000
block-2-2-bn3,1129.906,1945.781,490.000,490.000,0.039,246.039,0.000,492.000
block-2-2-downsample,941.703,47.698,490.000,245.000,0.000,246.000,0.000,246.000
block-2-2-relu,695.728,1004.767,245.000,245.000,0.000,246.000,0.000,492.000
block-2-3-conv1,7953.779,19427.539,245.000,306.250,12.500,61.250,0.000,750.000
block-2-3-bn1,329.894,541.312,306.250,306.250,0.010,62.010,0.000,124.000
block-2-3-conv2,104881.713,157620.444,306.250,1225.000,450.000,980.000,2930.000,3420.000
block-2-3-bn2,4429.083,8041.116,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-3-conv3,107101.029,231335.003,1225.000,490.000,200.000,245.000,0.000,2162.000
