op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,10034.084,13153.511,36.750,686.000,0.126,686.000,1372.000,0.000
bn1,3124.803,5052.892,686.000,686.000,0.002,686.002,0.000,1372.000
relu1,1755.787,2625.358,686.000,686.000,0.000,686.000,0.000,1372.000
maxpool,1618.533,7445.148,686.000,171.500,0.000,516.000,0.000,858.000
block-0-0-conv1,1656.768,5817.909,171.500,343.000,0.191,172.000,0.000,860.000
block-0-0-bn1,723.841,1206.410,343.000,343.000,0.002,172.002,0.000,344.000
block-0-0-conv2,9639.348,22390.873,343.000,514.500,3.445,344.000,774.000,1946.000
block-0-0-bn2,1452.715,2387.891,514.500,514.500,0.003,344.004,0.000,688.000
block-0-0-conv3,12067.974,40372.292,514.500,857.500,1.531,686.000,0.000,1720.000
block-0-0-bn3,2880.390,4785.117,857.500,857.500,0.007,686.007,0.000,1372.000
block-0-0-downsample,10967.648,18864.871,857.500,686.000,0.766,1372.007,685.993,1032.000
block-0-0-relu,1755.667,2625.521,686.000,686.000,0.000,686.000,0.000,1372.000
block-0-1-conv1,6189.489,20992.599,686.000,857.500,0.766,172.000,0.000,2916.000
block-0-1-bn1,723.841,1206.410,857.500,857.500,0.002,172.002,0.000,344.000
block-0-1-conv2,9639.348,22390.873,857.500,1029.000,3.445,344.000,774.000,1946.000
block-0-1-bn2,1452.715,2387.891,1029.000,1029.000,0.003,344.004,0.000,688.000
block-0-1-conv3,12067.974,40372.292,1029.000,1372.000,1.531,686.000,0.000,1720.000
block-0-1-bn3,2880.390,4785.117,1372.000,1372.000,0.007,686.007,0.000,1372.000
block-0-1-downsample,2625.080,46.452,1372.000,686.000,0.000,686.000,0.000,686.000
block-0-1-relu,1755.667,2625.521,686.000,686.000,0.000,686.000,0.000,1372.000
block-0-2-conv1,6189.489,20992.599,686.000,857.500,0.766,172.000,0.000,2916.000
block-0-2-bn1,723.841,1206.410,857.500,857.500,0.002,172.002,0.000,344.000
block-0-2-conv2,9639.348,22390.873,857.500,1029.000,3.445,344.000,774.000,1946.000
block-0-2-bn2,1452.715,2387.891,1029.000,1029.000,0.003,344.004,0.000,688.000
block-0-2-conv3,12067.974,40372.292,1029.000,1372.000,1.531,686.000,0.000,1720.000
block-0-2-bn3,2880.390,4785.117,1372.000,1372.000,0.007,686.007,0.000,1372.000
block-0-2-downsample,2625.080,46.452,1372.000,686.000,0.000,686.000,0.000,686.000
block-0-2-relu,1755.667,2625.521,686.000,686.000,0.000,686.000,0.000,1372.000
block-1-0-conv1,11980.907,45956.601,686.000,1029.000,1.531,343.000,0.000,3090.000
block-1-0-bn1,1452.715,2387.891,1029.000,1029.000,0.003,344.004,0.000,688.000
block-1-0-conv2,24811.063,60437.803,1029.000,857.500,13.781,171.500,0.000,1204.000
block-1-0-bn2,735.745,1210.967,857.500,857.500,0.007,172.007,0.000,344.000
block-1-0-conv3,12091.055,24750.277,857.500,1029.000,6.125,344.000,0.000,1086.000
block-1-0-bn3,1462.755,2516.981,1029.000,1029.000,0.014,344.014,0.000,688.000
block-1-0-downsample,13940.293,36815.491,1029.000,343.000,6.125,688.014,343.986,2402.000
block-1-0-relu,879.449,1315.247,343.000,343.000,0.000,344.000,0.000,688.000
block-1-1-conv1,6182.921,17135.379,343.000,428.750,3.062,85.750,0.000,1466.000
block-1-1-bn1,375.323,607.723,428.750,428.750,0.003,86.004,0.000,172.000
block-1-1-conv2,7924.200,16024.178,428.750,514.500,13.781,172.000,634.000,634.000
block-1-1-bn2,735.745,1210.967,514.500,514.500,0.007,172.007,0.000,344.000
block-1-1-conv3,12091.055,24750.277,514.500,686.000,6.125,344.000,0.000,1086.000
block-1-1-bn3,1462.755,2516.981,686.000,686.000,0.014,344.014,0.000,688.000
block-1-1-downsample,1314.802,48.319,686.000,343.000,0.000,344.000,0.000,344.000
block-1-1-relu,879.449,1315.247,343.000,343.000,0.000,344.000,0.000,688.000
block-1-2-conv1,6182.921,17135.379,343.000,428.750,3.062,85.750,0.000,1466.000
block-1-2-bn1,375.323,607.723,428.750,428.750,0.003,86.004,0.000,172.000
block-1-2-conv2,7924.200,16024.178,428.750,514.500,13.781,172.000,634.000,634.000
block-1-2-bn2,735.745,1210.967,514.500,514.500,0.007,172.007,0.000,344.000
block-1-2-conv3,12091.055,24750.277,514.500,686.000,6.125,344.000,0.000,1086.000
block-1-2-bn3,1462.755,2516.981,686.000,686.000,0.014,344.014,0.000,688.000
block-1-2-downsample,1314.802,48.319,686.000,343.000,0.000,344.000,0.000,344.000
block-1-2-relu,879.449,1315.247,343.000,343.000,0.000,344.000,0.000,688.000
block-1-3-conv1,6182.921,17135.379,343.000,428.750,3.062,85.750,0.000,1466.000
block-1-3-bn1,375.323,607.723,428.750,428.750,0.003,86.004,0.000,172.000
block-1-3-conv2,7924.200,16024.178,428.750,514.500,13.781,172.000,634.000,634.000
block-1-3-bn2,735.745,1210.967,514.500,514.500,0.007,172.007,0.000,344.000
block-1-3-conv3,12091.055,24750.277,514.500,686.000,6.125,344.000,0.000,1086.000
block-1-3-bn3,1462.755,2516.981,686.000,686.000,0.014,344.014,0.000,688.000
block-1-3-downsample,1314.802,48.319,686.000,343.000,0.000,344.000,0.000,344.000
block-1-3-relu,879.449,1315.247,343.000,343.000,0.000,344.000,0.000,688.000
block-2-0-conv1,11164.738,27073.812,343.000,514.500,6.125,171.500,0.000,1602.000
block-2-0-bn1,735.745,1210.967,514.500,514.500,0.007,172.007,0.000,344.000
block-2-0-conv2,24958.308,64409.202,514.500,428.750,55.125,85.750,0.000,658.000
block-2-0-bn2,417.258,671.864,428.750,428.750,0.014,86.014,0.000,172.000
block-2-0-conv3,12415.102,23893.465,428.750,514.500,24.500,172.000,198.000,284.000
block-2-0-bn3,812.088,1401.155,514.500,514.500,0.027,172.027,0.000,344.000
block-2-0-downsample,13252.259,35549.320,514.500,171.500,24.500,344.027,171.973,1230.000
block-2-0-relu,441.353,659.257,171.500,171.500,0.000,172.000,0.000,344.000
block-2-1-conv1,6365.615,13876.966,171.500,214.375,12.250,42.875,1.125,744.000
block-2-1-bn1,211.056,324.875,214.375,214.375,0.007,42.882,1.118,88.000
block-2-1-conv2,10254.078,18886.611,214.375,257.250,55.125,86.000,600.000,600.000
block-2-1-bn2,417.258,671.864,257.250,257.250,0.014,86.014,0.000,172.000
block-2-1-conv3,12415.102,23893.465,257.250,343.000,24.500,172.000,198.000,284.000
block-2-1-bn3,812.088,1401.155,343.000,343.000,0.027,172.027,0.000,344.000
