op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,9189.173,4495.978,18.375,490.000,0.045,490.000,620.000,490.000
bn1,2207.720,3805.950,490.000,490.000,0.002,490.003,0.000,980.000
relu1,1254.869,1877.062,490.000,490.000,0.000,490.000,0.000,980.000
maxpool,1156.615,4993.535,490.000,122.500,0.000,368.500,1.500,614.000
block-0-0-conv1,3395.345,4037.933,122.500,245.000,0.098,153.125,98.875,560.000
block-0-0-bn1,609.807,928.805,245.000,245.000,0.002,122.503,1.497,248.000
block-0-0-conv2,64910.333,59837.041,245.000,2082.500,14.062,1990.625,4633.375,4536.000
block-0-0-bn2,8143.609,14485.253,2082.500,2082.500,0.039,1960.039,0.000,3920.000
block-0-0-conv3,37874.243,82373.359,2082.500,612.500,6.250,980.000,1968.000,2940.000
block-0-0-bn3,2110.171,3455.000,612.500,612.500,0.010,490.010,0.000,980.000
block-0-0-downsample,16062.624,10294.108,612.500,490.000,0.391,1010.635,587.365,490.000
block-0-0-relu,1306.010,1876.432,490.000,490.000,0.000,490.000,0.000,980.000
block-0-1-conv1,5387.894,13955.929,490.000,612.500,0.391,245.000,251.000,1966.000
block-0-1-bn1,609.807,928.805,612.500,612.500,0.002,122.503,1.497,248.000
block-0-1-conv2,64910.333,59837.041,612.500,2450.000,14.062,1990.625,4633.375,4536.000
block-0-1-bn2,8143.609,14485.253,2450.000,2450.000,0.039,1960.039,0.000,3920.000
block-0-1-conv3,37874.243,82373.359,2450.000,980.000,6.250,980.000,1968.000,2940.000
block-0-1-bn3,2110.171,3455.000,980.000,980.000,0.010,490.010,0.000,980.000
block-0-1-downsample,1876.289,47.753,980.000,490.000,0.000,490.000,0.000,490.000
block-0-1-relu,1306.010,1876.432,490.000,490.000,0.000,490.000,0.000,980.000
block-0-2-conv1,5387.894,13955.929,490.000,612.500,0.391,245.000,251.000,1966.000
block-0-2-bn1,609.807,928.805,612.500,612.500,0.002,122.503,1.497,248.000
block-0-2-conv2,64910.333,59837.041,612.500,2450.000,14.062,1990.625,4633.375,4536.000
block-0-2-bn2,8143.609,14485.253,2450.000,2450.000,0.039,1960.039,0.000,3920.000
block-0-2-conv3,37874.243,82373.359,2450.000,980.000,6.250,980.000,1968.000,2940.000
block-0-2-bn3,2110.171,3455.000,980.000,980.000,0.010,490.010,0.000,980.000
block-0-2-downsample,1876.289,47.753,980.000,490.000,0.000,490.000,0.000,490.000
block-0-2-relu,1306.010,1876.432,490.000,490.000,0.000,490.000,0.000,980.000
block-1-0-conv1,9263.468,17264.525,490.000,735.000,0.781,368.500,373.500,1964.000
block-1-0-bn1,1170.852,1699.895,735.000,735.000,0.005,246.005,0.000,492.000
block-1-0-conv2,69944.245,135265.214,735.000,1470.000,56.250,1041.250,124.750,1350.000
block-1-0-bn2,3959.763,7562.538,1470.000,1470.000,0.078,980.078,0.000,1960.000
block-1-0-conv3,29890.766,65715.678,1470.000,735.000,25.000,492.000,492.000,2052.000
block-1-0-bn3,1086.338,1796.271,735.000,735.000,0.020,246.020,0.000,492.000
block-1-0-downsample,11501.106,17780.032,735.000,245.000,3.125,614.520,619.480,736.000
block-1-0-relu,695.734,987.129,245.000,245.000,0.000,246.000,0.000,492.000
block-1-1-conv1,3508.259,7999.971,245.000,306.250,1.562,124.000,124.000,988.000
block-1-1-bn1,301.517,509.504,306.250,306.250,0.005,62.005,0.000,124.000
block-1-1-conv2,40686.790,41482.862,306.250,1225.000,56.250,996.000,2514.000,2466.000
block-1-1-bn2,3959.763,7562.538,1225.000,1225.000,0.078,980.078,0.000,1960.000
block-1-1-conv3,29890.766,65715.678,1225.000,490.000,25.000,492.000,492.000,2052.000
block-1-1-bn3,1086.338,1796.271,490.000,490.000,0.020,246.020,0.000,492.000
block-1-1-downsample,941.610,46.321,490.000,245.000,0.000,246.000,0.000,246.000
block-1-1-relu,695.734,987.129,245.000,245.000,0.000,246.000,0.000,492.000
block-1-2-conv1,3508.259,7999.971,245.000,306.250,1.562,124.000,124.000,988.000
block-1-2-bn1,301.517,509.504,306.250,306.250,0.005,62.005,0.000,124.000
block-1-2-conv2,40686.790,41482.862,306.250,1225.000,56.250,996.000,2514.000,2466.000
block-1-2-bn2,3959.763,7562.538,1225.000,1225.000,0.078,980.078,0.000,1960.000
block-1-2-conv3,29890.766,65715.678,1225.000,490.000,25.000,492.000,492.000,2052.000
block-1-2-bn3,1086.338,1796.271,490.000,490.000,0.020,246.020,0.000,492.000
block-1-2-downsample,941.610,46.321,490.000,245.000,0.000,246.000,0.000,246.000
block-1-2-relu,695.734,987.129,245.000,245.000,0.000,246.000,0.000,492.000
block-1-3-conv1,3508.259,7999.971,245.000,306.250,1.562,124.000,124.000,988.000
block-1-3-bn1,301.517,509.504,306.250,306.250,0.005,62.005,0.000,124.000
block-1-3-conv2,40686.790,41482.862,306.250,1225.000,56.250,996.000,2514.000,2466.000
block-1-3-bn2,3959.763,7562.538,1225.000,1225.000,0.078,980.078,0.000,1960.000
block-1-3-conv3,29890.766,65715.678,1225.000,490.000,25.000,492.000,492.000,2052.000
block-1-3-bn3,1086.338,1796.271,490.000,490.000,0.020,246.020,0.000,492.000
block-1-3-downsample,941.610,46.321,490.000,245.000,0.000,246.000,0.000,246.000
block-1-3-relu,695.734,987.129,245.000,245.000,0.000,246.000,0.000,492.000
block-2-0-conv1,6082.115,11079.028,245.000,367.500,3.125,183.750,0.000,1152.000
block-2-0-bn1,567.412,1009.856,367.500,367.500,0.010,122.510,1.490,248.000
block-2-0-conv2,68892.003,145276.257,367.500,735.000,225.000,520.625,1069.375,0.000
block-2-0-bn2,1582.713,3718.976,735.000,735.000,0.156,490.156,0.000,980.000
block-2-0-conv3,26838.849,58103.607,735.000,367.500,100.000,245.000,251.000,1086.000
block-2-0-bn3,426.401,920.029,367.500,367.500,0.039,122.539,1.461,248.000
block-2-0-downsample,7339.857,12617.645,367.500,122.500,12.500,306.289,251.711,370.000
block-2-0-relu,349.609,504.570,122.500,122.500,0.000,122.500,1.500,248.000
block-2-1-conv1,2644.330,5797.294,122.500,153.125,6.250,61.250,34.750,506.000
block-2-1-bn1,160.141,251.833,153.125,153.125,0.010,30.635,1.365,64.000
block-2-1-conv2,33446.457,46503.057,153.125,612.500,225.000,497.656,2396.344,2364.000
block-2-1-bn2,1582.713,3718.976,612.500,612.500,0.156,490.156,0.000,980.000
block-2-1-conv3,26838.849,58103.607,612.500,245.000,100.000,245.000,251.000,1086.000
block-2-1-bn3,426.401,920.029,245.000,245.000,0.039,122.539,1.461,248.000
block-2-1-downsample,472.088,46.098,245.000,122.500,0.000,122.500,1.500,124.000
block-2-1-relu,349.609,504.570,122.500,122.500,0.000,122.500,1.500,248.000
block-2-2-conv1,2644.330,5797.294,122.500,153.125,6.250,61.250,34.750,506.000
block-2-2-bn1,160.141,251.833,153.125,153.125,0.010,30.635,1.365,64.000
block-2-2-conv2,33446.457,46503.057,153.125,612.500,225.000,497.656,2396.344,2364.000
block-2-2-bn2,1582.713,3718.976,612.500,612.500,0.156,490.156,0.000,980.000
block-2-2-conv3,26838.849,58103.607,612.500,245.000,100.000,245.000,251.000,1086.000
block-2-2-bn3,426.401,920.029,245.000,245.000,0.039,122.539,1.461,248.000
block-2-2-downsample,472.088,46.098,245.000,122.500,0.000,122.500,1.500,124.000
block-2-2-relu,349.609,504.570,122.500,122.500,0.000,122.500,1.500,248.000
block-2-3-conv1,2644.330,5797.294,122.500,153.125,6.250,61.250,34.750,506.000
block-2-3-bn1,160.141,251.833,153.125,153.125,0.010,30.635,1.365,64.000
block-2-3-conv2,33446.457,46503.057,153.125,612.500,225.000,497.656,2396.344,2364.000
block-2-3-bn2,1582.713,3718.976,612.500,612.500,0.156,490.156,0.000,980.000
block-2-3-conv3,26838.849,58103.607,612.500,245.000,100.000,245.000,251.000,1086.000
block-2-3-bn3,426.401,920.029,245.000,245.000,0.039,122.539,1.461,248.000
block-2-3-downsample,472.088,46.098,245.000,122.500,0.000,122.500,1.500,124.000
block-2-3-relu,349.609,504.570,122.500,122.500,0.000,122.500,1.500,248.000
block-2-4-conv1,2644.330,5797.294,122.500,153.125,6.250,61.250,34.750,506.000
block-2-4-bn1,160.141,251.833,153.125,153.125,0.010,30.635,1.365,64.000
block-2-4-conv2,33446.457,46503.057,153.125,612.500,225.000,497.656,2396.344,2364.000
block-2-4-bn2,1582.713,3718.976,612.500,612.500,0.156,490.156,0.000,980.000
block-2-4-conv3,26838.849,58103.607,612.500,245.000,100.000,245.000,251.000,1086.000
block-2-4-bn3,426.401,920.029,245.000,245.000,0.039,122.539,1.461,248.000
block-2-4-downsample,472.088,46.098,245.000,122.500,0.000,122.500,1.500,124.000
block-2-4-relu,349.609,504.570,122.500,122.500,0.000,122.500,1.500,248.000
block-2-5-conv1,2644.330,5797.294,122.500,153.125,6.250,61.250,34.750,506.000
block-2-5-bn1,160.141,251.833,153.125,153.125,0.010,30.635,1.365,64.000
block-2-5-conv2,33446.457,46503.057,153.125,612.500,225.000,497.656,2396.344,2364.000
block-2-5-bn2,1582.713,3718.976,612.500,612.500,0.156,490.156,0.000,980.000
block-2-5-conv3,26838.849,58103.607,612.500,245.000,100.000,245.000,251.000,1086.000
block-2-5-bn3,426.401,920.029,245.000,245.000,0.039,122.539,1.461,248.000
block-2-5-downsample,472.088,46.098,245.000,122.500,0.000,122.500,1.500,124.000
block-2-5-relu,349.609,504.570,122.500,122.500,0.000,122.500,1.500,248.000
block-2-6-conv1,2644.330,5797.294,122.500,153.125,6.250,61.250,34.750,506.000
block-2-6-bn1,160.141,251.833,153.125,153.125,0.010,30.635,1.365,64.000
block-2-6-conv2,33446.457,46503.057,153.125,612.500,225.000,497.656,2396.344,2364.000
block-2-6-bn2,1582.713,3718.976,612.500,612.500,0.156,490.156,0.000,980.000
block-2-6-conv3,26838.849,58103.607,612.500,245.000,100.000,245.000,251.000,1086.000
block-2-6-bn3,426.401,920.029,245.000,245.000,0.039,122.539,1.461,248.000
block-2-6-downsample,472.088,46.098,245.000,122.500,0.000,122.500,1.500,124.000
block-2-6-relu,349.609,504.570,122.500,122.500,0.000,122.500,1.500,248.000
block-2-7-conv1,2644.330,5797.294,122.500,153.125,6.250,61.250,34.750,506.000
block-2-7-bn1,160.141,251.833,153.125,153.125,0.010,30.635,1.365,64.000
block-2-7-conv2,33446.457,46503.057,153.125,612.500,225.000,497.656,2396.344,2364.000
block-2-7-bn2,1582.713,3718.976,612.500,612.500,0.156,490.156,0.000,980.000
block-2-7-conv3,26838.849,58103.607,612.500,245.000,100.000,245.000,251.000,1086.000
block-2-7-bn3,426.401,920.029,245.000,245.000,0.039,122.539,1.461,248.000
block-2-7-downsample,472.088,46.098,245.000,122.500,0.000,122.500,1.500,124.000
block-2-7-relu,349.609,504.570,122.500,122.500,0.000,122.500,1.500,248.000
block-2-8-conv1,2644.330,5797.294,122.500,153.125,6.250,61.250,34.750,506.000
