op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,18390.852,8628.061,36.750,980.000,0.045,980.000,1230.000,980.000
bn1,4520.041,7766.719,980.000,980.000,0.002,980.003,0.000,1960.000
relu1,2507.516,3748.237,980.000,980.000,0.000,980.000,0.000,1960.000
maxpool,2309.287,9980.181,980.000,245.000,0.000,736.000,0.000,1226.000
block-0-0-conv1,6614.476,7891.614,245.000,490.000,0.098,308.000,186.000,1108.000
block-0-0-bn1,1121.261,1867.900,490.000,490.000,0.002,246.003,0.000,492.000
block-0-0-conv2,162676.830,161706.909,490.000,4165.000,14.062,3982.000,186.000,8384.000
block-0-0-bn2,16643.676,28951.219,4165.000,4165.000,0.039,3920.039,0.000,7840.000
block-0-0-conv3,76819.898,167867.118,4165.000,1225.000,6.250,1960.000,3928.000,5880.000
block-0-0-bn3,4209.514,6966.579,1225.000,1225.000,0.010,980.010,0.000,1960.000
block-0-0-downsample,32245.916,20860.889,1225.000,980.000,0.391,2022.010,1165.990,980.000
block-0-0-relu,2592.796,3748.606,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-1-conv1,10545.675,27805.200,980.000,1225.000,0.391,492.000,492.000,3924.000
block-0-1-bn1,1121.261,1867.900,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-1-conv2,162676.830,161706.909,1225.000,4900.000,14.062,3982.000,186.000,8384.000
block-0-1-bn2,16643.676,28951.219,4900.000,4900.000,0.039,3920.039,0.000,7840.000
block-0-1-conv3,76819.898,167867.118,4900.000,1960.000,6.250,1960.000,3928.000,5880.000
block-0-1-bn3,4209.514,6966.579,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-1-downsample,3747.046,49.293,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-1-relu,2592.796,3748.606,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-2-conv1,10545.675,27805.200,980.000,1225.000,0.391,492.000,492.000,3924.000
block-0-2-bn1,1121.261,1867.900,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-2-conv2,162676.830,161706.909,1225.000,4900.000,14.062,3982.000,186.000,8384.000
block-0-2-bn2,16643.676,28951.219,4900.000,4900.000,0.039,3920.039,0.000,7840.000
block-0-2-conv3,76819.898,167867.118,4900.000,1960.000,6.250,1960.000,3928.000,5880.000
block-0-2-bn3,4209.514,6966.579,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-2-downsample,3747.046,49.293,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-2-relu,2592.796,3748.606,980.000,980.000,0.000,980.000,0.000,1960.000
block-1-0-conv1,18341.522,32445.986,980.000,1470.000,0.781,736.000,738.000,3922.000
block-1-0-bn1,2113.050,3441.339,1470.000,1470.000,0.005,490.005,0.000,980.000
block-1-0-conv2,143682.606,266996.158,1470.000,2940.000,56.250,2082.500,249.500,2698.000
block-1-0-bn2,8111.618,15018.955,2940.000,2940.000,0.078,1960.078,0.000,3920.000
block-1-0-conv3,59458.203,132833.347,2940.000,1470.000,25.000,980.000,980.000,4076.000
block-1-0-bn3,2056.617,3593.626,1470.000,1470.000,0.020,490.020,0.000,980.000
block-1-0-downsample,22647.085,34109.298,1470.000,490.000,3.125,1226.020,1227.980,1470.000
block-1-0-relu,1387.023,1902.758,490.000,490.000,0.000,490.000,0.000,980.000
block-1-1-conv1,6845.297,15936.544,490.000,612.500,1.562,245.000,251.000,1968.000
block-1-1-bn1,590.698,961.324,612.500,612.500,0.005,122.505,1.495,248.000
block-1-1-conv2,82036.444,80782.105,612.500,2450.000,56.250,1990.625,4737.375,4704.000
