op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,3469.297,4391.634,9.188,245.000,0.179,246.000,492.000,0.000
bn1,1089.603,1891.862,245.000,245.000,0.002,246.003,0.000,492.000
relu1,628.932,940.396,245.000,245.000,0.000,246.000,0.000,492.000
maxpool,582.019,2653.462,245.000,61.250,0.000,184.500,1.500,308.000
block-0-0-conv1,1290.089,2317.848,61.250,122.500,0.391,62.000,124.000,124.000
block-0-0-bn1,274.525,465.951,122.500,122.500,0.002,62.003,0.000,124.000
block-0-0-conv2,42076.675,62218.663,122.500,1041.250,56.250,980.000,2568.000,2568.000
block-0-0-bn2,3992.254,7146.899,1041.250,1041.250,0.039,980.039,0.000,1960.000
block-0-0-conv3,50033.529,98710.968,1041.250,306.250,25.000,245.000,0.000,1986.000
block-0-0-bn3,1027.912,1733.357,306.250,306.250,0.010,246.010,0.000,492.000
block-0-0-downsample,6877.455,8210.930,306.250,245.000,1.562,492.010,245.990,246.000
block-0-0-relu,629.086,940.357,245.000,245.000,0.000,246.000,0.000,492.000
block-0-1-conv1,4060.493,8861.660,245.000,306.250,1.562,61.250,0.000,740.000
block-0-1-bn1,274.525,465.951,306.250,306.250,0.002,62.003,0.000,124.000
block-0-1-conv2,42076.675,62218.663,306.250,1225.000,56.250,980.000,2568.000,2568.000
block-0-1-bn2,3992.254,7146.899,1225.000,1225.000,0.039,980.039,0.000,1960.000
block-0-1-conv3,50033.529,98710.968,1225.000,490.000,25.000,245.000,0.000,1986.000
block-0-1-bn3,1027.912,1733.357,490.000,490.000,0.010,246.010,0.000,492.000
block-0-1-downsample,939.733,46.879,490.000,245.000,0.000,246.000,0.000,246.000
block-0-1-relu,629.086,940.357,245.000,245.000,0.000,246.000,0.000,492.000
block-0-2-conv1,4060.493,8861.660,245.000,306.250,1.562,61.250,0.000,740.000
block-0-2-bn1,274.525,465.951,306.250,306.250,0.002,62.003,0.000,124.000
block-0-2-conv2,42076.675,62218.663,306.250,1225.000,56.250,980.000,2568.000,2568.000
block-0-2-bn2,3992.254,7146.899,1225.000,1225.000,0.039,980.039,0.000,1960.000
block-0-2-conv3,50033.529,98710.968,1225.000,490.000,25.000,245.000,0.000,1986.000
block-0-2-bn3,1027.912,1733.357,490.000,490.000,0.010,246.010,0.000,492.000
