op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,7085.122,6739.631,18.375,490.000,0.022,490.000,558.000,490.000
bn1,2214.112,3813.641,490.000,490.000,0.002,490.003,0.000,980.000
relu1,1254.882,1876.357,490.000,490.000,0.000,490.000,0.000,980.000
maxpool,1155.906,4889.802,490.000,122.500,0.000,368.500,1.500,614.000
block-0-0-conv1,2620.841,3037.382,122.500,245.000,0.049,138.500,113.500,528.000
block-0-0-bn1,536.175,929.949,245.000,245.000,0.002,122.503,1.497,248.000
block-0-0-conv2,45955.093,69011.236,245.000,2082.500,7.031,1976.000,4586.000,4474.000
block-0-0-bn2,8119.383,14462.334,2082.500,2082.500,0.039,1960.039,0.000,3920.000
block-0-0-conv3,23165.705,50694.463,2082.500,612.500,3.125,736.000,1722.000,2946.000
block-0-0-bn3,2071.639,3474.349,612.500,612.500,0.010,490.010,0.000,980.000
block-0-0-downsample,12703.810,8486.278,612.500,490.000,0.195,996.010,601.990,490.000
block-0-0-relu,1255.357,1876.509,490.000,490.000,0.000,490.000,0.000,980.000
block-0-1-conv1,4010.725,10801.388,490.000,612.500,0.195,184.500,435.500,1718.000
block-0-1-bn1,536.175,929.949,612.500,612.500,0.002,122.503,1.497,248.000
block-0-1-conv2,45955.093,69011.236,612.500,2450.000,7.031,1976.000,4586.000,4474.000
block-0-1-bn2,8119.383,14462.334,2450.000,2450.000,0.039,1960.039,0.000,3920.000
block-0-1-conv3,23165.705,50694.463,2450.000,980.000,3.125,736.000,1722.000,2946.000
block-0-1-bn3,2071.639,3474.349,980.000,980.000,0.010,490.010,0.000,980.000
block-0-1-downsample,1876.243,45.763,980.000,490.000,0.000,490.000,0.000,490.000
block-0-1-relu,1255.357,1876.509,490.000,490.000,0.000,490.000,0.000,980.000
block-0-2-conv1,4010.725,10801.388,490.000,612.500,0.195,184.500,435.500,1718.000
block-0-2-bn1,536.175,929.949,612.500,612.500,0.002,122.503,1.497,248.000
block-0-2-conv2,45955.093,69011.236,612.500,2450.000,7.031,1976.000,4586.000,4474.000
block-0-2-bn2,8119.383,14462.334,2450.000,2450.000,0.039,1960.039,0.000,3920.000
block-0-2-conv3,23165.705,50694.463,2450.000,980.000,3.125,736.000,1722.000,2946.000
block-0-2-bn3,2071.639,3474.349,980.000,980.000,0.010,490.010,0.000,980.000
block-0-2-downsample,1876.243,45.763,980.000,490.000,0.000,490.000,0.000,490.000
block-0-2-relu,1255.357,1876.509,490.000,490.000,0.000,490.000,0.000,980.000
block-1-0-conv1,6632.638,12994.454,490.000,735.000,0.391,308.000,434.000,1840.000
block-1-0-bn1,1037.034,1694.843,735.000,735.000,0.005,246.005,0.000,492.000
block-1-0-conv2,39357.483,70317.469,735.000,1470.000,28.125,1010.625,193.375,1290.000
block-1-0-bn2,3959.755,7481.146,1470.000,1470.000,0.078,980.078,0.000,1960.000
block-1-0-conv3,17322.857,37253.928,1470.000,735.000,12.500,368.500,869.500,1762.000
block-1-0-bn3,1051.984,1797.025,735.000,735.000,0.020,246.020,0.000,492.000
block-1-0-downsample,8647.206,13382.010,735.000,245.000,1.562,554.020,679.980,736.000
block-1-0-relu,644.009,939.991,245.000,245.000,0.000,246.000,0.000,492.000
block-1-1-conv1,2501.036,5918.058,245.000,306.250,0.781,92.625,225.375,864.000
block-1-1-bn1,276.333,465.379,306.250,306.250,0.005,62.005,0.000,124.000
block-1-1-conv2,27875.810,29877.980,306.250,1225.000,28.125,987.656,2408.344,2336.000
block-1-1-bn2,3959.755,7481.146,1225.000,1225.000,0.078,980.078,0.000,1960.000
block-1-1-conv3,17322.857,37253.928,1225.000,490.000,12.500,368.500,869.500,1762.000
block-1-1-bn3,1051.984,1797.025,490.000,490.000,0.020,246.020,0.000,492.000
block-1-1-downsample,941.564,49.658,490.000,245.000,0.000,246.000,0.000,246.000
block-1-1-relu,644.009,939.991,245.000,245.000,0.000,246.000,0.000,492.000
block-1-2-conv1,2501.036,5918.058,245.000,306.250,0.781,92.625,225.375,864.000
block-1-2-bn1,276.333,465.379,306.250,306.250,0.005,62.005,0.000,124.000
block-1-2-conv2,27875.810,29877.980,306.250,1225.000,28.125,987.656,2408.344,2336.000
block-1-2-bn2,3959.755,7481.146,1225.000,1225.000,0.078,980.078,0.000,1960.000
block-1-2-conv3,17322.857,37253.928,1225.000,490.000,12.500,368.500,869.500,1762.000
block-1-2-bn3,1051.984,1797.025,490.000,490.000,0.020,246.020,0.000,492.000
block-1-2-downsample,941.564,49.658,490.000,245.000,0.000,246.000,0.000,246.000
block-1-2-relu,644.009,939.991,245.000,245.000,0.000,246.000,0.000,492.000
block-1-3-conv1,2501.036,5918.058,245.000,306.250,0.781,92.625,225.375,864.000
block-1-3-bn1,276.333,465.379,306.250,306.250,0.005,62.005,0.000,124.000
block-1-3-conv2,27875.810,29877.980,306.250,1225.000,28.125,987.656,2408.344,2336.000
block-1-3-bn2,3959.755,7481.146,1225.000,1225.000,0.078,980.078,0.000,1960.000
block-1-3-conv3,17322.857,37253.928,1225.000,490.000,12.500,368.500,869.500,1762.000
block-1-3-bn3,1051.984,1797.025,490.000,490.000,0.020,246.020,0.000,492.000
block-1-3-downsample,941.564,49.658,490.000,245.000,0.000,246.000,0.000,246.000
block-1-3-relu,644.009,939.991,245.000,245.000,0.000,246.000,0.000,492.000
block-2-0-conv1,4018.171,7877.684,245.000,367.500,1.562,153.125,0.000,1054.000
block-2-0-bn1,525.492,922.943,367.500,367.500,0.010,122.510,1.490,248.000
block-2-0-conv2,38007.628,74040.563,367.500,735.000,112.500,506.000,844.000,0.000
block-2-0-bn2,1568.791,3714.497,735.000,735.000,0.156,490.156,0.000,980.000
block-2-0-conv3,14728.662,31676.551,735.000,367.500,50.000,183.750,374.250,788.000
block-2-0-bn3,404.664,917.536,367.500,367.500,0.039,122.539,1.461,248.000
block-2-0-downsample,5217.435,8721.879,367.500,122.500,6.250,275.664,320.336,370.000
block-2-0-relu,316.123,472.492,122.500,122.500,0.000,122.500,1.500,248.000
block-2-1-conv1,1761.283,4001.911,122.500,153.125,3.125,45.938,98.062,440.000
block-2-1-bn1,170.789,237.267,153.125,153.125,0.010,30.635,1.365,64.000
block-2-1-conv2,20844.109,30220.249,153.125,612.500,112.500,493.828,1918.172,1902.000
block-2-1-bn2,1568.791,3714.497,612.500,612.500,0.156,490.156,0.000,980.000
block-2-1-conv3,14728.662,31676.551,612.500,245.000,50.000,183.750,374.250,788.000
block-2-1-bn3,404.664,917.536,245.000,245.000,0.039,122.539,1.461,248.000
block-2-1-downsample,472.407,49.319,245.000,122.500,0.000,122.500,1.500,124.000
block-2-1-relu,316.123,472.492,122.500,122.500,0.000,122.500,1.500,248.000
block-2-2-conv1,1761.283,4001.911,122.500,153.125,3.125,45.938,98.062,440.000
block-2-2-bn1,170.789,237.267,153.125,153.125,0.010,30.635,1.365,64.000
block-2-2-conv2,20844.109,30220.249,153.125,612.500,112.500,493.828,1918.172,1902.000
block-2-2-bn2,1568.791,3714.497,612.500,612.500,0.156,490.156,0.000,980.000
block-2-2-conv3,14728.662,31676.551,612.500,245.000,50.000,183.750,374.250,788.000
block-2-2-bn3,404.664,917.536,245.000,245.000,0.039,122.539,1.461,248.000
block-2-2-downsample,472.407,49.319,245.000,122.500,0.000,122.500,1.500,124.000
block-2-2-relu,316.123,472.492,122.500,122.500,0.000,122.500,1.500,248.000
block-2-3-conv1,1761.283,4001.911,122.500,153.125,3.125,45.938,98.062,440.000
block-2-3-bn1,170.789,237.267,153.125,153.125,0.010,30.635,1.365,64.000
block-2-3-conv2,20844.109,30220.249,153.125,612.500,112.500,493.828,1918.172,1902.000
block-2-3-bn2,1568.791,3714.497,612.500,612.500,0.156,490.156,0.000,980.000
block-2-3-conv3,14728.662,31676.551,612.500,245.000,50.000,183.750,374.250,788.000
block-2-3-bn3,404.664,917.536,245.000,245.000,0.039,122.539,1.461,248.000
block-2-3-downsample,472.407,49.319,245.000,122.500,0.000,122.500,1.500,124.000
block-2-3-relu,316.123,472.492,122.500,122.500,0.000,122.500,1.500,248.000
block-2-4-conv1,1761.283,4001.911,122.500,153.125,3.125,45.938,98.062,440.000
block-2-4-bn1,170.789,237.267,153.125,153.125,0.010,30.635,1.365,64.000
block-2-4-conv2,20844.109,30220.249,153.125,612.500,112.500,493.828,1918.172,1902.000
block-2-4-bn2,1568.791,3714.497,612.500,612.500,0.156,490.156,0.000,980.000
block-2-4-conv3,14728.662,31676.551,612.500,245.000,50.000,183.750,374.250,788.000
block-2-4-bn3,404.664,917.536,245.000,245.000,0.039,122.539,1.461,248.000
block-2-4-downsample,472.407,49.319,245.000,122.500,0.000,122.500,1.500,124.000
block-2-4-relu,316.123,472.492,122.500,122.500,0.000,122.500,1.500,248.000
block-2-5-conv1,1761.283,4001.911,122.500,153.125,3.125,45.938,98.062,440.000
block-2-5-bn1,170.789,237.267,153.125,153.125,0.010,30.635,1.365,64.000
block-2-5-conv2,20844.109,30220.249,153.125,612.500,112.500,493.828,1918.172,1902.000
block-2-5-bn2,1568.791,3714.497,612.500,612.500,0.156,490.156,0.000,980.000
block-2-5-conv3,14728.662,31676.551,612.500,245.000,50.000,183.750,374.250,788.000
block-2-5-bn3,404.664,917.536,245.000,245.000,0.039,122.539,1.461,248.000
block-2-5-downsample,472.407,49.319,245.000,122.500,0.000,122.500,1.500,124.000
block-2-5-relu,316.123,472.492,122.500,122.500,0.000,122.500,1.500,248.000
block-3-0-conv1,2867.643,5644.616,122.500,183.750,6.250,76.562,0.000,530.000
block-3-0-bn1,213.764,468.104,183.750,183.750,0.020,62.020,0.000,124.000
block-3-0-conv2,34888.449,80144.305,183.750,367.500,450.000,253.656,1226.344,0.000
block-3-0-bn2,969.144,1442.362,367.500,367.500,0.312,246.312,0.000,492.000
block-3-0-conv3,40480.713,32749.685,367.500,183.750,200.000,92.625,395.375,680.000
block-3-0-bn3,257.810,367.217,183.750,183.750,0.078,62.078,0.000,124.000
block-3-0-downsample,4214.828,6705.977,183.750,61.250,25.000,140.078,199.922,212.000
block-3-0-relu,159.572,238.373,61.250,61.250,0.000,62.000,0.000,124.000
block-3-1-conv1,1435.546,3068.416,61.250,76.562,12.500,22.969,57.031,260.000
block-3-1-bn1,164.579,97.131,76.562,76.562,0.020,16.020,0.000,32.000
block-3-1-conv2,20237.724,31934.316,76.562,306.250,450.000,247.914,2544.086,2526.000
block-3-1-bn2,969.144,1442.362,306.250,306.250,0.312,246.312,0.000,492.000
block-3-1-conv3,40480.713,32749.685,306.250,122.500,200.000,92.625,395.375,680.000
block-3-1-bn3,257.810,367.217,122.500,122.500,0.078,62.078,0.000,124.000
block-3-1-downsample,238.233,48.207,122.500,61.250,0.000,62.000,0.000,62.000
block-3-1-relu,159.572,238.373,61.250,61.250,0.000,62.000,0.000,124.000
block-3-2-conv1,1435.546,3068.416,61.250,76.562,12.500,22.969,57.031,260.000
block-3-2-bn1,164.579,97.131,76.562,76.562,0.020,16.020,0.000,32.000
block-3-2-conv2,20237.724,31934.316,76.562,306.250,450.000,247.914,2544.086,2526.000
block-3-2-bn2,969.144,1442.362,306.250,306.250,0.312,246.312,0.000,492.000
block-3-2-conv3,40480.713,32749.685,306.250,122.500,200.000,92.625,395.375,680.000
block-3-2-bn3,257.810,367.217,122.500,122.500,0.078,62.078,0.000,124.000
block-3-2-downsample,238.233,48.207,122.500,61.250,0.000,62.000,0.000,62.000
block-3-2-relu,159.572,238.373,61.250,61.250,0.000,62.000,0.000,124.000
avgpool,143.867,93.917,61.250,1.250,0.000,1.250,18.750,62.000
fc,113.260,138.711,1.250,0.125,40.004,0.125,0.000,40.000
