op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,9298.069,5181.279,27.562,514.500,0.031,514.500,651.500,516.000
bn1,2314.378,3798.468,514.500,514.500,0.002,514.502,1.498,1032.000
relu1,1317.874,1969.706,514.500,514.500,0.000,514.500,1.500,1032.000
maxpool,1214.067,5278.903,514.500,128.625,0.000,386.625,1.375,646.000
block-0-0-conv1,3481.491,3638.337,128.625,257.250,0.048,160.781,105.219,588.000
block-0-0-bn1,627.627,910.501,257.250,257.250,0.002,128.627,1.373,260.000
block-0-0-conv2,8500.327,8403.779,257.250,385.875,0.861,290.156,759.844,656.000
block-0-0-bn2,1202.556,1970.034,385.875,385.875,0.003,258.004,0.000,516.000
block-0-0-conv3,13595.822,9927.781,385.875,643.125,0.383,578.812,201.188,906.000
block-0-0-bn3,2202.328,3727.477,643.125,643.125,0.007,514.507,1.493,1032.000
block-0-0-downsample,16460.741,10094.280,643.125,514.500,0.191,1061.163,622.837,516.000
block-0-0-relu,1376.429,1970.561,514.500,514.500,0.000,514.500,1.500,1032.000
block-0-1-conv1,5384.071,13260.926,514.500,643.125,0.191,257.250,262.750,2068.000
block-0-1-bn1,627.627,910.501,643.125,643.125,0.002,128.627,1.373,260.000
block-0-1-conv2,8500.327,8403.779,643.125,771.750,0.861,290.156,759.844,656.000
block-0-1-bn2,1202.556,1970.034,771.750,771.750,0.003,258.004,0.000,516.000
block-0-1-conv3,13595.822,9927.781,771.750,1029.000,0.383,578.812,201.188,906.000
block-0-1-bn3,2202.328,3727.477,1029.000,1029.000,0.007,514.507,1.493,1032.000
block-0-1-downsample,1969.728,45.619,1029.000,514.500,0.000,514.500,1.500,516.000
block-0-1-relu,1376.429,1970.561,514.500,514.500,0.000,514.500,1.500,1032.000
block-0-2-conv1,5384.071,13260.926,514.500,643.125,0.191,257.250,262.750,2068.000
block-0-2-bn1,627.627,910.501,643.125,643.125,0.002,128.627,1.373,260.000
block-0-2-conv2,8500.327,8403.779,643.125,771.750,0.861,290.156,759.844,656.000
block-0-2-bn2,1202.556,1970.034,771.750,771.750,0.003,258.004,0.000,516.000
block-0-2-conv3,13595.822,9927.781,771.750,1029.000,0.383,578.812,201.188,906.000
block-0-2-bn3,2202.328,3727.477,1029.000,1029.000,0.007,514.507,1.493,1032.000
block-0-2-downsample,1969.728,45.619,1029.000,514.500,0.000,514.500,1.500,516.000
block-0-2-relu,1376.429,1970.561,514.500,514.500,0.000,514.500,1.500,1032.000
block-1-0-conv1,8803.552,16002.827,514.500,771.750,0.383,386.625,391.375,2066.000
block-1-0-bn1,1202.556,1970.034,771.750,771.750,0.003,258.004,0.000,516.000
