op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,13761.830,6510.214,27.562,735.000,0.045,736.000,920.000,736.000
bn1,3356.872,5770.563,735.000,735.000,0.002,736.003,0.000,1472.000
relu1,1881.001,2812.948,735.000,735.000,0.000,736.000,0.000,1472.000
maxpool,1730.845,7483.007,735.000,183.750,0.000,552.000,0.000,920.000
block-0-0-conv1,3917.272,7592.632,183.750,367.500,0.098,184.000,230.000,736.000
block-0-0-bn1,916.356,1441.063,367.500,367.500,0.002,184.003,0.000,368.000
block-0-0-conv2,76962.966,59585.952,367.500,3123.750,14.062,2940.000,4332.000,2940.000
block-0-0-bn2,12379.627,21668.053,3123.750,3123.750,0.039,2940.039,0.000,5880.000
block-0-0-conv3,49135.767,216447.259,3123.750,918.750,6.250,735.000,0.000,5888.000
block-0-0-bn3,3147.471,5205.810,918.750,918.750,0.010,736.010,0.000,1472.000
block-0-0-downsample,20258.628,16898.835,918.750,735.000,0.391,1472.010,1655.990,736.000
block-0-0-relu,2002.186,2815.444,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-1-conv1,6560.067,31995.717,735.000,918.750,0.391,184.000,230.000,2392.000
block-0-1-bn1,916.356,1441.063,918.750,918.750,0.002,184.003,0.000,368.000
block-0-1-conv2,76962.966,59585.952,918.750,3675.000,14.062,2940.000,4332.000,2940.000
block-0-1-bn2,12379.627,21668.053,3675.000,3675.000,0.039,2940.039,0.000,5880.000
block-0-1-conv3,49135.767,216447.259,3675.000,1470.000,6.250,735.000,0.000,5888.000
block-0-1-bn3,3147.471,5205.810,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-1-downsample,2905.946,45.770,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-1-relu,2002.186,2815.444,735.000,735.000,0.000,736.000,0.000,1472.000
block-0-2-conv1,6560.067,31995.717,735.000,918.750,0.391,184.000,230.000,2392.000
block-0-2-bn1,916.356,1441.063,918.750,918.750,0.002,184.003,0.000,368.000
block-0-2-conv2,76962.966,59585.952,918.750,3675.000,14.062,2940.000,4332.000,2940.000
block-0-2-bn2,12379.627,21668.053,3675.000,3675.000,0.039,2940.039,0.000,5880.000
block-0-2-conv3,49135.767,216447.259,3675.000,1470.000,6.250,735.000,0.000,5888.000
block-0-2-bn3,3147.471,5205.810,1470.000,1470.000,0.010,736.010,0.000,1472.000
block-0-2-downsample,2905.946,45.770,1470.000,735.000,0.000,736.000,0.000,736.000
block-0-2-relu,2002.186,2815.444,735.000,735.000,0.000,736.000,0.000,1472.000
block-1-0-conv1,11532.730,39702.847,735.000,1102.500,0.781,368.000,460.000,2576.000
block-1-0-bn1,1752.422,2567.364,1102.500,1102.500,0.005,368.005,0.000,736.000
block-1-0-conv2,99392.990,197410.654,1102.500,2205.000,56.250,1470.000,1896.000,1470.000
block-1-0-bn2,6012.477,11558.319,2205.000,2205.000,0.078,1470.078,0.000,2940.000
block-1-0-conv3,40456.471,115754.573,2205.000,1102.500,25.000,367.500,0.000,2966.000
block-1-0-bn3,1566.391,2653.490,1102.500,1102.500,0.020,368.020,0.000,736.000
block-1-0-downsample,13435.012,34100.937,1102.500,367.500,3.125,736.020,551.980,1104.000
block-1-0-relu,1041.433,1474.895,367.500,367.500,0.000,368.000,0.000,736.000
block-1-1-conv1,4571.973,16519.192,367.500,459.375,1.562,91.875,0.000,1106.000
block-1-1-bn1,445.228,764.571,459.375,459.375,0.005,92.005,0.000,184.000
block-1-1-conv2,49284.377,50009.576,459.375,1837.500,56.250,1470.000,1996.000,1470.000
block-1-1-bn2,6012.477,11558.319,1837.500,1837.500,0.078,1470.078,0.000,2940.000
block-1-1-conv3,40456.471,115754.573,1837.500,735.000,25.000,367.500,0.000,2966.000
block-1-1-bn3,1566.391,2653.490,735.000,735.000,0.020,368.020,0.000,736.000
block-1-1-downsample,1419.309,47.708,735.000,367.500,0.000,368.000,0.000,368.000
block-1-1-relu,1041.433,1474.895,367.500,367.500,0.000,368.000,0.000,736.000
block-1-2-conv1,4571.973,16519.192,367.500,459.375,1.562,91.875,0.000,1106.000
block-1-2-bn1,445.228,764.571,459.375,459.375,0.005,92.005,0.000,184.000
block-1-2-conv2,49284.377,50009.576,459.375,1837.500,56.250,1470.000,1996.000,1470.000
block-1-2-bn2,6012.477,11558.319,1837.500,1837.500,0.078,1470.078,0.000,2940.000
block-1-2-conv3,40456.471,115754.573,1837.500,735.000,25.000,367.500,0.000,2966.000
block-1-2-bn3,1566.391,2653.490,735.000,735.000,0.020,368.020,0.000,736.000
block-1-2-downsample,1419.309,47.708,735.000,367.500,0.000,368.000,0.000,368.000
block-1-2-relu,1041.433,1474.895,367.500,367.500,0.000,368.000,0.000,736.000
block-1-3-conv1,4571.973,16519.192,367.500,459.375,1.562,91.875,0.000,1106.000
block-1-3-bn1,445.228,764.571,459.375,459.375,0.005,92.005,0.000,184.000
block-1-3-conv2,49284.377,50009.576,459.375,1837.500,56.250,1470.000,1996.000,1470.000
block-1-3-bn2,6012.477,11558.319,1837.500,1837.500,0.078,1470.078,0.000,2940.000
block-1-3-conv3,40456.471,115754.573,1837.500,735.000,25.000,367.500,0.000,2966.000
block-1-3-bn3,1566.391,2653.490,735.000,735.000,0.020,368.020,0.000,736.000
block-1-3-downsample,1419.309,47.708,735.000,367.500,0.000,368.000,0.000,368.000
block-1-3-relu,1041.433,1474.895,367.500,367.500,0.000,368.000,0.000,736.000
block-2-0-conv1,8277.993,23697.696,367.500,551.250,3.125,184.000,0.000,1154.000
block-2-0-bn1,846.738,1429.213,551.250,551.250,0.010,184.010,0.000,368.000
block-2-0-conv2,88362.001,215589.228,551.250,1102.500,225.000,736.000,962.000,962.000
block-2-0-bn2,2469.832,5878.128,1102.500,1102.500,0.156,736.156,0.000,1472.000
block-2-0-conv3,42271.068,99148.588,1102.500,551.250,100.000,183.750,0.000,1572.000
block-2-0-bn3,641.291,1465.138,551.250,551.250,0.039,184.039,0.000,368.000
block-2-0-downsample,8844.944,25969.206,551.250,183.750,12.500,368.039,275.961,552.000
block-2-0-relu,522.170,731.161,183.750,183.750,0.000,184.000,0.000,368.000
block-2-1-conv1,4331.853,9780.102,183.750,229.688,6.250,45.938,0.000,560.000
block-2-1-bn1,181.572,391.500,229.688,229.688,0.010,46.010,0.000,92.000
block-2-1-conv2,43371.205,60379.632,229.688,918.750,225.000,735.000,1025.000,3704.000
block-2-1-bn2,2469.832,5878.128,918.750,918.750,0.156,736.156,0.000,1472.000
block-2-1-conv3,42271.068,99148.588,918.750,367.500,100.000,183.750,0.000,1572.000
block-2-1-bn3,641.291,1465.138,367.500,367.500,0.039,184.039,0.000,368.000
block-2-1-downsample,701.648,45.021,367.500,183.750,0.000,184.000,0.000,184.000
block-2-1-relu,522.170,731.161,183.750,183.750,0.000,184.000,0.000,368.000
block-2-2-conv1,4331.853,9780.102,183.750,229.688,6.250,45.938,0.000,560.000
block-2-2-bn1,181.572,391.500,229.688,229.688,0.010,46.010,0.000,92.000
block-2-2-conv2,43371.205,60379.632,229.688,918.750,225.000,735.000,1025.000,3704.000
block-2-2-bn2,2469.832,5878.128,918.750,918.750,0.156,736.156,0.000,1472.000
block-2-2-conv3,42271.068,99148.588,918.750,367.500,100.000,183.750,0.000,1572.000
