op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,6233.152,2893.261,9.188,343.000,0.063,344.000,430.000,344.000
bn1,1465.675,2413.690,343.000,343.000,0.003,344.004,0.000,688.000
relu1,879.396,1315.478,343.000,343.000,0.000,344.000,0.000,688.000
maxpool,810.363,3505.447,343.000,85.750,0.000,258.000,0.000,430.000
block-0-0-conv1,2536.711,2931.443,85.750,171.500,0.191,108.000,66.000,388.000
block-0-0-bn1,363.296,592.649,171.500,171.500,0.003,86.004,0.000,172.000
block-0-0-conv2,6404.169,7543.103,171.500,257.250,3.445,194.000,514.000,448.000
block-0-0-bn2,761.793,1297.911,257.250,257.250,0.007,172.007,0.000,344.000
block-0-0-conv3,10591.593,9195.273,257.250,428.750,1.531,386.875,133.125,606.000
block-0-0-bn3,1490.351,2611.563,428.750,428.750,0.014,344.014,0.000,688.000
block-0-0-downsample,11756.573,7931.206,428.750,343.000,0.766,710.014,409.986,368.000
block-0-0-relu,879.321,1314.754,343.000,343.000,0.000,344.000,0.000,688.000
block-0-1-conv1,4284.203,10464.358,343.000,428.750,0.766,172.000,172.000,1378.000
block-0-1-bn1,363.296,592.649,428.750,428.750,0.003,86.004,0.000,172.000
block-0-1-conv2,6404.169,7543.103,428.750,514.500,3.445,194.000,514.000,448.000
block-0-1-bn2,761.793,1297.911,514.500,514.500,0.007,172.007,0.000,344.000
block-0-1-conv3,10591.593,9195.273,514.500,686.000,1.531,386.875,133.125,606.000
block-0-1-bn3,1490.351,2611.563,686.000,686.000,0.014,344.014,0.000,688.000
block-0-1-downsample,1314.377,46.836,686.000,343.000,0.000,344.000,0.000,344.000
block-0-1-relu,879.321,1314.754,343.000,343.000,0.000,344.000,0.000,688.000
block-0-2-conv1,4284.203,10464.358,343.000,428.750,0.766,172.000,172.000,1378.000
block-0-2-bn1,363.296,592.649,428.750,428.750,0.003,86.004,0.000,172.000
block-0-2-conv2,6404.169,7543.103,428.750,514.500,3.445,194.000,514.000,448.000
block-0-2-bn2,761.793,1297.911,514.500,514.500,0.007,172.007,0.000,344.000
block-0-2-conv3,10591.593,9195.273,514.500,686.000,1.531,386.875,133.125,606.000
block-0-2-bn3,1490.351,2611.563,686.000,686.000,0.014,344.014,0.000,688.000
block-0-2-downsample,1314.377,46.836,686.000,343.000,0.000,344.000,0.000,344.000
block-0-2-relu,879.321,1314.754,343.000,343.000,0.000,344.000,0.000,688.000
block-1-0-conv1,7352.194,13469.361,343.000,514.500,1.531,257.250,0.000,1550.000
block-1-0-bn1,761.793,1297.911,514.500,514.500,0.007,172.007,0.000,344.000
block-1-0-conv2,8758.553,17532.716,514.500,428.750,13.781,128.875,89.125,346.000
block-1-0-bn2,376.161,653.363,428.750,428.750,0.014,86.014,0.000,172.000
block-1-0-conv3,6902.485,7636.039,428.750,514.500,6.125,193.438,44.562,384.000
block-1-0-bn3,680.507,1290.367,514.500,514.500,0.027,172.027,0.000,344.000
block-1-0-downsample,8852.965,14417.033,514.500,171.500,6.125,430.027,429.973,516.000
block-1-0-relu,487.670,704.818,171.500,171.500,0.000,172.000,0.000,344.000
block-1-1-conv1,3028.409,6564.236,171.500,214.375,3.062,85.750,90.250,700.000
block-1-1-bn1,195.451,335.429,214.375,214.375,0.007,42.882,1.118,88.000
block-1-1-conv2,4457.964,5437.646,214.375,257.250,13.781,96.719,311.281,274.000
block-1-1-bn2,376.161,653.363,257.250,257.250,0.014,86.014,0.000,172.000
block-1-1-conv3,6902.485,7636.039,257.250,343.000,6.125,193.438,44.562,384.000
block-1-1-bn3,680.507,1290.367,343.000,343.000,0.027,172.027,0.000,344.000
block-1-1-downsample,659.288,51.340,343.000,171.500,0.000,172.000,0.000,172.000
block-1-1-relu,487.670,704.818,171.500,171.500,0.000,172.000,0.000,344.000
block-1-2-conv1,3028.409,6564.236,171.500,214.375,3.062,85.750,90.250,700.000
block-1-2-bn1,195.451,335.429,214.375,214.375,0.007,42.882,1.118,88.000
block-1-2-conv2,4457.964,5437.646,214.375,257.250,13.781,96.719,311.281,274.000
block-1-2-bn2,376.161,653.363,257.250,257.250,0.014,86.014,0.000,172.000
block-1-2-conv3,6902.485,7636.039,257.250,343.000,6.125,193.438,44.562,384.000
block-1-2-bn3,680.507,1290.367,343.000,343.000,0.027,172.027,0.000,344.000
block-1-2-downsample,659.288,51.340,343.000,171.500,0.000,172.000,0.000,172.000
