op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
conv1,18396.802,8626.690,36.750,980.000,0.045,980.000,1230.000,980.000
bn1,4524.199,7742.053,980.000,980.000,0.002,980.003,0.000,1960.000
relu1,2506.655,3748.553,980.000,980.000,0.000,980.000,0.000,1960.000
maxpool,2309.209,9981.256,980.000,245.000,0.000,736.000,0.000,1226.000
block-0-0-conv1,5181.758,10226.779,245.000,490.000,0.098,246.000,310.000,984.000
block-0-0-bn1,1162.132,1867.837,490.000,490.000,0.002,246.003,0.000,492.000
block-0-0-conv2,101892.653,91473.550,490.000,4165.000,14.062,3920.000,5490.000,6734.000
block-0-0-bn2,16629.884,29052.373,4165.000,4165.000,0.039,3920.039,0.000,7840.000
block-0-0-conv3,65376.525,271987.051,4165.000,1225.000,6.250,980.000,0.000,3920.000
block-0-0-bn3,4232.808,6972.511,1225.000,1225.000,0.010,980.010,0.000,1960.000
block-0-0-downsample,27095.705,23991.541,1225.000,980.000,0.391,1960.010,2209.990,980.000
block-0-0-relu,2589.297,3749.058,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-1-conv1,8428.797,36038.367,980.000,1225.000,0.391,246.000,310.000,3186.000
block-0-1-bn1,1162.132,1867.837,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-1-conv2,101892.653,91473.550,1225.000,4900.000,14.062,3920.000,5490.000,6734.000
block-0-1-bn2,16629.884,29052.373,4900.000,4900.000,0.039,3920.039,0.000,7840.000
block-0-1-conv3,65376.525,271987.051,4900.000,1960.000,6.250,980.000,0.000,3920.000
block-0-1-bn3,4232.808,6972.511,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-1-downsample,3822.666,46.018,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-1-relu,2589.297,3749.058,980.000,980.000,0.000,980.000,0.000,1960.000
block-0-2-conv1,8428.797,36038.367,980.000,1225.000,0.391,246.000,310.000,3186.000
block-0-2-bn1,1162.132,1867.837,1225.000,1225.000,0.002,246.003,0.000,492.000
block-0-2-conv2,101892.653,91473.550,1225.000,4900.000,14.062,3920.000,5490.000,6734.000
block-0-2-bn2,16629.884,29052.373,4900.000,4900.000,0.039,3920.039,0.000,7840.000
block-0-2-conv3,65376.525,271987.051,4900.000,1960.000,6.250,980.000,0.000,3920.000
block-0-2-bn3,4232.808,6972.511,1960.000,1960.000,0.010,980.010,0.000,1960.000
block-0-2-downsample,3822.666,46.018,1960.000,980.000,0.000,980.000,0.000,980.000
block-0-2-relu,2589.297,3749.058,980.000,980.000,0.000,980.000,0.000,1960.000
block-1-0-conv1,15258.086,53618.125,980.000,1470.000,0.781,490.000,620.000,3430.000
block-1-0-bn1,2249.224,3441.045,1470.000,1470.000,0.005,490.005,0.000,980.000
block-1-0-conv2,133327.595,265230.002,1470.000,2940.000,56.250,1960.000,2450.000,1960.000
block-1-0-bn2,8084.857,15022.732,2940.000,2940.000,0.078,1960.078,0.000,3920.000
block-1-0-conv3,54019.431,158147.540,2940.000,1470.000,25.000,490.000,0.000,3946.000
block-1-0-bn3,2064.410,3555.866,1470.000,1470.000,0.020,490.020,0.000,980.000
block-1-0-downsample,17720.215,53088.678,1470.000,490.000,3.125,980.020,737.980,1470.000
block-1-0-relu,1387.037,1901.556,490.000,490.000,0.000,490.000,0.000,980.000
block-1-1-conv1,5714.425,23721.200,490.000,612.500,1.562,122.500,0.000,1472.000
block-1-1-bn1,590.956,1003.067,612.500,612.500,0.005,122.505,1.495,248.000
block-1-1-conv2,66050.333,65883.355,612.500,2450.000,56.250,1960.000,2584.000,1960.000
block-1-1-bn2,8084.857,15022.732,2450.000,2450.000,0.078,1960.078,0.000,3920.000
block-1-1-conv3,54019.431,158147.540,2450.000,980.000,25.000,490.000,0.000,3946.000
block-1-1-bn3,2064.410,3555.866,980.000,980.000,0.020,490.020,0.000,980.000
block-1-1-downsample,1887.265,46.308,980.000,490.000,0.000,490.000,0.000,490.000
block-1-1-relu,1387.037,1901.556,490.000,490.000,0.000,490.000,0.000,980.000
block-1-2-conv1,5714.425,23721.200,490.000,612.500,1.562,122.500,0.000,1472.000
block-1-2-bn1,590.956,1003.067,612.500,612.500,0.005,122.505,1.495,248.000
block-1-2-conv2,66050.333,65883.355,612.500,2450.000,56.250,1960.000,2584.000,1960.000
block-1-2-bn2,8084.857,15022.732,2450.000,2450.000,0.078,1960.078,0.000,3920.000
block-1-2-conv3,54019.431,158147.540,2450.000,980.000,25.000,490.000,0.000,3946.000
block-1-2-bn3,2064.410,3555.866,980.000,980.000,0.020,490.020,0.000,980.000
block-1-2-downsample,1887.265,46.308,980.000,490.000,0.000,490.000,0.000,490.000
block-1-2-relu,1387.037,1901.556,490.000,490.000,0.000,490.000,0.000,980.000
block-1-3-conv1,5714.425,23721.200,490.000,612.500,1.562,122.500,0.000,1472.000
block-1-3-bn1,590.956,1003.067,612.500,612.500,0.005,122.505,1.495,248.000
block-1-3-conv2,66050.333,65883.355,612.500,2450.000,56.250,1960.000,2584.000,1960.000
block-1-3-bn2,8084.857,15022.732,2450.000,2450.000,0.078,1960.078,0.000,3920.000
block-1-3-conv3,54019.431,158147.540,2450.000,980.000,25.000,490.000,0.000,3946.000
block-1-3-bn3,2064.410,3555.866,980.000,980.000,0.020,490.020,0.000,980.000
block-1-3-downsample,1887.265,46.308,980.000,490.000,0.000,490.000,0.000,490.000
block-1-3-relu,1387.037,1901.556,490.000,490.000,0.000,490.000,0.000,980.000
block-2-0-conv1,10999.855,28831.489,490.000,735.000,3.125,246.000,0.000,1536.000
block-2-0-bn1,1137.348,1837.481,735.000,735.000,0.010,246.010,0.000,492.000
block-2-0-conv2,117595.260,268603.421,735.000,1470.000,225.000,980.000,1456.000,980.000
block-2-0-bn2,4421.269,8028.611,1470.000,1470.000,0.156,980.156,0.000,1960.000
block-2-0-conv3,58030.895,131286.817,1470.000,735.000,100.000,245.000,0.000,2062.000
block-2-0-bn3,1129.646,1970.727,735.000,735.000,0.039,246.039,0.000,492.000
block-2-0-downsample,12204.742,39445.413,735.000,245.000,12.500,492.039,369.961,736.000
block-2-0-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-1-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-1-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-1-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-1-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-1-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-1-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-1-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-1-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-2-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-2-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-2-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-2-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-2-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-2-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-2-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-2-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-3-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-3-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-3-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-3-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-3-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-3-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-3-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-3-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-4-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-4-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-4-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-4-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-4-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-4-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-4-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-4-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-5-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-5-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-5-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-5-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-5-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-5-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-5-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-5-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-6-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-6-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-6-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-6-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-6-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-6-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-6-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-6-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-7-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-7-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-7-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-7-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-7-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-7-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-7-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-7-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-8-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-8-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-8-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-8-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-8-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-8-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-8-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-8-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
block-2-9-conv1,4554.302,12997.614,245.000,306.250,6.250,61.250,0.000,744.000
block-2-9-bn1,330.184,536.076,306.250,306.250,0.010,62.010,0.000,124.000
block-2-9-conv2,57596.693,80624.952,306.250,1225.000,225.000,980.000,2046.000,1800.000
block-2-9-bn2,4421.269,8028.611,1225.000,1225.000,0.156,980.156,0.000,1960.000
block-2-9-conv3,58030.895,131286.817,1225.000,490.000,100.000,245.000,0.000,2062.000
block-2-9-bn3,1129.646,1970.727,490.000,490.000,0.039,246.039,0.000,492.000
block-2-9-downsample,936.992,48.081,490.000,245.000,0.000,246.000,0.000,246.000
block-2-9-relu,696.239,1005.222,245.000,245.000,0.000,246.000,0.000,492.000
